chr	start	end	cereb_average	all_brain_average	other_brain_avg	pref_average	leuk_average	white_matter	dist_to_other	dist_to_all_brain	chr	start	end	als.1.meth	als.1.unmeth	als.2.meth	als.2.unmeth	als.3.meth	als.3.unmeth	als.4.meth	als.4.unmeth	ctrl.1.meth	ctrl.1.unmeth	ctrl.2.meth	ctrl.2.unmeth	ctrl.3.meth	ctrl.3.unmeth	ctrl.4.meth	ctrl.4.unmeth
chr11	68426870	68427171	0.403366667	0.4019925	0.800053165	0.38392	0.9557375	0.400894737	0.399158428	0.001097763	chr11	68426903	68426904	NA	NA	7	3	10	0	7	0	NA	NA	NA	NA	5	1	5	1
chr11	68426870	68427171	0.403366667	0.4019925	0.800053165	0.38392	0.9557375	0.400894737	0.399158428	0.001097763	chr11	68426904	68426905	NA	NA	10	0	9	0	12	0	8	0	9	1	9	1	9	0
chr11	68426870	68427171	0.403366667	0.4019925	0.800053165	0.38392	0.9557375	0.400894737	0.399158428	0.001097763	chr11	68426933	68426934	NA	NA	6	0	8	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr11	68426870	68427171	0.403366667	0.4019925	0.800053165	0.38392	0.9557375	0.400894737	0.399158428	0.001097763	chr11	68426934	68426935	5	1	12	0	12	0	10	0	5	1	7	2	9	0	5	1
chr11	68426870	68427171	0.403366667	0.4019925	0.800053165	0.38392	0.9557375	0.400894737	0.399158428	0.001097763	chr11	68426979	68426980	NA	NA	9	0	11	1	10	1	7	0	10	1	10	1	NA	NA
chr11	68426870	68427171	0.403366667	0.4019925	0.800053165	0.38392	0.9557375	0.400894737	0.399158428	0.001097763	chr11	68427015	68427016	NA	NA	7	0	10	0	6	0	7	0	12	0	9	2	6	0
chr11	68426870	68427171	0.403366667	0.4019925	0.800053165	0.38392	0.9557375	0.400894737	0.399158428	0.001097763	chr11	68427073	68427074	6	0	7	0	5	1	5	1	8	0	9	1	11	0	7	0
chr11	68426870	68427171	0.403366667	0.4019925	0.800053165	0.38392	0.9557375	0.400894737	0.399158428	0.001097763	chr11	68427124	68427125	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr11	68426870	68427171	0.403366667	0.4019925	0.800053165	0.38392	0.9557375	0.400894737	0.399158428	0.001097763	chr11	68427125	68427126	NA	NA	NA	NA	NA	NA	6	0	7	0	11	1	7	0	NA	NA
chr11	68842848	68843149	0.15315	0.293805	0.820737975	0.42094	0.9393875	0.238121053	0.582616922	0.055683947	chr11	68842861	68842862	NA	NA	NA	NA	NA	NA	0	9	NA	NA	NA	NA	0	6	NA	NA
chr11	68842848	68843149	0.15315	0.293805	0.820737975	0.42094	0.9393875	0.238121053	0.582616922	0.055683947	chr11	68842888	68842889	NA	NA	NA	NA	NA	NA	0	6	NA	NA	NA	NA	NA	NA	NA	NA
chr11	68842848	68843149	0.15315	0.293805	0.820737975	0.42094	0.9393875	0.238121053	0.582616922	0.055683947	chr11	68842889	68842890	NA	NA	NA	NA	1	6	0	8	NA	NA	1	5	NA	NA	NA	NA
chr11	68842848	68843149	0.15315	0.293805	0.820737975	0.42094	0.9393875	0.238121053	0.582616922	0.055683947	chr11	68842903	68842904	0	6	NA	NA	0	8	0	7	NA	NA	NA	NA	NA	NA	NA	NA
chr11	68842848	68843149	0.15315	0.293805	0.820737975	0.42094	0.9393875	0.238121053	0.582616922	0.055683947	chr11	68842904	68842905	NA	NA	1	6	0	10	0	7	NA	NA	NA	NA	0	6	NA	NA
chr11	68842848	68843149	0.15315	0.293805	0.820737975	0.42094	0.9393875	0.238121053	0.582616922	0.055683947	chr11	68842905	68842906	0	6	NA	NA	0	8	0	7	NA	NA	NA	NA	NA	NA	NA	NA
chr11	68842848	68843149	0.15315	0.293805	0.820737975	0.42094	0.9393875	0.238121053	0.582616922	0.055683947	chr11	68842906	68842907	NA	NA	2	5	0	10	0	6	NA	NA	NA	NA	0	6	NA	NA
chr11	68842848	68843149	0.15315	0.293805	0.820737975	0.42094	0.9393875	0.238121053	0.582616922	0.055683947	chr11	68842913	68842914	0	7	NA	NA	0	8	0	7	NA	NA	NA	NA	NA	NA	NA	NA
chr11	68842848	68843149	0.15315	0.293805	0.820737975	0.42094	0.9393875	0.238121053	0.582616922	0.055683947	chr11	68842914	68842915	NA	NA	1	6	2	7	0	6	NA	NA	NA	NA	0	8	NA	NA
chr11	68842848	68843149	0.15315	0.293805	0.820737975	0.42094	0.9393875	0.238121053	0.582616922	0.055683947	chr11	68842948	68842949	1	7	NA	NA	1	8	NA	NA	NA	NA	NA	NA	1	5	NA	NA
chr11	68842848	68843149	0.15315	0.293805	0.820737975	0.42094	0.9393875	0.238121053	0.582616922	0.055683947	chr11	68842949	68842950	NA	NA	1	9	0	15	0	8	0	9	0	11	0	12	NA	NA
chr11	68842848	68843149	0.15315	0.293805	0.820737975	0.42094	0.9393875	0.238121053	0.582616922	0.055683947	chr11	68843007	68843008	0	7	0	8	0	11	0	6	NA	NA	0	8	1	8	NA	NA
chr11	68842848	68843149	0.15315	0.293805	0.820737975	0.42094	0.9393875	0.238121053	0.582616922	0.055683947	chr11	68843008	68843009	1	6	1	9	0	17	0	11	1	9	0	16	1	17	NA	NA
chr11	68842848	68843149	0.15315	0.293805	0.820737975	0.42094	0.9393875	0.238121053	0.582616922	0.055683947	chr11	68843079	68843080	NA	NA	0	8	NA	NA	0	6	NA	NA	0	9	0	9	1	5
chr11	68842848	68843149	0.15315	0.293805	0.820737975	0.42094	0.9393875	0.238121053	0.582616922	0.055683947	chr11	68843080	68843081	NA	NA	NA	NA	0	6	0	6	NA	NA	0	8	0	14	NA	NA
chr11	68842848	68843149	0.15315	0.293805	0.820737975	0.42094	0.9393875	0.238121053	0.582616922	0.055683947	chr11	68843123	68843124	NA	NA	NA	NA	NA	NA	0	10	NA	NA	1	9	NA	NA	NA	NA
chr11	68842848	68843149	0.15315	0.293805	0.820737975	0.42094	0.9393875	0.238121053	0.582616922	0.055683947	chr11	68843124	68843125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	NA	NA
chr11	68842848	68843149	0.15315	0.293805	0.820737975	0.42094	0.9393875	0.238121053	0.582616922	0.055683947	chr11	68843136	68843137	NA	NA	NA	NA	NA	NA	0	11	0	6	0	6	NA	NA	NA	NA
chr11	69206185	69206486	0.211833333	0.3517425	0.839056962	0.42938	0.9302125	0.337210526	0.501846436	0.014531974	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr11	69206284	69206585	0.391516667	0.4244075	0.892231646	0.48876	0.9386375	0.386542105	0.50568954	0.037865395	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr11	69460858	69461159	0.70695	0.3641075	0.824064557	0.3432	0.94915	0.2711	0.552964557	0.0930075	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr11	69461086	69461387	0.742616667	0.497015	0.854813924	0.48006	0.9349	0.429673684	0.42514024	0.067341316	chr11	69461339	69461340	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA	5	1	NA	NA
chr11	69461086	69461387	0.742616667	0.497015	0.854813924	0.48006	0.9349	0.429673684	0.42514024	0.067341316	chr11	69461340	69461341	4	2	17	2	11	2	9	1	13	0	12	0	10	1	6	0
chr11	69461086	69461387	0.742616667	0.497015	0.854813924	0.48006	0.9349	0.429673684	0.42514024	0.067341316	chr11	69461346	69461347	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr11	69461086	69461387	0.742616667	0.497015	0.854813924	0.48006	0.9349	0.429673684	0.42514024	0.067341316	chr11	69461347	69461348	NA	NA	16	2	12	2	8	0	12	2	12	0	10	3	6	0
chr11	70256495	70256796	0.5862	0.4126275	0.818773418	0.47872	0.909375	0.306178947	0.51259447	0.106448553	chr11	70256504	70256505	NA	NA	13	1	18	0	9	1	6	0	9	0	7	0	9	0
chr11	70256495	70256796	0.5862	0.4126275	0.818773418	0.47872	0.909375	0.306178947	0.51259447	0.106448553	chr11	70256556	70256557	NA	NA	5	5	12	1	6	2	NA	NA	6	0	7	3	4	4
chr11	70256495	70256796	0.5862	0.4126275	0.818773418	0.47872	0.909375	0.306178947	0.51259447	0.106448553	chr11	70256557	70256558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA
chr11	70256495	70256796	0.5862	0.4126275	0.818773418	0.47872	0.909375	0.306178947	0.51259447	0.106448553	chr11	70256631	70256632	NA	NA	NA	NA	11	0	9	0	NA	NA	NA	NA	9	0	NA	NA
chr11	70256495	70256796	0.5862	0.4126275	0.818773418	0.47872	0.909375	0.306178947	0.51259447	0.106448553	chr11	70256632	70256633	NA	NA	NA	NA	NA	NA	5	1	NA	NA	NA	NA	7	0	NA	NA
chr11	70256495	70256796	0.5862	0.4126275	0.818773418	0.47872	0.909375	0.306178947	0.51259447	0.106448553	chr11	70256648	70256649	NA	NA	NA	NA	8	0	10	0	NA	NA	NA	NA	8	0	NA	NA
chr11	70256495	70256796	0.5862	0.4126275	0.818773418	0.47872	0.909375	0.306178947	0.51259447	0.106448553	chr11	70256649	70256650	NA	NA	6	0	NA	NA	5	1	NA	NA	7	1	7	0	NA	NA
chr11	70256495	70256796	0.5862	0.4126275	0.818773418	0.47872	0.909375	0.306178947	0.51259447	0.106448553	chr11	70256654	70256655	NA	NA	NA	NA	7	0	9	0	NA	NA	NA	NA	8	1	NA	NA
chr11	70256495	70256796	0.5862	0.4126275	0.818773418	0.47872	0.909375	0.306178947	0.51259447	0.106448553	chr11	70256655	70256656	NA	NA	6	0	NA	NA	6	0	NA	NA	8	0	6	0	NA	NA
chr11	70256495	70256796	0.5862	0.4126275	0.818773418	0.47872	0.909375	0.306178947	0.51259447	0.106448553	chr11	70256656	70256657	NA	NA	NA	NA	7	0	8	1	NA	NA	NA	NA	9	0	NA	NA
chr11	70256495	70256796	0.5862	0.4126275	0.818773418	0.47872	0.909375	0.306178947	0.51259447	0.106448553	chr11	70256657	70256658	NA	NA	NA	NA	NA	NA	6	0	NA	NA	8	0	7	0	NA	NA
chr11	70256495	70256796	0.5862	0.4126275	0.818773418	0.47872	0.909375	0.306178947	0.51259447	0.106448553	chr11	70256659	70256660	NA	NA	NA	NA	7	0	0	10	NA	NA	NA	NA	6	3	NA	NA
chr11	70256495	70256796	0.5862	0.4126275	0.818773418	0.47872	0.909375	0.306178947	0.51259447	0.106448553	chr11	70256660	70256661	NA	NA	5	1	NA	NA	1	5	NA	NA	8	0	7	1	NA	NA
chr11	70256495	70256796	0.5862	0.4126275	0.818773418	0.47872	0.909375	0.306178947	0.51259447	0.106448553	chr11	70256694	70256695	NA	NA	NA	NA	7	1	5	1	NA	NA	1	7	9	1	NA	NA
chr11	70256495	70256796	0.5862	0.4126275	0.818773418	0.47872	0.909375	0.306178947	0.51259447	0.106448553	chr11	70256695	70256696	NA	NA	6	2	NA	NA	NA	NA	NA	NA	5	3	6	1	NA	NA
chr11	70256531	70256832	0.814233333	0.4874875	0.899336709	0.60652	0.951125	0.285494737	0.613841972	0.201992763	chr11	70256556	70256557	NA	NA	5	5	12	1	6	2	NA	NA	6	0	7	3	4	4
chr11	70256531	70256832	0.814233333	0.4874875	0.899336709	0.60652	0.951125	0.285494737	0.613841972	0.201992763	chr11	70256557	70256558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA
chr11	70256531	70256832	0.814233333	0.4874875	0.899336709	0.60652	0.951125	0.285494737	0.613841972	0.201992763	chr11	70256631	70256632	NA	NA	NA	NA	11	0	9	0	NA	NA	NA	NA	9	0	NA	NA
chr11	70256531	70256832	0.814233333	0.4874875	0.899336709	0.60652	0.951125	0.285494737	0.613841972	0.201992763	chr11	70256632	70256633	NA	NA	NA	NA	NA	NA	5	1	NA	NA	NA	NA	7	0	NA	NA
chr11	70256531	70256832	0.814233333	0.4874875	0.899336709	0.60652	0.951125	0.285494737	0.613841972	0.201992763	chr11	70256648	70256649	NA	NA	NA	NA	8	0	10	0	NA	NA	NA	NA	8	0	NA	NA
chr11	70256531	70256832	0.814233333	0.4874875	0.899336709	0.60652	0.951125	0.285494737	0.613841972	0.201992763	chr11	70256649	70256650	NA	NA	6	0	NA	NA	5	1	NA	NA	7	1	7	0	NA	NA
chr11	70256531	70256832	0.814233333	0.4874875	0.899336709	0.60652	0.951125	0.285494737	0.613841972	0.201992763	chr11	70256654	70256655	NA	NA	NA	NA	7	0	9	0	NA	NA	NA	NA	8	1	NA	NA
chr11	70256531	70256832	0.814233333	0.4874875	0.899336709	0.60652	0.951125	0.285494737	0.613841972	0.201992763	chr11	70256655	70256656	NA	NA	6	0	NA	NA	6	0	NA	NA	8	0	6	0	NA	NA
chr11	70256531	70256832	0.814233333	0.4874875	0.899336709	0.60652	0.951125	0.285494737	0.613841972	0.201992763	chr11	70256656	70256657	NA	NA	NA	NA	7	0	8	1	NA	NA	NA	NA	9	0	NA	NA
chr11	70256531	70256832	0.814233333	0.4874875	0.899336709	0.60652	0.951125	0.285494737	0.613841972	0.201992763	chr11	70256657	70256658	NA	NA	NA	NA	NA	NA	6	0	NA	NA	8	0	7	0	NA	NA
chr11	70256531	70256832	0.814233333	0.4874875	0.899336709	0.60652	0.951125	0.285494737	0.613841972	0.201992763	chr11	70256659	70256660	NA	NA	NA	NA	7	0	0	10	NA	NA	NA	NA	6	3	NA	NA
chr11	70256531	70256832	0.814233333	0.4874875	0.899336709	0.60652	0.951125	0.285494737	0.613841972	0.201992763	chr11	70256660	70256661	NA	NA	5	1	NA	NA	1	5	NA	NA	8	0	7	1	NA	NA
chr11	70256531	70256832	0.814233333	0.4874875	0.899336709	0.60652	0.951125	0.285494737	0.613841972	0.201992763	chr11	70256694	70256695	NA	NA	NA	NA	7	1	5	1	NA	NA	1	7	9	1	NA	NA
chr11	70256531	70256832	0.814233333	0.4874875	0.899336709	0.60652	0.951125	0.285494737	0.613841972	0.201992763	chr11	70256695	70256696	NA	NA	6	2	NA	NA	NA	NA	NA	NA	5	3	6	1	NA	NA
chr11	71760141	71760442	0.8423	0.473845	0.801193671	0.47974	0.9546	0.341115789	0.460077881	0.132729211	chr11	71760176	71760177	NA	NA	NA	NA	4	2	16	1	NA	NA	NA	NA	8	1	NA	NA
chr11	71760141	71760442	0.8423	0.473845	0.801193671	0.47974	0.9546	0.341115789	0.460077881	0.132729211	chr11	71760177	71760178	NA	NA	20	1	14	5	9	0	11	0	14	4	9	7	3	3
chr11	71760141	71760442	0.8423	0.473845	0.801193671	0.47974	0.9546	0.341115789	0.460077881	0.132729211	chr11	71760217	71760218	NA	NA	NA	NA	NA	NA	11	2	NA	NA	NA	NA	NA	NA	NA	NA
chr11	71760141	71760442	0.8423	0.473845	0.801193671	0.47974	0.9546	0.341115789	0.460077881	0.132729211	chr11	71760218	71760219	NA	NA	17	1	15	0	4	2	8	2	8	0	12	0	4	2
chr11	71760141	71760442	0.8423	0.473845	0.801193671	0.47974	0.9546	0.341115789	0.460077881	0.132729211	chr11	71760304	71760305	NA	NA	9	0	NA	NA	10	1	NA	NA	6	0	NA	NA	NA	NA
chr11	71760141	71760442	0.8423	0.473845	0.801193671	0.47974	0.9546	0.341115789	0.460077881	0.132729211	chr11	71760305	71760306	7	1	15	0	5	3	9	3	6	1	3	3	17	0	NA	NA
chr11	71760141	71760442	0.8423	0.473845	0.801193671	0.47974	0.9546	0.341115789	0.460077881	0.132729211	chr11	71760387	71760388	NA	NA	3	4	NA	NA	NA	NA	4	2	7	1	NA	NA	NA	NA
chr11	71760141	71760442	0.8423	0.473845	0.801193671	0.47974	0.9546	0.341115789	0.460077881	0.132729211	chr11	71760388	71760389	6	1	12	0	9	3	8	4	10	6	7	2	16	2	5	1
chr11	75132318	75132619	0.482416667	0.3651425	0.873570886	0.40474	0.95975	0.299378947	0.574191939	0.065763553	chr11	75132335	75132336	5	1	13	8	11	6	NA	NA	7	1	9	2	21	6	6	2
chr11	77033514	77033815	0.1236	0.3202025	0.801741772	0.55648	0.95985	0.214342105	0.587399667	0.105860395	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr11	78029782	78030083	0.826733333	0.4166	0.833391139	0.44256	0.928575	0.241463158	0.591927981	0.175136842	chr11	78029804	78029805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA
chr11	78029782	78030083	0.826733333	0.4166	0.833391139	0.44256	0.928575	0.241463158	0.591927981	0.175136842	chr11	78029805	78029806	NA	NA	9	1	5	1	7	0	NA	NA	5	1	NA	NA	NA	NA
chr11	78029782	78030083	0.826733333	0.4166	0.833391139	0.44256	0.928575	0.241463158	0.591927981	0.175136842	chr11	78029812	78029813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA
chr11	78029782	78030083	0.826733333	0.4166	0.833391139	0.44256	0.928575	0.241463158	0.591927981	0.175136842	chr11	78029813	78029814	NA	NA	10	0	6	0	6	0	NA	NA	7	0	8	0	NA	NA
chr11	78029782	78030083	0.826733333	0.4166	0.833391139	0.44256	0.928575	0.241463158	0.591927981	0.175136842	chr11	78029843	78029844	NA	NA	9	0	6	0	9	0	NA	NA	7	0	9	0	NA	NA
chr11	78029782	78030083	0.826733333	0.4166	0.833391139	0.44256	0.928575	0.241463158	0.591927981	0.175136842	chr11	78029851	78029852	NA	NA	7	2	7	0	10	0	5	1	8	0	7	1	NA	NA
chr11	78029782	78030083	0.826733333	0.4166	0.833391139	0.44256	0.928575	0.241463158	0.591927981	0.175136842	chr11	78029927	78029928	NA	NA	10	0	9	0	12	1	7	1	9	0	6	0	6	0
chr11	78029782	78030083	0.826733333	0.4166	0.833391139	0.44256	0.928575	0.241463158	0.591927981	0.175136842	chr11	78029939	78029940	NA	NA	7	0	8	0	13	0	8	2	10	0	6	0	6	0
chr11	78029782	78030083	0.826733333	0.4166	0.833391139	0.44256	0.928575	0.241463158	0.591927981	0.175136842	chr11	78029986	78029987	NA	NA	12	1	10	0	14	2	10	0	10	0	NA	NA	9	0
chr11	78029782	78030083	0.826733333	0.4166	0.833391139	0.44256	0.928575	0.241463158	0.591927981	0.175136842	chr11	78030005	78030006	NA	NA	NA	NA	5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr11	78029782	78030083	0.826733333	0.4166	0.833391139	0.44256	0.928575	0.241463158	0.591927981	0.175136842	chr11	78030006	78030007	NA	NA	14	2	9	0	12	2	7	0	9	0	7	0	NA	NA
chr11	78029782	78030083	0.826733333	0.4166	0.833391139	0.44256	0.928575	0.241463158	0.591927981	0.175136842	chr11	78030073	78030074	NA	NA	NA	NA	6	0	5	1	NA	NA	NA	NA	NA	NA	NA	NA
chr11	78029782	78030083	0.826733333	0.4166	0.833391139	0.44256	0.928575	0.241463158	0.591927981	0.175136842	chr11	78030074	78030075	NA	NA	13	1	10	0	10	0	10	0	8	0	14	0	7	1
chr11	78029782	78030083	0.826733333	0.4166	0.833391139	0.44256	0.928575	0.241463158	0.591927981	0.175136842	chr11	78030075	78030076	NA	NA	NA	NA	6	0	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr11	78029782	78030083	0.826733333	0.4166	0.833391139	0.44256	0.928575	0.241463158	0.591927981	0.175136842	chr11	78030076	78030077	NA	NA	14	0	10	0	10	0	9	1	8	0	13	1	7	1
chr11	82403121	82403422	0.684216667	0.46705	0.898637975	0.58456	0.95625	0.315673684	0.58296429	0.151376316	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr11	83221474	83221775	0.842233333	0.4514325	0.837459494	0.49194	0.9365375	0.288489474	0.54897002	0.162943026	chr11	83221657	83221658	7	0	8	0	5	2	9	1	NA	NA	NA	NA	7	1	5	1
chr11	83221474	83221775	0.842233333	0.4514325	0.837459494	0.49194	0.9365375	0.288489474	0.54897002	0.162943026	chr11	83221658	83221659	NA	NA	NA	NA	11	1	13	0	5	1	6	0	10	0	NA	NA
chr11	84028412	84028713	0.793083333	0.374975	0.841693671	0.37202	0.942875	0.2511	0.590593671	0.123875	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr11	84028432	84028733	0.752716667	0.354985	0.809458228	0.34712	0.9152	0.235805263	0.573652965	0.119179737	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr11	84634585	84634886	0.663466667	0.459595	0.83558481	0.34972	0.9351	0.496536842	0.339047968	-0.036941842	chr11	84634638	84634639	NA	NA	5	3	6	8	3	7	2	6	0	6	4	6	NA	NA
chr11	84634585	84634886	0.663466667	0.459595	0.83558481	0.34972	0.9351	0.496536842	0.339047968	-0.036941842	chr11	84634639	84634640	NA	NA	5	13	5	7	6	9	0	10	1	9	2	12	0	8
chr11	85666383	85666684	0.813016667	0.46623	0.823183544	0.55984	0.9392125	0.295278947	0.527904597	0.170951053	chr11	85666603	85666604	8	0	22	2	8	1	17	0	9	2	17	4	13	1	NA	NA
chr11	85666383	85666684	0.813016667	0.46623	0.823183544	0.55984	0.9392125	0.295278947	0.527904597	0.170951053	chr11	85666604	85666605	11	2	11	1	6	0	12	2	5	3	4	2	10	3	6	0
chr11	86012594	86012895	0.61695	0.3188825	0.864892405	0.29952	0.920175	0.221684211	0.643208195	0.097198289	chr11	86012726	86012727	NA	NA	NA	NA	10	0	5	1	6	0	11	0	NA	NA	NA	NA
chr11	86012594	86012895	0.61695	0.3188825	0.864892405	0.29952	0.920175	0.221684211	0.643208195	0.097198289	chr11	86012727	86012728	NA	NA	11	0	9	0	NA	NA	13	0	12	0	9	0	5	2
chr11	93392248	93392549	0.686166667	0.4131825	0.922373418	0.53022	0.96465	0.247921053	0.674452365	0.165261447	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr11	93875849	93876150	0.764016667	0.376525641	0.811592405	0.41572	0.9326125	0.216633333	0.594959072	0.159892308	chr11	93875985	93875986	NA	NA	10	2	6	4	13	1	9	3	10	0	9	3	NA	NA
chr11	93875849	93876150	0.764016667	0.376525641	0.811592405	0.41572	0.9326125	0.216633333	0.594959072	0.159892308	chr11	93875986	93875987	NA	NA	8	0	8	1	12	2	17	3	15	3	11	3	6	2
chr11	94824597	94824898	0.195833333	0.360145	0.860297468	0.48144	0.9353375	0.305221053	0.555076416	0.054923947	chr11	94824781	94824782	NA	NA	10	0	NA	NA	11	0	NA	NA	8	0	7	0	NA	NA
chr11	94824597	94824898	0.195833333	0.360145	0.860297468	0.48144	0.9353375	0.305221053	0.555076416	0.054923947	chr11	94824782	94824783	NA	NA	11	0	15	0	NA	NA	13	0	8	0	14	2	6	0
chr11	94824597	94824898	0.195833333	0.360145	0.860297468	0.48144	0.9353375	0.305221053	0.555076416	0.054923947	chr11	94824816	94824817	NA	NA	NA	NA	NA	NA	11	0	NA	NA	7	0	10	2	NA	NA
chr11	94824597	94824898	0.195833333	0.360145	0.860297468	0.48144	0.9353375	0.305221053	0.555076416	0.054923947	chr11	94824817	94824818	NA	NA	12	1	11	2	NA	NA	14	0	8	0	11	1	NA	NA
chr11	104653974	104654275	0.875666667	0.484605	0.905182278	0.56264	0.95245	0.298989474	0.606192805	0.185615526	chr11	104654144	104654145	11	1	15	2	22	2	5	1	14	2	15	1	6	0	8	0
chr11	104653974	104654275	0.875666667	0.484605	0.905182278	0.56264	0.95245	0.298989474	0.606192805	0.185615526	chr11	104654145	104654146	9	1	14	0	8	1	7	1	14	0	11	3	8	1	NA	NA
chr11	105483530	105483831	0.150366667	0.4359975	0.875056962	0.5416	0.9503125	0.443805263	0.431251699	-0.007807763	chr11	105483533	105483534	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	11	0	NA	NA
chr11	105483530	105483831	0.150366667	0.4359975	0.875056962	0.5416	0.9503125	0.443805263	0.431251699	-0.007807763	chr11	105483534	105483535	9	0	12	2	10	0	10	1	10	0	11	1	NA	NA	NA	NA
chr11	105483530	105483831	0.150366667	0.4359975	0.875056962	0.5416	0.9503125	0.443805263	0.431251699	-0.007807763	chr11	105483542	105483543	NA	NA	NA	NA	NA	NA	5	1	NA	NA	3	3	7	1	NA	NA
chr11	105483530	105483831	0.150366667	0.4359975	0.875056962	0.5416	0.9503125	0.443805263	0.431251699	-0.007807763	chr11	105483543	105483544	5	4	11	3	10	0	9	1	9	0	9	2	6	1	NA	NA
chr11	108157662	108157963	0.858116667	0.4767025	0.921378481	0.57344	0.954875	0.281210526	0.640167955	0.195491974	chr11	108157710	108157711	10	1	13	0	13	3	16	1	12	0	16	0	17	1	NA	NA
chr11	108157662	108157963	0.858116667	0.4767025	0.921378481	0.57344	0.954875	0.281210526	0.640167955	0.195491974	chr11	108157711	108157712	11	0	17	0	12	1	NA	NA	12	0	21	1	18	0	8	1
chr11	113576921	113577222	0.551216667	0.3521625	0.827427848	0.42002	0.91705	0.219842105	0.607585743	0.132320395	chr11	113577021	113577022	NA	NA	5	2	7	0	7	3	5	1	NA	NA	7	1	NA	NA
chr11	113576921	113577222	0.551216667	0.3521625	0.827427848	0.42002	0.91705	0.219842105	0.607585743	0.132320395	chr11	113577022	113577023	7	1	6	4	11	1	7	1	10	2	7	3	8	2	NA	NA
chr11	113576921	113577222	0.551216667	0.3521625	0.827427848	0.42002	0.91705	0.219842105	0.607585743	0.132320395	chr11	113577064	113577065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	1	NA	NA
chr11	113576921	113577222	0.551216667	0.3521625	0.827427848	0.42002	0.91705	0.219842105	0.607585743	0.132320395	chr11	113577065	113577066	6	1	5	5	12	2	8	1	10	2	5	3	10	2	NA	NA
chr11	113576921	113577222	0.551216667	0.3521625	0.827427848	0.42002	0.91705	0.219842105	0.607585743	0.132320395	chr11	113577147	113577148	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	1	NA	NA
chr11	113576921	113577222	0.551216667	0.3521625	0.827427848	0.42002	0.91705	0.219842105	0.607585743	0.132320395	chr11	113577148	113577149	NA	NA	9	1	11	4	11	0	9	0	NA	NA	9	2	NA	NA
chr11	115115147	115115448	0.251416667	0.4350975	0.841179747	0.55444	0.9517375	0.386210526	0.454969221	0.048886974	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr11	116831637	116831938	0.191666667	0.2752725	0.829948101	0.3623	0.9661375	0.226642105	0.603305996	0.048630395	chr11	116831656	116831657	NA	NA	NA	NA	NA	NA	6	1	NA	NA	NA	NA	NA	NA	NA	NA
chr11	116831637	116831938	0.191666667	0.2752725	0.829948101	0.3623	0.9661375	0.226642105	0.603305996	0.048630395	chr11	116831657	116831658	6	0	9	1	NA	NA	8	1	5	1	6	0	NA	NA	NA	NA
chr11	116831637	116831938	0.191666667	0.2752725	0.829948101	0.3623	0.9661375	0.226642105	0.603305996	0.048630395	chr11	116831762	116831763	NA	NA	NA	NA	10	0	NA	NA	NA	NA	10	0	6	0	NA	NA
chr11	116831637	116831938	0.191666667	0.2752725	0.829948101	0.3623	0.9661375	0.226642105	0.603305996	0.048630395	chr11	116831763	116831764	6	0	14	0	10	0	9	0	7	3	9	0	7	1	NA	NA
chr11	116831637	116831938	0.191666667	0.2752725	0.829948101	0.3623	0.9661375	0.226642105	0.603305996	0.048630395	chr11	116831913	116831914	NA	NA	6	0	8	0	11	0	NA	NA	11	0	8	0	11	0
chr11	116831637	116831938	0.191666667	0.2752725	0.829948101	0.3623	0.9661375	0.226642105	0.603305996	0.048630395	chr11	116831914	116831915	7	0	12	0	8	1	NA	NA	8	0	9	0	9	0	NA	NA
