chr	start	end		cereb_average	all_brain_average	other_brain_avg	pref_average	leuk_average	white_matter	chr 	start	end	als.1	als.2	als.3	als.4	ctrl.1	ctrl.2	ctrl.3	ctrl.4
chr7	127307734	127307885		0.868383333	0.5178175	0.902107595	0.62982	0.9472375	0.320157895	chr7	127307760	127307761	100	94.11764706	94.73684211	100	100	90.90909091	100	100
chr10	134521968	134522119		0.864783333	0.5248825	0.909235443	0.58316	0.9618625	0.360910526	.	-1	-1	.	.	.	.	.	.	.	.
chr5	114651893	114652044		0.90645	0.5032225	0.887665823	0.60546	0.9490125	0.306452632	chr5	114651985	114651986	83.33333333	83.33333333	NA	88.88888889	NA	88.88888889	83.33333333	NA
chr5	114651893	114652044		0.90645	0.5032225	0.887665823	0.60546	0.9490125	0.306452632	chr5	114651986	114651987	100	NA	87.5	NA	85.71428571	NA	100	NA
chr5	114651893	114652044		0.90645	0.5032225	0.887665823	0.60546	0.9490125	0.306452632	chr5	114651997	114651998	75	72.72727273	NA	77.77777778	NA	77.77777778	83.33333333	NA
chr5	114651893	114652044		0.90645	0.5032225	0.887665823	0.60546	0.9490125	0.306452632	chr5	114651998	114651999	66.66666667	57.14285714	87.5	66.66666667	62.5	NA	83.33333333	NA
chr5	136831315	136831466		0.7174	0.49155	0.875997468	0.58236	0.9240625	0.332705263	chr5	136831358	136831359	85.71428571	91.66666667	88.88888889	100	72.72727273	83.33333333	62.5	100
chr5	136831315	136831466		0.7174	0.49155	0.875997468	0.58236	0.9240625	0.332705263	chr5	136831359	136831360	NA	71.42857143	83.33333333	76.92307692	77.77777778	88.88888889	64.28571429	NA
chr3	33619366	33619517		0.54755	0.49039	0.874865823	0.5166	0.9538625	0.458684211	.	-1	-1	.	.	.	.	.	.	.	.
chr5	160279314	160279465		0.8368	0.4870275	0.871563291	0.57706	0.9395125	0.300147368	.	-1	-1	.	.	.	.	.	.	.	.
chr2	3192836	3192987		0.889316667	0.49564	0.880197468	0.59888	0.9466	0.292678947	chr2	3192839	3192840	NA	100	100	100	100	100	NA	NA
chr2	3192836	3192987		0.889316667	0.49564	0.880197468	0.59888	0.9466	0.292678947	chr2	3192840	3192841	100	100	88.88888889	100	90	100	100	NA
chr2	3192836	3192987		0.889316667	0.49564	0.880197468	0.59888	0.9466	0.292678947	chr2	3192869	3192870	NA	93.33333333	93.75	88.88888889	100	100	100	NA
chr2	3192836	3192987		0.889316667	0.49564	0.880197468	0.59888	0.9466	0.292678947	chr2	3192870	3192871	NA	92.85714286	100	NA	66.66666667	100	NA	NA
chr2	3192836	3192987		0.889316667	0.49564	0.880197468	0.59888	0.9466	0.292678947	chr2	3192915	3192916	NA	100	100	90	100	NA	100	100
chr2	3192836	3192987		0.889316667	0.49564	0.880197468	0.59888	0.9466	0.292678947	chr2	3192916	3192917	100	100	100	84.61538462	100	100	85.71428571	87.5
chr2	3192836	3192987		0.889316667	0.49564	0.880197468	0.59888	0.9466	0.292678947	chr2	3192944	3192945	NA	100	83.33333333	100	100	100	87.5	85.71428571
chr2	3192836	3192987		0.889316667	0.49564	0.880197468	0.59888	0.9466	0.292678947	chr2	3192945	3192946	NA	100	NA	100	100	100	100	100
chr21	34350800	34350951		0.864066667	0.4598075	0.844373418	0.4902	0.959825	0.301784211	chr21	34350915	34350916	71.42857143	100	90	100	100	90	92.30769231	100
chr21	34350800	34350951		0.864066667	0.4598075	0.844373418	0.4902	0.959825	0.301784211	chr21	34350916	34350917	NA	NA	NA	NA	NA	NA	100	NA
chr21	34350800	34350951		0.864066667	0.4598075	0.844373418	0.4902	0.959825	0.301784211	chr21	34350920	34350921	NA	100	90.90909091	100	100	90.90909091	100	100
chr21	34350800	34350951		0.864066667	0.4598075	0.844373418	0.4902	0.959825	0.301784211	chr21	34350921	34350922	NA	NA	NA	NA	NA	NA	100	NA
chr21	34350800	34350951		0.864066667	0.4598075	0.844373418	0.4902	0.959825	0.301784211	chr21	34350929	34350930	NA	100	100	90	100	90	84.61538462	100
chr21	34350800	34350951		0.864066667	0.4598075	0.844373418	0.4902	0.959825	0.301784211	chr21	34350930	34350931	NA	NA	NA	NA	NA	NA	88.88888889	NA
chr2	238990333	238990484		0.898583333	0.56035	0.945007692	0.65438	0.9578125	0.378131579	.	-1	-1	.	.	.	.	.	.	.	.
chr3	52580632	52580783		0.838033333	0.51392	0.898824051	0.62244	0.9622125	0.326936842	chr3	52580641	52580642	NA	100	100	92.30769231	NA	NA	100	NA
chr3	52580632	52580783		0.838033333	0.51392	0.898824051	0.62244	0.9622125	0.326936842	chr3	52580642	52580643	100	100	100	NA	NA	90.90909091	76.92307692	100
chr3	52580632	52580783		0.838033333	0.51392	0.898824051	0.62244	0.9622125	0.326936842	chr3	52580653	52580654	NA	81.81818182	50	100	100	100	14.28571429	NA
chr3	52580632	52580783		0.838033333	0.51392	0.898824051	0.62244	0.9622125	0.326936842	chr3	52580654	52580655	NA	91.66666667	42.85714286	NA	100	100	46.15384615	40
chr16	12308106	12308257		0.883516667	0.5266	0.911565823	0.55796	0.964175	0.382705263	chr16	12308106	12308107	NA	NA	100	100	NA	NA	NA	NA
chr16	12308106	12308257		0.883516667	0.5266	0.911565823	0.55796	0.964175	0.382705263	chr16	12308182	12308183	NA	NA	NA	100	NA	NA	NA	NA
chr16	12308106	12308257		0.883516667	0.5266	0.911565823	0.55796	0.964175	0.382705263	chr16	12308183	12308184	NA	100	100	100	NA	NA	100	83.33333333
chr16	12308106	12308257		0.883516667	0.5266	0.911565823	0.55796	0.964175	0.382705263	chr16	12308201	12308202	NA	NA	NA	90	NA	NA	NA	NA
chr16	12308106	12308257		0.883516667	0.5266	0.911565823	0.55796	0.964175	0.382705263	chr16	12308202	12308203	NA	100	92.85714286	100	NA	NA	100	NA
chr5	142815394	142815545		0.727283333	0.46221	0.847216456	0.54984	0.9201875	0.318789474	.	-1	-1	.	.	.	.	.	.	.	.
chr15	93854940	93855091		0.48415	0.464345	0.849467089	0.46624	0.92495	0.466184211	.	-1	-1	.	.	.	.	.	.	.	.
chr13	45767834	45767985		0.785716667	0.4705125	0.85566962	0.46448	0.926725	0.3595	chr13	45767876	45767877	NA	100	NA	NA	NA	NA	NA	NA
chr13	45767834	45767985		0.785716667	0.4705125	0.85566962	0.46448	0.926725	0.3595	chr13	45767877	45767878	NA	NA	100	80	NA	85.71428571	100	NA
chr17	78821853	78822004		0.914183333	0.5742775	0.959475949	0.64624	0.9480625	0.410536842	chr17	78821861	78821862	87.5	100	92.85714286	100	100	92.30769231	90	NA
chr17	78821853	78822004		0.914183333	0.5742775	0.959475949	0.64624	0.9480625	0.410536842	chr17	78821862	78821863	NA	100	100	100	NA	100	87.5	NA
chr17	78821853	78822004		0.914183333	0.5742775	0.959475949	0.64624	0.9480625	0.410536842	chr17	78821924	78821925	100	86.66666667	100	84.61538462	100	90	70	NA
chr17	78821853	78822004		0.914183333	0.5742775	0.959475949	0.64624	0.9480625	0.410536842	chr17	78821925	78821926	NA	90	100	88.88888889	100	NA	100	NA
chr17	78821853	78822004		0.914183333	0.5742775	0.959475949	0.64624	0.9480625	0.410536842	chr17	78821937	78821938	71.42857143	100	93.33333333	100	100	100	87.5	NA
chr17	78821853	78822004		0.914183333	0.5742775	0.959475949	0.64624	0.9480625	0.410536842	chr17	78821938	78821939	NA	100	85.71428571	100	100	NA	100	NA
chr17	78821853	78822004		0.914183333	0.5742775	0.959475949	0.64624	0.9480625	0.410536842	chr17	78821939	78821940	83.33333333	100	100	100	87.5	100	87.5	NA
chr17	78821853	78822004		0.914183333	0.5742775	0.959475949	0.64624	0.9480625	0.410536842	chr17	78821940	78821941	NA	100	87.5	100	100	NA	100	NA
chr17	78821853	78822004		0.914183333	0.5742775	0.959475949	0.64624	0.9480625	0.410536842	chr17	78821989	78821990	NA	92.85714286	100	90	85.71428571	88.88888889	NA	NA
chr17	78821853	78822004		0.914183333	0.5742775	0.959475949	0.64624	0.9480625	0.410536842	chr17	78821990	78821991	NA	100	NA	NA	NA	100	NA	NA
chr17	78821853	78822004		0.914183333	0.5742775	0.959475949	0.64624	0.9480625	0.410536842	chr17	78821996	78821997	NA	100	91.66666667	88.88888889	87.5	88.88888889	NA	NA
chr17	78821853	78822004		0.914183333	0.5742775	0.959475949	0.64624	0.9480625	0.410536842	chr17	78821997	78821998	NA	NA	NA	NA	NA	100	NA	NA
chrX	55513004	55513155		0.715616667	0.473865	0.859138158	0.5283	0.9128125	0.323673684	.	-1	-1	.	.	.	.	.	.	.	.
chr14	105794110	105794261		0.132766667	0.43562	0.821027848	0.53658	0.9543375	0.440831579	.	-1	-1	.	.	.	.	.	.	.	.
chr3	18391049	18391200		0.77225	0.4845925	0.870106329	0.56954	0.90445	0.325184211	chr3	18391136	18391137	NA	100	100	NA	100	83.33333333	NA	100
chr3	18391049	18391200		0.77225	0.4845925	0.870106329	0.56954	0.90445	0.325184211	chr3	18391137	18391138	100	100	100	91.66666667	100	100	NA	100
chr1	161927872	161928023		0.472316667	0.449835	0.835386076	0.51986	0.92515	0.404447368	.	-1	-1	.	.	.	.	.	.	.	.
chr17	74442263	74442414		0.478616667	0.434175	0.819726582	0.49092	0.924025	0.379184211	chr17	74442336	74442337	NA	85.71428571	NA	NA	NA	NA	NA	NA
chr17	74442263	74442414		0.478616667	0.434175	0.819726582	0.49092	0.924025	0.379184211	chr17	74442337	74442338	100	92.85714286	83.33333333	85.71428571	100	100	100	71.42857143
chr17	74442263	74442414		0.478616667	0.434175	0.819726582	0.49092	0.924025	0.379184211	chr17	74442355	74442356	NA	100	NA	83.33333333	NA	NA	NA	100
chr17	74442263	74442414		0.478616667	0.434175	0.819726582	0.49092	0.924025	0.379184211	chr17	74442356	74442357	NA	100	87.5	100	100	88.88888889	100	71.42857143
chr12	106480696	106480847		0.878533333	0.4831325	0.868697468	0.52714	0.9363875	0.325489474	chr12	106480734	106480735	NA	90.90909091	76.92307692	81.81818182	90.90909091	90	100	NA
chr12	106480696	106480847		0.878533333	0.4831325	0.868697468	0.52714	0.9363875	0.325489474	chr12	106480735	106480736	100	88.88888889	75	100	100	87.5	100	100
chr12	106480696	106480847		0.878533333	0.4831325	0.868697468	0.52714	0.9363875	0.325489474	chr12	106480802	106480803	NA	100	66.66666667	100	100	83.33333333	NA	NA
chr12	106480696	106480847		0.878533333	0.4831325	0.868697468	0.52714	0.9363875	0.325489474	chr12	106480803	106480804	33.33333333	NA	80	100	NA	NA	NA	NA
chr15	23057088	23057239		0.89385	0.531935	0.917643038	0.61934	0.9444	0.338452632	.	-1	-1	.	.	.	.	.	.	.	.
chr13	114318272	114318423		0.47135	0.438895	0.824616456	0.50684	0.9437	0.404115789	.	-1	-1	.	.	.	.	.	.	.	.
chr2	102326363	102326514		0.853433333	0.42705	0.812782278	0.4543	0.9254625	0.270731579	chr2	102326376	102326377	NA	100	100	NA	NA	NA	NA	NA
chr2	102326363	102326514		0.853433333	0.42705	0.812782278	0.4543	0.9254625	0.270731579	chr2	102326377	102326378	NA	100	100	NA	NA	NA	NA	NA
chr2	102326363	102326514		0.853433333	0.42705	0.812782278	0.4543	0.9254625	0.270731579	chr2	102326448	102326449	NA	86.66666667	93.33333333	NA	91.66666667	100	100	NA
chr2	102326363	102326514		0.853433333	0.42705	0.812782278	0.4543	0.9254625	0.270731579	chr2	102326449	102326450	NA	100	100	NA	NA	NA	100	NA
chr16	2107026	2107177		0.667733333	0.513405	0.899144304	0.56638	0.95895	0.423710526	chr16	2107066	2107067	NA	NA	NA	100	NA	100	NA	NA
chr16	2107026	2107177		0.667733333	0.513405	0.899144304	0.56638	0.95895	0.423710526	chr16	2107067	2107068	NA	NA	NA	100	NA	NA	NA	NA
chr16	2107026	2107177		0.667733333	0.513405	0.899144304	0.56638	0.95895	0.423710526	chr16	2107123	2107124	NA	NA	NA	100	NA	NA	NA	NA
chr16	2107026	2107177		0.667733333	0.513405	0.899144304	0.56638	0.95895	0.423710526	chr16	2107125	2107126	NA	NA	NA	100	NA	NA	NA	NA
chr16	2107026	2107177		0.667733333	0.513405	0.899144304	0.56638	0.95895	0.423710526	chr16	2107126	2107127	NA	NA	NA	100	NA	NA	NA	NA
chr16	2107026	2107177		0.667733333	0.513405	0.899144304	0.56638	0.95895	0.423710526	chr16	2107163	2107164	NA	NA	NA	100	NA	100	100	NA
chr5	148875958	148876109		0.783516667	0.488635	0.874374684	0.5601	0.953025	0.347689474	.	-1	-1	.	.	.	.	.	.	.	.
chr14	96010422	96010573		0.720216667	0.5014375	0.88724557	0.52478	0.9577625	0.423215789	.	-1	-1	.	.	.	.	.	.	.	.
chr11	83221549	83221700		0.842233333	0.4514325	0.837459494	0.49194	0.9365375	0.288489474	chr11	83221657	83221658	100	100	71.42857143	90	NA	NA	87.5	83.33333333
chr11	83221549	83221700		0.842233333	0.4514325	0.837459494	0.49194	0.9365375	0.288489474	chr11	83221658	83221659	NA	NA	91.66666667	100	83.33333333	100	100	NA
chr16	85317732	85317883		0.38605	0.52369	0.909737975	0.75094	0.957775	0.385321053	chr16	85317733	85317734	NA	100	100	NA	NA	NA	100	NA
chr16	85317732	85317883		0.38605	0.52369	0.909737975	0.75094	0.957775	0.385321053	chr16	85317745	85317746	NA	100	100	NA	NA	NA	100	NA
chr16	85317732	85317883		0.38605	0.52369	0.909737975	0.75094	0.957775	0.385321053	chr16	85317756	85317757	NA	100	100	NA	NA	NA	100	NA
chr16	85317732	85317883		0.38605	0.52369	0.909737975	0.75094	0.957775	0.385321053	chr16	85317758	85317759	NA	100	100	NA	NA	NA	100	NA
chr16	85317732	85317883		0.38605	0.52369	0.909737975	0.75094	0.957775	0.385321053	chr16	85317829	85317830	NA	NA	NA	100	NA	NA	NA	NA
chr16	85317732	85317883		0.38605	0.52369	0.909737975	0.75094	0.957775	0.385321053	chr16	85317830	85317831	NA	NA	83.33333333	NA	NA	NA	NA	100
chr16	85317732	85317883		0.38605	0.52369	0.909737975	0.75094	0.957775	0.385321053	chr16	85317833	85317834	NA	NA	NA	100	NA	NA	NA	NA
chr16	85317732	85317883		0.38605	0.52369	0.909737975	0.75094	0.957775	0.385321053	chr16	85317834	85317835	NA	NA	100	NA	NA	NA	NA	NA
chr16	85317732	85317883		0.38605	0.52369	0.909737975	0.75094	0.957775	0.385321053	chr16	85317869	85317870	NA	100	NA	100	NA	NA	NA	NA
chr16	85317732	85317883		0.38605	0.52369	0.909737975	0.75094	0.957775	0.385321053	chr16	85317870	85317871	NA	NA	83.33333333	NA	NA	NA	NA	83.33333333
chr16	85317732	85317883		0.38605	0.52369	0.909737975	0.75094	0.957775	0.385321053	chr16	85317878	85317879	NA	83.33333333	100	NA	NA	NA	NA	NA
chr16	85317732	85317883		0.38605	0.52369	0.909737975	0.75094	0.957775	0.385321053	chr16	85317879	85317880	NA	NA	NA	NA	NA	NA	NA	100
chr15	58699901	58700052		0.789	0.495645	0.881879747	0.5642	0.9097	0.342157895	.	-1	-1	.	.	.	.	.	.	.	.
chr9	91636776	91636927		0.589466667	0.4543575	0.840660759	0.6347	0.915775	0.274357895	.	-1	-1	.	.	.	.	.	.	.	.
chr5	82969455	82969606		0.66045	0.4178275	0.804243038	0.47464	0.9424875	0.294321053	chr5	82969479	82969480	88.88888889	100	92.30769231	100	91.30434783	100	100	100
chr5	82969455	82969606		0.66045	0.4178275	0.804243038	0.47464	0.9424875	0.294321053	chr5	82969480	82969481	NA	NA	NA	100	NA	NA	100	NA
chr4	165172416	165172567		0.593783333	0.42073	0.807187342	0.58236	0.9472375	0.246173684	chr4	165172454	165172455	NA	100	100	100	NA	90	100	NA
chr4	165172416	165172567		0.593783333	0.42073	0.807187342	0.58236	0.9472375	0.246173684	chr4	165172455	165172456	100	100	92.30769231	100	100	100	100	NA
chr4	165172416	165172567		0.593783333	0.42073	0.807187342	0.58236	0.9472375	0.246173684	chr4	165172474	165172475	NA	100	87.5	100	NA	100	100	NA
chr4	165172416	165172567		0.593783333	0.42073	0.807187342	0.58236	0.9472375	0.246173684	chr4	165172475	165172476	100	100	75	88.88888889	100	100	83.33333333	NA
chr4	165172416	165172567		0.593783333	0.42073	0.807187342	0.58236	0.9472375	0.246173684	chr4	165172501	165172502	NA	85.71428571	NA	NA	100	77.77777778	100	NA
chr4	165172416	165172567		0.593783333	0.42073	0.807187342	0.58236	0.9472375	0.246173684	chr4	165172502	165172503	100	78.57142857	91.66666667	100	100	90	NA	NA
chr4	165172416	165172567		0.593783333	0.42073	0.807187342	0.58236	0.9472375	0.246173684	chr4	165172507	165172508	NA	100	100	NA	100	100	85.71428571	NA
chr4	165172416	165172567		0.593783333	0.42073	0.807187342	0.58236	0.9472375	0.246173684	chr4	165172508	165172509	100	100	92.30769231	100	100	91.66666667	NA	NA
chr4	165172416	165172567		0.593783333	0.42073	0.807187342	0.58236	0.9472375	0.246173684	chr4	165172565	165172566	NA	100	90	NA	NA	100	77.77777778	83.33333333
chr4	165172416	165172567		0.593783333	0.42073	0.807187342	0.58236	0.9472375	0.246173684	chr4	165172566	165172567	66.66666667	100	92.30769231	75	87.5	77.77777778	100	NA
chr17	1308570	1308721		0.873383333	0.454995	0.841525316	0.5278	0.925075	0.267715789	.	-1	-1	.	.	.	.	.	.	.	.
chr6	166722698	166722849		0.837283333	0.4147075	0.801362025	0.43966	0.9353875	0.240857895	chr6	166722718	166722719	NA	100	NA	80	100	100	83.33333333	83.33333333
chr6	166722698	166722849		0.837283333	0.4147075	0.801362025	0.43966	0.9353875	0.240857895	chr6	166722719	166722720	100	94.73684211	100	100	NA	92.30769231	100	NA
chr6	166722698	166722849		0.837283333	0.4147075	0.801362025	0.43966	0.9353875	0.240857895	chr6	166722729	166722730	NA	87.5	NA	100	NA	90.90909091	100	83.33333333
chr6	166722698	166722849		0.837283333	0.4147075	0.801362025	0.43966	0.9353875	0.240857895	chr6	166722730	166722731	100	94.73684211	95	100	83.33333333	92.30769231	94.11764706	NA
chr6	166722698	166722849		0.837283333	0.4147075	0.801362025	0.43966	0.9353875	0.240857895	chr6	166722741	166722742	NA	100	NA	83.33333333	NA	100	100	100
chr6	166722698	166722849		0.837283333	0.4147075	0.801362025	0.43966	0.9353875	0.240857895	chr6	166722742	166722743	75	95	95	75	87.5	88.88888889	93.75	NA
chr6	166722698	166722849		0.837283333	0.4147075	0.801362025	0.43966	0.9353875	0.240857895	chr6	166722771	166722772	NA	NA	NA	85.71428571	NA	87.5	NA	83.33333333
chr6	166722698	166722849		0.837283333	0.4147075	0.801362025	0.43966	0.9353875	0.240857895	chr6	166722772	166722773	83.33333333	93.75	100	85.71428571	100	100	80	NA
chr6	166722698	166722849		0.837283333	0.4147075	0.801362025	0.43966	0.9353875	0.240857895	chr6	166722834	166722835	NA	NA	100	100	NA	100	NA	NA
chr6	166722698	166722849		0.837283333	0.4147075	0.801362025	0.43966	0.9353875	0.240857895	chr6	166722835	166722836	100	91.66666667	100	100	100	91.66666667	100	100
chr14	23574100	23574251		0.60495	0.4396525	0.826487342	0.47102	0.9176	0.361184211	chr14	23574200	23574201	NA	NA	100	100	100	NA	81.81818182	NA
chr14	23574100	23574251		0.60495	0.4396525	0.826487342	0.47102	0.9176	0.361184211	chr14	23574201	23574202	100	NA	92.30769231	100	87.5	100	100	NA
chr14	23574100	23574251		0.60495	0.4396525	0.826487342	0.47102	0.9176	0.361184211	chr14	23574213	23574214	NA	NA	NA	87.5	100	100	100	NA
chr14	23574100	23574251		0.60495	0.4396525	0.826487342	0.47102	0.9176	0.361184211	chr14	23574214	23574215	NA	NA	100	100	87.5	90	83.33333333	NA
chr14	23574100	23574251		0.60495	0.4396525	0.826487342	0.47102	0.9176	0.361184211	chr14	23574235	23574236	NA	NA	66.66666667	92.30769231	100	NA	100	NA
chr14	23574100	23574251		0.60495	0.4396525	0.826487342	0.47102	0.9176	0.361184211	chr14	23574236	23574237	100	NA	92.30769231	100	100	90.90909091	100	NA
chr14	23574100	23574251		0.60495	0.4396525	0.826487342	0.47102	0.9176	0.361184211	chr14	23574243	23574244	NA	NA	NA	92.30769231	100	100	88.88888889	NA
chr14	23574100	23574251		0.60495	0.4396525	0.826487342	0.47102	0.9176	0.361184211	chr14	23574244	23574245	85.71428571	83.33333333	91.66666667	NA	100	100	100	NA
chr18	32873213	32873364		0.677633333	0.5003225	0.887193671	0.61202	0.95335	0.371589474	.	-1	-1	.	.	.	.	.	.	.	.
chr10	131642811	131642962		0.870783333	0.47931	0.866187342	0.48578	0.90025	0.381178947	chr10	131642817	131642818	100	90	85.71428571	92.30769231	70	90	72.72727273	NA
chr10	131642811	131642962		0.870783333	0.47931	0.866187342	0.48578	0.90025	0.381178947	chr10	131642818	131642819	NA	90.90909091	75	92.30769231	91.30434783	100	87.5	87.5
chr10	131642811	131642962		0.870783333	0.47931	0.866187342	0.48578	0.90025	0.381178947	chr10	131642859	131642860	83.33333333	62.5	72.72727273	100	85.71428571	100	100	83.33333333
chr10	131642811	131642962		0.870783333	0.47931	0.866187342	0.48578	0.90025	0.381178947	chr10	131642860	131642861	85.71428571	83.33333333	100	100	72.22222222	63.15789474	80	85.71428571
chr10	131642811	131642962		0.870783333	0.47931	0.866187342	0.48578	0.90025	0.381178947	chr10	131642951	131642952	NA	66.66666667	NA	90	71.42857143	57.14285714	100	NA
chr10	131642811	131642962		0.870783333	0.47931	0.866187342	0.48578	0.90025	0.381178947	chr10	131642952	131642953	85.71428571	94.11764706	90.90909091	82.35294118	100	82.35294118	88.88888889	100
chr18	74729100	74729251		0.56105	0.45345	0.840368354	0.52308	0.9206625	0.355036842	chr18	74729141	74729142	100	85.71428571	86.66666667	87.5	91.66666667	100	100	NA
chr18	74729100	74729251		0.56105	0.45345	0.840368354	0.52308	0.9206625	0.355036842	chr18	74729142	74729143	87.5	100	100	100	100	100	100	NA
chr18	74729100	74729251		0.56105	0.45345	0.840368354	0.52308	0.9206625	0.355036842	chr18	74729211	74729212	100	100	100	100	100	100	100	NA
chr18	74729100	74729251		0.56105	0.45345	0.840368354	0.52308	0.9206625	0.355036842	chr18	74729212	74729213	100	90.90909091	91.66666667	88.88888889	90	88.88888889	92.30769231	83.33333333
chr13	115050846	115050997		0.28575	0.4244925	0.811468354	0.5644	0.9214625	0.347105263	.	-1	-1	.	.	.	.	.	.	.	.
chr9	35750481	35750632		0.4969	0.503695	0.890726582	0.60412	0.944775	0.425968421	chr9	35750559	35750560	NA	100	87.5	NA	100	83.33333333	100	NA
chr9	35750481	35750632		0.4969	0.503695	0.890726582	0.60412	0.944775	0.425968421	chr9	35750560	35750561	NA	NA	91.66666667	90.90909091	83.33333333	NA	71.42857143	100
chr9	35750481	35750632		0.4969	0.503695	0.890726582	0.60412	0.944775	0.425968421	chr9	35750595	35750596	NA	90	88.88888889	NA	NA	100	100	NA
