chr	start	end	cereb_average	all_brain_average	other_brain_avg	pref_average	leuk_average	white_matter	dist_to_other	dist_to_all_brain
chr12	4596426	4596427	0.23925	0.2454275	0.842991139	0.32802	0.9316125	0.180594737	0.662396402	0.064832763
chr12	5564478	5564479	0.474383333	0.4553325	0.833073418	0.4649	0.9588125	0.443484211	0.389589207	0.011848289
chr12	8332152	8332153	0.676166667	0.4490375	0.843503797	0.52246	0.93415	0.306	0.537503797	0.1430375
chr12	8332156	8332157	0.6396	0.40775	0.835411392	0.47086	0.95275	0.266268421	0.569142971	0.141481579
chr12	12673150	12673151	0.827016667	0.45132	0.841429114	0.47954	0.9124	0.298578947	0.542850167	0.152741053
chr12	14109211	14109212	0.85985	0.42357	0.876927848	0.42356	0.917025	0.286805263	0.590122585	0.136764737
chr12	14109569	14109570	0.756916667	0.4059525	0.845365823	0.4282	0.90295	0.301478947	0.543886875	0.104473553
chr12	14109584	14109585	0.7931	0.4032175	0.871859494	0.4112	0.9183125	0.289678947	0.582180546	0.113538553
chr12	22777409	22777410	0.52205	0.32073	0.840048101	0.3191	0.9435875	0.253552632	0.58649547	0.067177368
chr12	24168193	24168194	0.751516667	0.4126275	0.897265823	0.4485	0.921725	0.273973684	0.623292139	0.138653816
chr12	26195988	26195989	0.743783333	0.3417125	0.80234557	0.43278	0.9201625	0.158052632	0.644292938	0.183659868
chr12	26492184	26492185	0.900966667	0.4733525	0.898737975	0.54316	0.964425	0.272963158	0.625774817	0.200389342
chr12	27930307	27930308	0.862716667	0.494465	0.910077215	0.61538	0.9559875	0.303552632	0.606524584	0.190912368
chr12	27930472	27930473	0.839366667	0.402845	0.818558228	0.46154	0.918425	0.229457895	0.589100333	0.173387105
chr12	41902309	41902310	0.207216667	0.39507	0.817651899	0.42506	0.93	0.437631579	0.38002032	-0.042561579
chr12	43151825	43151826	0.411483333	0.4149375	0.85518481	0.53074	0.9338125	0.326542105	0.528642705	0.088395395
chr12	48177017	48177018	0.326233333	0.3698975	0.805822785	0.46846	0.9341875	0.303089474	0.502733311	0.066808026
chr12	50400225	50400226	0.860966667	0.3698475	0.911397468	0.44304	0.93235	0.151010526	0.760386942	0.218836974
chr12	51756242	51756243	0.572566667	0.34861	0.828494937	0.43	0.9381	0.205089474	0.623405463	0.143520526
chr12	53996158	53996159	0.253766667	0.4458875	0.849046835	0.50602	0.924725	0.456473684	0.392573151	-0.010586184
chr12	55369150	55369151	0.8344	0.4795525	0.889693671	0.56136	0.938775	0.305963158	0.583730513	0.173589342
chr12	57783795	57783796	0.665266667	0.4386275	0.825668354	0.44772	0.9378875	0.350252632	0.475415723	0.088374868
chr12	67073022	67073023	0.121433333	0.247005	0.805798734	0.33934	0.973175	0.230568421	0.575230313	0.016436579
chr12	67073062	67073063	0.322883333	0.425045	0.831953165	0.46636	0.91285	0.435478947	0.396474217	-0.010433947
chr12	71850942	71850943	0.85005	0.4566825	0.847308974	0.52154	0.900175	0.256157895	0.59115108	0.200524605
chr12	92433263	92433264	0.830433333	0.4861875	0.890487342	0.60344	0.936	0.307357895	0.583129447	0.178829605
chr12	92976320	92976321	0.185733333	0.3644	0.811359494	0.48392	0.9341875	0.308357895	0.503001599	0.056042105
chr12	94559051	94559052	0.811233333	0.40591	0.84878481	0.4251	0.9342375	0.255468421	0.593316389	0.150441579
chr12	94580657	94580658	0.155966667	0.2055925	0.807421519	0.24536	0.9843	0.194610526	0.612810993	0.010981974
chr12	99257038	99257039	0.298766667	0.335235	0.852616456	0.49358	0.9034	0.202310526	0.650305929	0.132924474
chr12	105626788	105626789	0.290316667	0.2651525	0.842870886	0.37582	0.927825	0.156584211	0.686286676	0.108568289
chr12	106480756	106480757	0.8973	0.457925	0.905458228	0.49332	0.9674375	0.283	0.622458228	0.174925
chr12	106480771	106480772	0.878533333	0.4831325	0.868697468	0.52714	0.9363875	0.325489474	0.543207995	0.157643026
chr12	109797277	109797278	0.4866	0.3932725	0.882464557	0.45512	0.9483875	0.313042105	0.569422452	0.080230395
chr12	109797312	109797313	0.654116667	0.434815	0.912922785	0.5441	0.9666125	0.299252632	0.613670153	0.135562368
chr12	110157712	110157713	0.759816667	0.4627325	0.843060759	0.52734	0.90155	0.306989474	0.536071286	0.155743026
chr12	112455255	112455256	0.532766667	0.4522725	0.826427848	0.53972	0.9495375	0.355831579	0.470596269	0.096440921
chr12	113630080	113630081	0.46455	0.4367575	0.810378481	0.45644	0.927125	0.413321053	0.397057428	0.023436447
chr12	113797720	113797721	0.175616667	0.3305825	0.831112658	0.3866	0.93525	0.345947368	0.48516529	-0.015364868
chr12	115786178	115786179	0.21265	0.37685	0.846124051	0.41514	0.910025	0.402684211	0.44343984	-0.025834211
chr12	116639897	116639898	0.664366667	0.38179	0.84886962	0.43208	0.9564	0.235336842	0.613532778	0.146453158
chr12	117155636	117155637	0.169366667	0.4539675	0.803483544	0.56182	0.91535	0.442305263	0.361178281	0.011662237
chr12	117407879	117407880	0.19885	0.44382	0.824141772	0.56182	0.9541375	0.430689474	0.393452298	0.013130526
chr12	117407970	117407971	0.17115	0.408965	0.819093671	0.53718	0.9517	0.381868421	0.43722525	0.027096579
chr12	117408122	117408123	0.170333333	0.430265	0.857955696	0.52726	0.9451375	0.431447368	0.426508328	-0.001182368
chr12	117408163	117408164	0.151883333	0.37545	0.838644304	0.51562	0.9573	0.328373684	0.51027062	0.047076316
chr12	118588929	118588930	0.793783333	0.4805225	0.883817722	0.53162	0.9143875	0.345621053	0.538196669	0.134901447
chr12	120130253	120130254	0.71915	0.465405	0.830865823	0.43848	0.952025	0.422915789	0.407950033	0.042489211
chr12	122396677	122396678	0.79055	0.48902	0.923149367	0.6043	0.941775	0.303863158	0.619286209	0.185156842
chr12	122396687	122396688	0.761716667	0.4951525	0.926937975	0.62972	0.95395	0.305815789	0.621122185	0.189336711
chr12	123333205	123333206	0.594666667	0.4132525	0.906968354	0.50766	0.9173625	0.268742105	0.638226249	0.144510395
chr12	123350077	123350078	0.201383333	0.359635	0.826877215	0.44814	0.9368875	0.343973684	0.482903531	0.015661316
chr12	123453858	123453859	0.825666667	0.46903	0.836425316	0.528	0.9078375	0.307184211	0.529241106	0.161845789
chr12	123633728	123633729	0.689166667	0.493645	0.839549367	0.46416	0.937375	0.455868421	0.383680946	0.037776579
chr12	124105429	124105430	0.76445	0.4930475	0.839706329	0.56408	0.932575	0.365336842	0.474369487	0.127710658
chr12	124432994	124432995	0.628133333	0.4323925	0.917258228	0.53412	0.9621125	0.272910526	0.644347702	0.159481974
chr12	124763658	124763659	0.77985	0.49585641	0.901346835	0.51844	0.9707625	0.374255556	0.52709128	0.121600855
chr12	124812999	124813000	0.642783333	0.4225225	0.800497468	0.4816	0.9017625	0.313221053	0.487276416	0.109301447
chr12	124850781	124850782	0.855666667	0.4508375	0.948618987	0.51554	0.9523375	0.289636842	0.658982145	0.161200658
chr12	124850836	124850837	0.56085	0.4136625	0.811824051	0.47416	0.9145	0.329094737	0.482729314	0.084567763
chr12	124901555	124901556	0.6809	0.4877025	0.880291139	0.58832	0.976725	0.365468421	0.514822718	0.122234079
chr12	124905230	124905231	0.26955	0.333725	0.848962025	0.38552	0.9086125	0.318552632	0.530409394	0.015172368
chr12	124971775	124971776	0.370466667	0.432666667	0.907092405	0.50966	0.9438	0.385966667	0.521125738	0.0467
chr12	124985889	124985890	0.557816667	0.3754975	0.884892405	0.49656	0.938525	0.221252632	0.663639773	0.154244868
chr12	125042466	125042467	0.114116667	0.41606	0.820031646	0.50378	0.9143	0.442926316	0.37710533	-0.026866316
chr12	125333267	125333268	0.156183333	0.2857	0.845078481	0.35316	0.9431	0.271389474	0.573689007	0.014310526
chr12	125333322	125333323	0.1729	0.3455575	0.873712658	0.4031	0.972275	0.343252632	0.530460027	0.002304868
chr12	125500511	125500512	0.889133333	0.4632	0.907624051	0.42572	0.9355625	0.345821053	0.561802998	0.117378947
chr12	125500634	125500635	0.761416667	0.31413	0.916636709	0.32544	0.94055	0.157947368	0.75868934	0.156182632
chr12	125500700	125500701	0.8504	0.4242475	0.905468354	0.39228	0.9421	0.307084211	0.598384144	0.117163289
chr12	129931424	129931425	0.196033333	0.3958875	0.802986076	0.52304	0.9554625	0.364110526	0.43887555	0.031776974
chr12	130434373	130434374	0.406716667	0.3986775	0.933347436	0.51064	0.952325	0.303026316	0.63032112	0.095651184
chr12	130434412	130434413	0.342966667	0.266835	0.864594937	0.4181	0.913875	0.118147368	0.746447568	0.148687632
chr12	131057092	131057093	0.748133333	0.475845	0.810516456	0.41102	0.9005	0.439089474	0.371426982	0.036755526
chr12	131204046	131204047	0.301683333	0.39227	0.810362025	0.54054	0.9274375	0.306073684	0.504288341	0.086196316
chr12	131452297	131452298	0.365033333	0.4676525	0.953924359	0.46858	0.9397125	0.496910526	0.457013833	-0.029258026
chr12	133102272	133102273	0.65665	0.4356275	0.948505063	0.54144	0.9523375	0.272805263	0.6756998	0.162822237
chr12	133102331	133102332	0.411416667	0.3559525	0.895188608	0.4291	0.970925	0.263426316	0.631762292	0.092526184
chr12	133123459	133123460	0.383716667	0.40937	0.810805063	0.4618	0.9615875	0.380747368	0.430057695	0.028622632
chr12	133351421	133351422	0.397516667	0.398905	0.88534557	0.5391	0.908975	0.282805263	0.602540306	0.116099737
chr13	21288062	21288063	0.779766667	0.4205725	0.808940506	0.43188	0.95525	0.288578947	0.520361559	0.131993553
chr13	23458307	23458308	0.387583333	0.4845875	0.838375949	0.53286	0.9532	0.472294737	0.366081213	0.012292763
chr13	24189786	24189787	0.388583333	0.287785	0.804920253	0.39246	0.9531375	0.164421053	0.640499201	0.123363947
chr13	24665543	24665544	0.780583333	0.482415	0.80595443	0.59278	0.910075	0.300447368	0.505507062	0.181967632
chr13	25740027	25740028	0.151533333	0.226245	0.874755696	0.3681	0.954075	0.121194737	0.753560959	0.105050263
chr13	25743999	25744000	0.084016667	0.200555	0.859593671	0.24678	0.929025	0.182352632	0.677241039	0.018202368
chr13	27692257	27692258	0.171216667	0.4342175	0.803556962	0.52522	0.954075	0.434589474	0.368967488	-0.000371974
chr13	36944433	36944434	0.750233333	0.3758075	0.864160759	0.42688	0.963725	0.2006	0.663560759	0.1752075
chr13	36944443	36944444	0.542466667	0.3473375	0.831841772	0.42882	0.9449625	0.208547368	0.623294404	0.138790132
chr13	36944451	36944452	0.679133333	0.439955	0.889627848	0.55108	0.9614125	0.272910526	0.616717322	0.167044474
chr13	36944469	36944470	0.444683333	0.386355	0.841159494	0.51964	0.9539	0.252789474	0.58837002	0.133565526
chr13	36944471	36944472	0.480366667	0.3577425	0.849548101	0.48896	0.9601875	0.207784211	0.641763891	0.149958289
chr13	36944649	36944650	0.609833333	0.48142	0.837078481	0.59324	0.9134375	0.345989474	0.491089007	0.135430526
chr13	41053543	41053544	0.666666667	0.38697	0.881146835	0.35766	0.9600625	0.310757895	0.570388941	0.076212105
chr13	41053715	41053716	0.7378	0.376075	0.873811392	0.3992	0.920975	0.231363158	0.642448235	0.144711842
chr13	44729868	44729869	0.614616667	0.45482	0.801544304	0.4391	0.934	0.404073684	0.39747062	0.050746316
chr13	45025622	45025623	0.173783333	0.4192175	0.862464557	0.4766	0.9515875	0.4575	0.404964557	-0.0382825
chr13	45676585	45676586	0.530633333	0.341025	0.8607	0.38836	0.964975	0.225110526	0.635589474	0.115914474
chr13	45767909	45767910	0.785716667	0.4705125	0.85566962	0.46448	0.926725	0.3595	0.49616962	0.1110125
chr13	45768695	45768696	0.817116667	0.4048575	0.852018987	0.50842	0.9708875	0.2179	0.634118987	0.1869575
chr13	50155502	50155503	0.235033333	0.402485	0.846079747	0.54006	0.9386125	0.351036842	0.495042905	0.051448158
chr13	52212570	52212571	0.854433333	0.478985	0.878967089	0.50942	0.974375	0.338552632	0.540414457	0.140432368
chr13	52301946	52301947	0.469666667	0.441865	0.801088608	0.57742	0.9412125	0.313031579	0.488057029	0.128833421
chr13	67611071	67611072	0.677533333	0.466815	0.843803797	0.51874	0.9424625	0.358973684	0.484830113	0.107841316
chr13	73359517	73359518	0.8099	0.4808325	0.884337975	0.52678	0.944525	0.340368421	0.543969554	0.140464079
chr13	78275055	78275056	0.3025	0.40545	0.862736709	0.5494	0.9520375	0.311463158	0.551273551	0.093986842
chr13	80584487	80584488	0.715833333	0.41658	0.805012658	0.38626	0.905625	0.339068421	0.465944237	0.077511579
chr13	80585265	80585266	0.2125	0.22392	0.807527848	0.27484	0.9012375	0.185905263	0.621622585	0.038014737
chr13	84413367	84413368	0.821266667	0.4467575	0.80974557	0.49142	0.9172375	0.281921053	0.527824517	0.164836447
chr13	91049886	91049887	0.519266667	0.44326	0.848005063	0.58736	0.908875	0.305821053	0.542184011	0.137438947
chr13	95022023	95022024	0.5411	0.468655	0.802922785	0.56568	0.9028875	0.355105263	0.447817522	0.113549737
chr13	97991057	97991058	0.373733333	0.32264	0.819416456	0.38344	0.9042625	0.264931579	0.554484877	0.057708421
chr13	97991111	97991112	0.459616667	0.3227025	0.879448101	0.36266	0.9690625	0.245747368	0.633700733	0.076955132
chr13	99100506	99100507	0.794966667	0.4876575	0.869046835	0.50022	0.951875	0.371531579	0.497515256	0.116125921
chr13	99100528	99100529	0.839666667	0.463175	0.905992405	0.51668	0.96575	0.290257895	0.61573451	0.172917105
chr13	101283034	101283035	0.38715	0.2854575	0.879044304	0.33374	0.9119375	0.202342105	0.676702199	0.083115395
chr13	103047699	103047700	0.190933333	0.41812	0.870851899	0.46318	0.9365375	0.460594737	0.410257162	-0.042474737
chr13	103047760	103047761	0.147033333	0.3067325	0.85584557	0.35706	0.9273375	0.316873684	0.538971885	-0.010141184
chr13	107271905	107271906	0.592616667	0.4489025	0.801953165	0.57722	0.9245875	0.306963158	0.494990007	0.141939342
chr13	107335632	107335633	0.8611	0.452255	0.864379747	0.49618	0.94725	0.283573684	0.580806063	0.168681316
chr13	109779684	109779685	0.152066667	0.366994872	0.869078481	0.4768	0.904425	0.344772222	0.524306259	0.02222265
chr13	109779749	109779750	0.13295	0.34923	0.890092405	0.48004	0.95345	0.303278947	0.586813458	0.045951053
chr13	110008482	110008483	0.414333333	0.4176675	0.894456962	0.40424	0.958425	0.434484211	0.459972751	-0.016816711
chr13	111540404	111540405	0.80305	0.364765	0.805089873	0.40104	0.9737875	0.179436842	0.625653031	0.185328158
chr13	111893537	111893538	0.105983333	0.2193375	0.887567089	0.34654	0.9543125	0.1465	0.741067089	0.0728375
chr13	112161629	112161630	0.14125	0.3809175	0.845641772	0.46636	0.903775	0.397031579	0.448610193	-0.016114079
chr13	112332120	112332121	0.20215	0.324145	0.80515443	0.3456	0.95505	0.329357895	0.475796536	-0.005212895
chr13	112352205	112352206	0.582166667	0.4861675	0.811141772	0.53728	0.9104	0.398052632	0.413089141	0.088114868
chr13	112815146	112815147	0.53395	0.3955775	0.851506329	0.39554	0.9233875	0.358836842	0.492669487	0.036740658
chr13	113411977	113411978	0.877183333	0.479595	0.861412658	0.51042	0.9575375	0.316721053	0.544691606	0.162873947
chr13	113436564	113436565	0.244483333	0.256115	0.889367089	0.37144	0.9585375	0.156263158	0.733103931	0.099851842
chr13	113436568	113436569	0.228183333	0.2940525	0.873451899	0.44054	0.9545625	0.196836842	0.676615057	0.097215658
chr13	113436651	113436652	0.1919	0.2680425	0.831	0.38622	0.90795	0.189521053	0.641478947	0.078521447
chr13	113464412	113464413	0.853633333	0.49005	0.915081013	0.55678	0.9638375	0.322973684	0.592107328	0.167076316
chr13	113625160	113625161	0.169616667	0.32943	0.834041772	0.36524	0.9587	0.3571	0.476941772	-0.02767
chr13	113698408	113698409	0.59245	0.363575	0.877255696	0.36422	0.962625	0.289747368	0.587508328	0.073827632
chr13	113698606	113698607	0.606083333	0.36243	0.832534177	0.36214	0.9003875	0.274894737	0.55763944	0.087535263
chr13	113698946	113698947	0.203933333	0.2827275	0.818350633	0.31706	0.92765	0.267821053	0.55052958	0.014906447
chr13	113698994	113698995	0.138483333	0.1964275	0.834977215	0.24628	0.9559125	0.171426316	0.663550899	0.025001184
chr13	113699004	113699005	0.150166667	0.25138	0.805334177	0.30662	0.9434875	0.235678947	0.56965523	0.015701053
chr13	113699016	113699017	0.25895	0.28379	0.811621519	0.30664	0.9118625	0.263321053	0.548300466	0.020468947
chr13	114138019	114138020	0.26225	0.45885	0.864824051	0.55798	0.9533	0.438784211	0.42603984	0.020065789
chr13	114138225	114138226	0.262416667	0.4576075	0.863127848	0.58524	0.9141875	0.426573684	0.436554164	0.031033816
chr13	114138260	114138261	0.117166667	0.3127275	0.881360759	0.45908	0.9517	0.253989474	0.627371286	0.058738026
chr13	114187104	114187105	0.164566667	0.3847625	0.802296203	0.49218	0.9435375	0.3823	0.419996203	0.0024625
chr13	114202683	114202684	0.075983333	0.3514	0.852591139	0.2937	0.9499875	0.468957895	0.383633245	-0.117557895
chr13	114302328	114302329	0.326816667	0.3946575	0.81225443	0.67376	0.920375	0.2315	0.58075443	0.1631575
chr13	114318347	114318348	0.47135	0.438895	0.824616456	0.50684	0.9437	0.404115789	0.420500666	0.034779211
chr13	114842706	114842707	0.6534	0.4668325	0.892365823	0.47862	0.942	0.398884211	0.493481612	0.067948289
chr13	115050921	115050922	0.28575	0.4244925	0.811468354	0.5644	0.9214625	0.347105263	0.464363091	0.077387237
chr14	21270575	21270576	0.8474	0.40404	0.805436709	0.425	0.945975	0.231536842	0.573899867	0.172503158
chr14	21270850	21270851	0.885183333	0.45572	0.830588608	0.49252	0.9680625	0.275515789	0.555072818	0.180204211
chr14	21270924	21270925	0.84995	0.4584725	0.805627848	0.50434	0.9451375	0.289515789	0.516112059	0.168956711
chr14	21494547	21494548	0.651233333	0.39239	0.8144	0.50816	0.9379125	0.203226316	0.611173684	0.189163684
chr14	23574175	23574176	0.60495	0.4396525	0.826487342	0.47102	0.9176	0.361184211	0.465303131	0.078468289
chr14	32798762	32798763	0.12615	0.2366325	0.892983544	0.31574	0.951325	0.1967	0.696283544	0.0399325
chr14	32836157	32836158	0.643533333	0.4103025	0.803488608	0.4782	0.9523125	0.284184211	0.519304397	0.126118289
chr14	33826344	33826345	0.740466667	0.459235	0.801517722	0.4407	0.9011125	0.3643	0.437217722	0.094935
chr14	51136505	51136506	0.663083333	0.4538225	0.835183544	0.51192	0.93635	0.341505263	0.493678281	0.112317237
chr14	51452451	51452452	0.725266667	0.442175	0.888473418	0.46892	0.9445125	0.324984211	0.563489207	0.117190789
chr14	51897632	51897633	0.671083333	0.3874275	0.815464557	0.5041	0.9420875	0.208452632	0.607011925	0.178974868
chr14	55134717	55134718	0.3191	0.45149	0.850332911	0.56838	0.917525	0.404763158	0.445569753	0.046726842
chr14	55492636	55492637	0.392633333	0.472855	0.804710127	0.52758	0.904825	0.451168421	0.353541706	0.021686579
chr14	58875610	58875611	0.504466667	0.475535	0.858779747	0.61926	0.94125	0.336568421	0.522211326	0.138966579
chr14	62075110	62075111	0.222116667	0.39753	0.827011392	0.46336	0.926325	0.3883	0.438711392	0.00923
chr14	62273629	62273630	0.7436	0.464045	0.807949367	0.4698	0.902175	0.362684211	0.445265157	0.101360789
chr14	62550927	62550928	0.880816667	0.4835475	0.928316456	0.5472	0.9524375	0.299631579	0.628684877	0.183915921
chr14	68831098	68831099	0.31625	0.4178625	0.878859494	0.4511	0.941375	0.409547368	0.469312125	0.008315132
chr14	68831210	68831211	0.261166667	0.23601	0.823558228	0.31114	0.939775	0.159526316	0.664031912	0.076483684
chr14	69052728	69052729	0.306666667	0.35926	0.856911392	0.30108	0.949425	0.430242105	0.426669287	-0.070982105
chr14	69052740	69052741	0.240116667	0.313975	0.832973418	0.25388	0.9674625	0.381121053	0.451852365	-0.067146053
chr14	70454441	70454442	0.814683333	0.4188625	0.825211392	0.46992	0.932275	0.247184211	0.578027182	0.171678289
chr14	71955729	71955730	0.831383333	0.365915	0.854150633	0.3457	0.9639625	0.236647368	0.617503264	0.129267632
