cpg.chr	cpg.start	cpg.end	not_leuk	leuk	als.chr	als.start	als.end	als.1	als.2	als.3	als.4	ctrl.1	ctrl.2	ctrl.3	ctrl.4
chr17	78431552	78431703	0.697976577	0.06795	chr17	78431652	78431653	NA	NA	87.5	NA	NA	NA	NA	NA
chr17	78431552	78431703	0.697976577	0.06795	chr17	78431690	78431691	NA	100	42.85714286	83.33333333	87.5	28.57142857	NA	NA
chr17	78735249	78735400	0.644688288	0.07955	chr17	78735290	78735291	NA	NA	55.55555556	69.23076923	100	81.25	72.72727273	100
chr17	78735249	78735400	0.644688288	0.07955	chr17	78735291	78735292	NA	NA	NA	NA	NA	100	66.66666667	50
chr17	78735249	78735400	0.644688288	0.07955	chr17	78735315	78735316	NA	NA	83.33333333	100	NA	85.71428571	90	83.33333333
chr17	78735249	78735400	0.644688288	0.07955	chr17	78735316	78735317	NA	NA	100	85.71428571	100	50	66.66666667	85.71428571
chr17	78735249	78735400	0.644688288	0.07955	chr17	78735338	78735339	NA	NA	NA	91.66666667	NA	100	100	NA
chr17	78735249	78735400	0.644688288	0.07955	chr17	78735339	78735340	66.66666667	77.77777778	91.66666667	100	100	100	66.66666667	100
chr17	78735249	78735400	0.644688288	0.07955	chr17	78735360	78735361	NA	NA	NA	100	NA	100	90	100
chr17	78735249	78735400	0.644688288	0.07955	chr17	78735361	78735362	83.33333333	83.33333333	100	90	100	100	77.77777778	100
chr17	78735475	78735626	0.696156757	0.077875	chr17	78735504	78735505	NA	NA	83.33333333	NA	NA	100	NA	100
chr17	78735475	78735626	0.696156757	0.077875	chr17	78735505	78735506	NA	55.55555556	100	85.71428571	91.66666667	NA	100	NA
chr17	78735475	78735626	0.696156757	0.077875	chr17	78735544	78735545	NA	NA	100	83.33333333	NA	NA	100	87.5
chr17	78735475	78735626	0.696156757	0.077875	chr17	78735545	78735546	NA	87.5	NA	NA	88.88888889	NA	NA	NA
chr17	78735475	78735626	0.696156757	0.077875	chr17	78735577	78735578	NA	NA	NA	100	NA	NA	83.33333333	100
chr17	78735475	78735626	0.696156757	0.077875	chr17	78735578	78735579	71.42857143	42.85714286	NA	NA	100	50	NA	NA
chr17	78735475	78735626	0.696156757	0.077875	chr17	78735586	78735587	NA	NA	NA	100	NA	NA	66.66666667	NA
chr17	78735475	78735626	0.696156757	0.077875	chr17	78735587	78735588	85.71428571	66.66666667	83.33333333	83.33333333	100	100	NA	NA
chr17	78735475	78735626	0.696156757	0.077875	chr17	78735588	78735589	NA	NA	NA	100	NA	NA	83.33333333	NA
chr17	78735475	78735626	0.696156757	0.077875	chr17	78735589	78735590	66.66666667	66.66666667	83.33333333	100	100	100	NA	NA
chr17	78735475	78735626	0.696156757	0.077875	chr17	78735608	78735609	85.71428571	100	NA	71.42857143	NA	85.71428571	100	NA
chr17	78735475	78735626	0.696156757	0.077875	chr17	78735609	78735610	NA	66.66666667	57.14285714	66.66666667	83.33333333	NA	NA	NA
chr17	78735475	78735626	0.696156757	0.077875	chr17	78735612	78735613	NA	100	NA	NA	NA	62.5	62.5	NA
chr17	78735475	78735626	0.696156757	0.077875	chr17	78735613	78735614	33.33333333	66.66666667	71.42857143	NA	71.42857143	NA	NA	NA
chr17	78748419	78748570	0.727167568	0.1232625	.	-1	-1	.	.	.	.	.	.	.	.
chr17	78755331	78755482	0.631364865	0.10045	chr17	78755354	78755355	100	100	100	NA	100	100	90	NA
chr17	78755331	78755482	0.631364865	0.10045	chr17	78755377	78755378	100	100	85.71428571	100	NA	100	100	NA
chr17	78755331	78755482	0.631364865	0.10045	chr17	78755381	78755382	100	100	100	100	NA	100	100	NA
chr17	78755331	78755482	0.631364865	0.10045	chr17	78755386	78755387	85.71428571	100	NA	100	NA	88.88888889	88.88888889	NA
chr17	78755331	78755482	0.631364865	0.10045	chr17	78755413	78755414	NA	NA	NA	NA	NA	87.5	83.33333333	NA
chr17	78755331	78755482	0.631364865	0.10045	chr17	78755425	78755426	NA	NA	NA	100	NA	100	100	NA
chr17	79386894	79387045	0.651311712	0.1457	.	-1	-1	.	.	.	.	.	.	.	.
chr17	79427961	79428112	0.718468468	0.2084375	chr17	79427970	79427971	NA	9.090909091	NA	NA	NA	NA	NA	NA
chr17	79427961	79428112	0.718468468	0.2084375	chr17	79427989	79427990	33.33333333	13.63636364	28.57142857	0	14.28571429	18.18181818	12.5	NA
chr17	79427961	79428112	0.718468468	0.2084375	chr17	79428008	79428009	83.33333333	68.18181818	53.84615385	30	57.14285714	54.54545455	54.54545455	NA
chr17	79427961	79428112	0.718468468	0.2084375	chr17	79428103	79428104	NA	NA	NA	71.42857143	NA	NA	NA	NA
chr17	79427961	79428112	0.718468468	0.2084375	chr17	79428104	79428105	100	88.23529412	83.33333333	75	33.33333333	100	66.66666667	NA
chr17	79453500	79453651	0.719911712	0.18075	chr17	79453547	79453548	42.85714286	65	57.14285714	71.42857143	60	50	58.33333333	42.85714286
chr17	79453500	79453651	0.719911712	0.18075	chr17	79453548	79453549	NA	NA	NA	28.57142857	NA	NA	NA	NA
chr17	79453500	79453651	0.719911712	0.18075	chr17	79453597	79453598	44.44444444	70	100	50	81.25	66.66666667	69.23076923	75
chr17	79453500	79453651	0.719911712	0.18075	chr17	79453625	79453626	100	88.23529412	88.88888889	100	88.23529412	92.85714286	92.30769231	87.5
chr17	79938866	79939017	0.602982883	0.028725	chr17	79938900	79938901	NA	NA	NA	81.81818182	NA	NA	NA	NA
chr17	79938866	79939017	0.602982883	0.028725	chr17	79938901	79938902	NA	NA	NA	NA	NA	NA	100	NA
chr17	80084676	80084827	0.831313514	0.2795875	chr17	80084687	80084688	NA	87.5	100	NA	100	100	100	NA
chr17	80084676	80084827	0.831313514	0.2795875	chr17	80084688	80084689	NA	91.66666667	88.88888889	87.5	NA	100	NA	100
chr17	80084676	80084827	0.831313514	0.2795875	chr17	80084692	80084693	NA	100	100	NA	100	100	88.88888889	NA
chr17	80084676	80084827	0.831313514	0.2795875	chr17	80084693	80084694	NA	100	100	87.5	NA	100	NA	83.33333333
chr17	80084676	80084827	0.831313514	0.2795875	chr17	80084766	80084767	NA	100	100	NA	NA	87.5	100	66.66666667
chr17	80084676	80084827	0.831313514	0.2795875	chr17	80084767	80084768	NA	83.33333333	66.66666667	77.77777778	NA	84.61538462	NA	NA
chr17	80084676	80084827	0.831313514	0.2795875	chr17	80084820	80084821	NA	88.88888889	85.71428571	NA	NA	85.71428571	NA	87.5
chr17	80084676	80084827	0.831313514	0.2795875	chr17	80084821	80084822	NA	NA	100	85.71428571	NA	100	NA	NA
chr17	80260335	80260486	0.623751351	0.0775	chr17	80260359	80260360	NA	NA	NA	0	NA	NA	NA	NA
chr17	80260335	80260486	0.623751351	0.0775	chr17	80260368	80260369	NA	NA	NA	0	NA	NA	NA	NA
chr17	80260335	80260486	0.623751351	0.0775	chr17	80260374	80260375	NA	NA	NA	0	NA	NA	NA	NA
chr17	80260335	80260486	0.623751351	0.0775	chr17	80260381	80260382	NA	NA	NA	0	NA	NA	NA	NA
chr17	80260335	80260486	0.623751351	0.0775	chr17	80260388	80260389	NA	NA	NA	0	NA	NA	NA	NA
chr17	80260335	80260486	0.623751351	0.0775	chr17	80260395	80260396	NA	NA	NA	0	NA	NA	NA	NA
chr17	80260335	80260486	0.623751351	0.0775	chr17	80260407	80260408	NA	NA	NA	0	NA	NA	NA	NA
chr17	80260335	80260486	0.623751351	0.0775	chr17	80260409	80260410	NA	NA	NA	0	NA	NA	NA	NA
chr17	80260335	80260486	0.623751351	0.0775	chr17	80260419	80260420	NA	NA	NA	0	NA	NA	NA	NA
chr17	80346774	80346925	0.767527928	0.2349	chr17	80346803	80346804	NA	100	87.5	NA	NA	100	NA	NA
chr17	80346774	80346925	0.767527928	0.2349	chr17	80346810	80346811	NA	NA	NA	100	NA	NA	NA	NA
chr17	80346774	80346925	0.767527928	0.2349	chr17	80346811	80346812	100	100	100	NA	NA	100	NA	NA
chr17	80346774	80346925	0.767527928	0.2349	chr17	80346814	80346815	NA	NA	NA	100	NA	NA	NA	NA
chr17	80346774	80346925	0.767527928	0.2349	chr17	80346815	80346816	100	100	100	NA	NA	100	NA	NA
chr17	80346774	80346925	0.767527928	0.2349	chr17	80346846	80346847	NA	NA	NA	100	NA	100	100	NA
chr17	80346774	80346925	0.767527928	0.2349	chr17	80346847	80346848	100	NA	100	NA	NA	100	NA	NA
chr17	80346774	80346925	0.767527928	0.2349	chr17	80346881	80346882	NA	100	NA	100	NA	88.88888889	83.33333333	NA
chr17	80346774	80346925	0.767527928	0.2349	chr17	80346882	80346883	NA	NA	NA	100	NA	NA	83.33333333	NA
chr17	80346774	80346925	0.767527928	0.2349	chr17	80346920	80346921	NA	88.88888889	100	NA	NA	100	83.33333333	NA
chr17	80346774	80346925	0.767527928	0.2349	chr17	80346921	80346922	NA	NA	100	90	NA	NA	87.5	NA
chr17	80358754	80358905	0.659968468	0.1074875	chr17	80358769	80358770	100	100	100	100	92.30769231	100	90	NA
chr17	80358754	80358905	0.659968468	0.1074875	chr17	80358770	80358771	100	NA	NA	NA	NA	NA	NA	NA
chr17	80358754	80358905	0.659968468	0.1074875	chr17	80358777	80358778	100	90.90909091	100	100	92.30769231	100	66.66666667	NA
chr17	80358754	80358905	0.659968468	0.1074875	chr17	80358778	80358779	100	NA	NA	NA	NA	NA	NA	NA
chr17	80358754	80358905	0.659968468	0.1074875	chr17	80358779	80358780	100	100	90.90909091	100	100	100	100	NA
chr17	80358754	80358905	0.659968468	0.1074875	chr17	80358780	80358781	100	NA	100	NA	NA	NA	NA	NA
chr17	80358754	80358905	0.659968468	0.1074875	chr17	80358840	80358841	100	88.23529412	100	100	100	92.85714286	100	100
chr17	80358754	80358905	0.659968468	0.1074875	chr17	80358841	80358842	NA	100	100	100	NA	NA	NA	NA
chr17	80358754	80358905	0.659968468	0.1074875	chr17	80358857	80358858	NA	100	100	100	100	90	100	83.33333333
chr17	80358754	80358905	0.659968468	0.1074875	chr17	80358858	80358859	NA	100	57.14285714	100	NA	100	NA	NA
chr17	80358754	80358905	0.659968468	0.1074875	chr17	80358865	80358866	NA	100	100	100	100	100	92.85714286	100
chr17	80358754	80358905	0.659968468	0.1074875	chr17	80358866	80358867	NA	100	100	100	NA	100	NA	NA
chr17	80358801	80358952	0.70026036	0.0285375	chr17	80358840	80358841	100	88.23529412	100	100	100	92.85714286	100	100
chr17	80358801	80358952	0.70026036	0.0285375	chr17	80358841	80358842	NA	100	100	100	NA	NA	NA	NA
chr17	80358801	80358952	0.70026036	0.0285375	chr17	80358857	80358858	NA	100	100	100	100	90	100	83.33333333
chr17	80358801	80358952	0.70026036	0.0285375	chr17	80358858	80358859	NA	100	57.14285714	100	NA	100	NA	NA
chr17	80358801	80358952	0.70026036	0.0285375	chr17	80358865	80358866	NA	100	100	100	100	100	92.85714286	100
chr17	80358801	80358952	0.70026036	0.0285375	chr17	80358866	80358867	NA	100	100	100	NA	100	NA	NA
chr17	80358801	80358952	0.70026036	0.0285375	chr17	80358931	80358932	NA	80.95238095	92.85714286	100	91.66666667	75	90.90909091	NA
chr17	80358801	80358952	0.70026036	0.0285375	chr17	80358932	80358933	NA	78.57142857	90.90909091	100	100	100	100	NA
chr17	80406956	80407107	0.598113514	0.056925	chr17	80406982	80406983	NA	NA	NA	NA	NA	28.57142857	NA	NA
chr17	80406956	80407107	0.598113514	0.056925	chr17	80406983	80406984	NA	75	76	100	61.53846154	23.07692308	63.15789474	60
chr17	80407304	80407455	0.562563964	0.0447125	chr17	80407372	80407373	62.5	80	75	57.14285714	93.33333333	71.42857143	50	NA
chr17	80407304	80407455	0.562563964	0.0447125	chr17	80407373	80407374	77.77777778	82.60869565	83.33333333	66.66666667	91.66666667	73.68421053	88.88888889	100
chr17	80407304	80407455	0.562563964	0.0447125	chr17	80407425	80407426	83.33333333	90.90909091	88.88888889	85.71428571	92.30769231	71.42857143	71.42857143	NA
chr17	80407304	80407455	0.562563964	0.0447125	chr17	80407426	80407427	80	80	75	66.66666667	91.66666667	87.5	76.47058824	87.5
chr17	80407674	80407825	0.597647748	0.076175	chr17	80407800	80407801	NA	NA	NA	75	100	NA	100	NA
chr17	80407674	80407825	0.597647748	0.076175	chr17	80407801	80407802	92.30769231	69.23076923	75	87.5	88.23529412	72.72727273	88.88888889	NA
chr17	80407704	80407855	0.616472973	0.0598	chr17	80407800	80407801	NA	NA	NA	75	100	NA	100	NA
chr17	80407704	80407855	0.616472973	0.0598	chr17	80407801	80407802	92.30769231	69.23076923	75	87.5	88.23529412	72.72727273	88.88888889	NA
chr17	80545100	80545251	0.718838739	0.1224	chr17	80545111	80545112	NA	NA	NA	0	NA	0	NA	NA
chr17	80545100	80545251	0.718838739	0.1224	chr17	80545117	80545118	NA	NA	NA	0	NA	0	NA	NA
chr17	80545100	80545251	0.718838739	0.1224	chr17	80545124	80545125	NA	NA	NA	0	NA	0	NA	NA
chr17	80545100	80545251	0.718838739	0.1224	chr17	80545169	80545170	NA	NA	NA	0	NA	0	NA	NA
chr17	80545100	80545251	0.718838739	0.1224	chr17	80545181	80545182	NA	NA	NA	0	NA	0	NA	NA
chr17	80545100	80545251	0.718838739	0.1224	chr17	80545199	80545200	NA	NA	NA	0	NA	NA	NA	NA
chr17	80545100	80545251	0.718838739	0.1224	chr17	80545211	80545212	NA	NA	NA	0	NA	NA	NA	NA
chr17	80545100	80545251	0.718838739	0.1224	chr17	80545216	80545217	NA	NA	NA	16.66666667	NA	NA	NA	NA
chr17	80545197	80545348	0.651263063	0.12415	chr17	80545199	80545200	NA	NA	NA	0	NA	NA	NA	NA
chr17	80545197	80545348	0.651263063	0.12415	chr17	80545211	80545212	NA	NA	NA	0	NA	NA	NA	NA
chr17	80545197	80545348	0.651263063	0.12415	chr17	80545216	80545217	NA	NA	NA	16.66666667	NA	NA	NA	NA
chr17	80545197	80545348	0.651263063	0.12415	chr17	80545257	80545258	NA	NA	NA	0	NA	NA	NA	NA
chr17	80545197	80545348	0.651263063	0.12415	chr17	80545258	80545259	NA	NA	NA	0	NA	NA	NA	NA
chr17	80545197	80545348	0.651263063	0.12415	chr17	80545267	80545268	NA	NA	NA	12.5	NA	NA	NA	NA
chr17	80545197	80545348	0.651263063	0.12415	chr17	80545268	80545269	NA	NA	NA	0	NA	NA	NA	NA
chr17	80545197	80545348	0.651263063	0.12415	chr17	80545282	80545283	NA	NA	NA	0	NA	NA	NA	NA
chr17	80545197	80545348	0.651263063	0.12415	chr17	80545283	80545284	NA	NA	NA	0	NA	NA	NA	NA
chr17	80545197	80545348	0.651263063	0.12415	chr17	80545303	80545304	NA	NA	NA	0	NA	NA	NA	NA
chr17	80545197	80545348	0.651263063	0.12415	chr17	80545304	80545305	NA	0	NA	0	NA	NA	NA	NA
chr17	80545197	80545348	0.651263063	0.12415	chr17	80545322	80545323	NA	NA	NA	0	NA	NA	NA	NA
chr17	80545197	80545348	0.651263063	0.12415	chr17	80545323	80545324	NA	0	NA	0	NA	NA	NA	NA
chr17	80545197	80545348	0.651263063	0.12415	chr17	80545339	80545340	NA	0	NA	0	NA	NA	NA	NA
chr17	80545197	80545348	0.651263063	0.12415	chr17	80545340	80545341	NA	0	NA	NA	NA	NA	NA	NA
chr17	80545359	80545510	0.736937838	0.202875	chr17	80545392	80545393	NA	NA	NA	0	NA	NA	NA	NA
chr17	80545359	80545510	0.736937838	0.202875	chr17	80545393	80545394	NA	NA	NA	0	NA	NA	NA	NA
chr17	80545359	80545510	0.736937838	0.202875	chr17	80545423	80545424	NA	0	NA	0	0	0	NA	NA
chr17	80545359	80545510	0.736937838	0.202875	chr17	80545445	80545446	NA	0	NA	NA	0	0	NA	NA
chr17	80545359	80545510	0.736937838	0.202875	chr17	80545495	80545496	NA	NA	NA	0	NA	0	NA	NA
chr17	80545359	80545510	0.736937838	0.202875	chr17	80545496	80545497	NA	0	0	0	0	0	NA	NA
chr17	80545379	80545530	0.748925225	0.241975	chr17	80545392	80545393	NA	NA	NA	0	NA	NA	NA	NA
chr17	80545379	80545530	0.748925225	0.241975	chr17	80545393	80545394	NA	NA	NA	0	NA	NA	NA	NA
chr17	80545379	80545530	0.748925225	0.241975	chr17	80545423	80545424	NA	0	NA	0	0	0	NA	NA
chr17	80545379	80545530	0.748925225	0.241975	chr17	80545445	80545446	NA	0	NA	NA	0	0	NA	NA
chr17	80545379	80545530	0.748925225	0.241975	chr17	80545495	80545496	NA	NA	NA	0	NA	0	NA	NA
chr17	80545379	80545530	0.748925225	0.241975	chr17	80545496	80545497	NA	0	0	0	0	0	NA	NA
chr17	80545379	80545530	0.748925225	0.241975	chr17	80545519	80545520	NA	NA	NA	0	NA	0	NA	NA
chr17	80545379	80545530	0.748925225	0.241975	chr17	80545520	80545521	NA	0	0	NA	0	0	NA	NA
chr17	80545379	80545530	0.748925225	0.241975	chr17	80545527	80545528	NA	NA	NA	0	NA	0	NA	NA
chr17	80545379	80545530	0.748925225	0.241975	chr17	80545528	80545529	NA	0	0	NA	0	0	NA	NA
chr17	80740656	80740807	0.691898198	0.167525	chr17	80740673	80740674	NA	93.75	90	100	100	92.30769231	100	NA
chr17	80740656	80740807	0.691898198	0.167525	chr17	80740674	80740675	NA	100	100	90.90909091	100	91.66666667	100	100
chr17	80740656	80740807	0.691898198	0.167525	chr17	80740708	80740709	100	93.33333333	100	100	100	100	100	NA
chr17	80740656	80740807	0.691898198	0.167525	chr17	80740709	80740710	NA	100	100	100	100	100	95	100
chr17	80740656	80740807	0.691898198	0.167525	chr17	80740803	80740804	NA	88.23529412	85.71428571	100	NA	92.85714286	100	NA
chr17	80740656	80740807	0.691898198	0.167525	chr17	80740804	80740805	100	87.5	100	100	100	100	93.75	100
chr17	81006449	81006600	0.600124324	0.092125	chr17	81006452	81006453	NA	100	100	88.88888889	100	100	92.85714286	85.71428571
chr17	81006449	81006600	0.600124324	0.092125	chr17	81006453	81006454	NA	92.85714286	85.71428571	100	NA	90	81.81818182	NA
chr17	81041948	81042099	0.627365766	0.0999125	chr17	81042031	81042032	100	NA	100	NA	NA	NA	NA	100
chr17	81041948	81042099	0.627365766	0.0999125	chr17	81042032	81042033	100	92.30769231	92.85714286	90	91.66666667	92.30769231	89.47368421	NA
chr18	3066747	3066898	0.727466667	0.1851125	chr18	3066808	3066809	NA	56.25	50	33.33333333	57.14285714	80	55.55555556	NA
chr18	3066747	3066898	0.727466667	0.1851125	chr18	3066809	3066810	NA	75	69.23076923	40	NA	42.85714286	83.33333333	50
chr18	3066747	3066898	0.727466667	0.1851125	chr18	3066824	3066825	NA	35.71428571	61.53846154	27.27272727	71.42857143	76.92307692	28.57142857	NA
chr18	3066747	3066898	0.727466667	0.1851125	chr18	3066825	3066826	NA	66.66666667	84.61538462	25	NA	33.33333333	50	50
chr18	3066747	3066898	0.727466667	0.1851125	chr18	3066864	3066865	NA	30.76923077	60	28.57142857	62.5	44.44444444	42.85714286	NA
chr18	3066747	3066898	0.727466667	0.1851125	chr18	3066865	3066866	50	75	84.21052632	33.33333333	33.33333333	50	58.33333333	50
chr18	3066747	3066898	0.727466667	0.1851125	chr18	3066869	3066870	NA	91.66666667	93.33333333	92.85714286	57.14285714	100	85.71428571	NA
chr18	3066747	3066898	0.727466667	0.1851125	chr18	3066870	3066871	100	85.71428571	90	53.84615385	81.25	61.53846154	81.81818182	57.14285714
chr18	3066747	3066898	0.727466667	0.1851125	chr18	3066873	3066874	NA	50	66.66666667	28.57142857	57.14285714	87.5	42.85714286	NA
chr18	3066747	3066898	0.727466667	0.1851125	chr18	3066874	3066875	50	76.19047619	66.66666667	33.33333333	31.25	46.15384615	66.66666667	71.42857143
chr18	3066747	3066898	0.727466667	0.1851125	chr18	3066876	3066877	NA	50	73.33333333	50	42.85714286	85.71428571	57.14285714	NA
chr18	3066747	3066898	0.727466667	0.1851125	chr18	3066877	3066878	85.71428571	70	80.95238095	30.76923077	37.5	64.28571429	76.92307692	50
chr18	10413822	10413973	0.629656757	0.0578875	chr18	10413900	10413901	NA	8.333333333	6.25	8.333333333	0	0	0	NA
chr18	10413822	10413973	0.629656757	0.0578875	chr18	10413901	10413902	14.28571429	11.11111111	10	0	16.66666667	0	0	NA
chr18	21451488	21451639	0.667320721	0.0813625	chr18	21451527	21451528	NA	50	NA	NA	66.66666667	NA	100	NA
chr18	21451488	21451639	0.667320721	0.0813625	chr18	21451549	21451550	NA	62.5	50	100	NA	NA	80	NA
chr18	21451488	21451639	0.667320721	0.0813625	chr18	21451587	21451588	NA	NA	85.71428571	87.5	100	100	100	NA
chr18	21451488	21451639	0.667320721	0.0813625	chr18	21451597	21451598	NA	NA	100	90	100	100	100	NA
chr18	21451532	21451683	0.601891892	0.060425	chr18	21451549	21451550	NA	62.5	50	100	NA	NA	80	NA
chr18	21451532	21451683	0.601891892	0.060425	chr18	21451587	21451588	NA	NA	85.71428571	87.5	100	100	100	NA
chr18	21451532	21451683	0.601891892	0.060425	chr18	21451597	21451598	NA	NA	100	90	100	100	100	NA
chr18	28657968	28658119	0.617946847	0.1007	.	-1	-1	.	.	.	.	.	.	.	.
chr18	32849038	32849189	0.771867568	0.1796875	.	-1	-1	.	.	.	.	.	.	.	.
chr18	34325059	34325210	0.678641441	0.0975	.	-1	-1	.	.	.	.	.	.	.	.
chr18	34908551	34908702	0.738755856	0.2359375	chr18	34908604	34908605	NA	NA	100	100	NA	100	NA	NA
chr18	34908551	34908702	0.738755856	0.2359375	chr18	34908605	34908606	100	88.88888889	81.81818182	100	100	85.71428571	90.90909091	100
chr18	44181585	44181736	0.629007207	0.1065875	.	-1	-1	.	.	.	.	.	.	.	.
chr18	44627365	44627516	0.638158559	0.10865	chr18	44627378	44627379	9.090909091	0	14.28571429	10	7.692307692	0	42.85714286	NA
chr18	44627365	44627516	0.638158559	0.10865	chr18	44627379	44627380	NA	NA	0	14.28571429	NA	NA	NA	NA
chr18	45567991	45568142	0.730125225	0.1923375	chr18	45568096	45568097	100	100	82.35294118	83.33333333	90.90909091	100	100	100
chr18	45567991	45568142	0.730125225	0.1923375	chr18	45568130	45568131	NA	100	NA	NA	NA	NA	NA	NA
chr18	45567991	45568142	0.730125225	0.1923375	chr18	45568131	45568132	NA	62.5	94.11764706	100	78.57142857	88.23529412	100	100
chr18	46061531	46061682	0.638776577	0.090125	chr18	46061594	46061595	NA	44.44444444	55.55555556	33.33333333	44.44444444	14.28571429	42.85714286	71.42857143
chr18	52258159	52258310	0.677287387	0.1237875	chr18	52258160	52258161	83.33333333	50	90	85.71428571	85.71428571	100	55.55555556	NA
chr18	52258159	52258310	0.677287387	0.1237875	chr18	52258161	52258162	92.85714286	76.19047619	76.47058824	83.33333333	73.33333333	80	53.84615385	100
chr18	52258159	52258310	0.677287387	0.1237875	chr18	52258163	52258164	85.71428571	71.42857143	81.81818182	55.55555556	100	100	75	NA
chr18	52258159	52258310	0.677287387	0.1237875	chr18	52258164	52258165	92.85714286	95.23809524	82.35294118	85.71428571	100	86.66666667	69.23076923	100
chr18	60903759	60903910	0.681505405	0.18125	chr18	60903787	60903788	NA	76.92307692	100	NA	91.66666667	72.72727273	81.81818182	100
chr18	60903759	60903910	0.681505405	0.18125	chr18	60903788	60903789	100	42.85714286	81.81818182	50	66.66666667	100	87.5	66.66666667
chr18	74114633	74114784	0.770844144	0.1960125	.	-1	-1	.	.	.	.	.	.	.	.
chr18	74114653	74114804	0.801731532	0.240325	.	-1	-1	.	.	.	.	.	.	.	.
chr18	74767966	74768117	0.595965766	0.07835	.	-1	-1	.	.	.	.	.	.	.	.
chr18	74824338	74824489	0.789274775	0.2297	chr18	74824338	74824339	100	100	100	NA	100	87.5	94.73684211	66.66666667
chr18	74824338	74824489	0.789274775	0.2297	chr18	74824339	74824340	NA	100	100	87.5	100	100	100	100
chr18	74824338	74824489	0.789274775	0.2297	chr18	74824461	74824462	100	100	100	83.33333333	100	90.90909091	94.44444444	NA
