chr	start	end	not_leuk_avg	leuk_dist	leuk_average
chr17	72436362	72436363	0.584037838	0.514075338	0.0699625
chr22	38609534	38609535	0.694054955	0.514067455	0.1799875
chr1	95068029	95068030	0.578203604	0.514066104	0.0641375
chr11	36397127	36397128	0.741723423	0.514035923	0.2276875
chr2	233412831	233412832	0.634420721	0.514020721	0.1204
chr10	49893445	49893446	0.643867568	0.513992568	0.129875
chr12	117348108	117348109	0.726209009	0.513984009	0.212225
chr1	161091682	161091683	0.757481982	0.513969482	0.2435125
chr17	5138259	5138260	0.721810811	0.513910811	0.2079
chr4	77226417	77226418	0.565642342	0.513879842	0.0517625
chr22	50319194	50319195	0.644203604	0.513828604	0.130375
chr10	135203200	135203201	0.693787387	0.513824887	0.1799625
chr8	17206671	17206672	0.65844955	0.51381205	0.1446375
chr6	13274314	13274315	0.573445946	0.513783446	0.0596625
chr12	92524968	92524969	0.649932432	0.513782432	0.13615
chr7	55602109	55602110	0.554290991	0.513778491	0.0405125
chr7	5537036	5537037	0.643752252	0.513752252	0.13
chr12	49759545	49759546	0.665890991	0.513728491	0.1521625
chr1	160616870	160616871	0.597158559	0.513683559	0.083475
chr19	54850444	54850445	0.71905045	0.51366295	0.2053875
chr8	18067416	18067417	0.588341441	0.513528941	0.0748125
chr17	76445798	76445799	0.754235135	0.513510135	0.240725
chr12	58120011	58120012	0.375217117	0.513445383	0.8886625
chr13	114194341	114194342	0.695485586	0.513435586	0.18205
chr3	50363059	50363060	0.669336036	0.513398536	0.1559375
chr7	128579876	128579877	0.65887027	0.51334527	0.145525
chr6	36665554	36665555	0.683478378	0.513340878	0.1701375
chr15	101937424	101937425	0.669509009	0.513321509	0.1561875
chr1	947153	947154	0.803784685	0.513309685	0.290475
chr3	23989124	23989125	0.336663964	0.513298536	0.8499625
chr19	42579074	42579075	0.73539009	0.51329009	0.2221
chr13	105792346	105792347	0.578989189	0.513264189	0.065725
chr6	31554263	31554264	0.617812613	0.513250113	0.1045625
chr20	35134740	35134741	0.619808108	0.513245608	0.1065625
chr1	7834809	7834810	0.717579279	0.513204279	0.204375
chr4	85886384	85886385	0.4166	0.5131875	0.9297875
chr17	4337094	4337095	0.537685586	0.513173086	0.0245125
chr2	225266304	225266305	0.662963964	0.513088964	0.149875
chr5	59086432	59086433	0.587815315	0.513077815	0.0747375
chr2	73871942	73871943	0.592114414	0.513001914	0.0791125
chr20	1472071	1472072	0.631772973	0.512997973	0.118775
chr17	55122538	55122539	0.743130631	0.512968131	0.2301625
chr8	93074929	93074930	0.431677477	0.512947523	0.944625
chr14	22689870	22689871	0.609881081	0.512918581	0.0969625
chr7	27154845	27154846	0.394773874	0.512913626	0.9076875
chr12	133531927	133531928	0.35670991	0.51289009	0.8696
chr16	75414554	75414555	0.686183784	0.512771284	0.1734125
chr17	63225020	63225021	0.573407207	0.512744707	0.0606625
chr11	2323247	2323248	0.572602703	0.512740203	0.0598625
chr11	68847839	68847840	0.636096396	0.512696396	0.1234
chr4	74738902	74738903	0.595593694	0.512656194	0.0829375
chr1	229294380	229294381	0.691621622	0.512559122	0.1790625
chr2	198063653	198063654	0.551667568	0.512555068	0.0391125
chr6	33044012	33044013	0.596627027	0.512539527	0.0840875
chr6	29454755	29454756	0.658887387	0.512524887	0.1463625
chr11	64981081	64981082	0.637614414	0.512501914	0.1251125
chr19	36205201	36205202	0.713614414	0.512464414	0.20115
chr3	121379777	121379778	0.548327928	0.512402928	0.035925
chr20	31123396	31123397	0.616264865	0.512389865	0.103875
chr12	63260327	63260328	0.637583784	0.512383784	0.1252
chr16	89042185	89042186	0.618501802	0.512301802	0.1062
chr5	177547973	177547974	0.587114414	0.512239414	0.074875
chr12	117627223	117627224	0.346018919	0.512231081	0.85825
chr7	27154264	27154265	0.37242973	0.51222027	0.88465
chr15	26044116	26044117	0.668265766	0.512178266	0.1560875
chr2	20648194	20648195	0.430385586	0.512164414	0.94255
chr16	3627730	3627731	0.5435	0.5121625	0.0313375
chr1	156422580	156422581	0.658053153	0.512103153	0.14595
chr12	27396765	27396766	0.770677477	0.512039977	0.2586375
chr1	1564422	1564423	0.714015315	0.512015315	0.202
chr8	135697767	135697768	0.636755856	0.511905856	0.12485
chr19	4954869	4954870	0.822566667	0.511804167	0.3107625
chr1	175158326	175158327	0.545910811	0.511773311	0.0341375
chr9	132803508	132803509	0.59994955	0.51176205	0.0881875
chr11	65374833	65374834	0.458399099	0.511700901	0.9701
chr5	39455917	39455918	0.712410811	0.511685811	0.200725
chr7	116660240	116660241	0.353041441	0.511608559	0.86465
chr11	65313608	65313609	0.647491892	0.511516892	0.135975
chr15	74267168	74267169	0.733686486	0.511511486	0.222175
chr5	32726189	32726190	0.573136937	0.511499437	0.0616375
chr12	7060257	7060258	0.586053153	0.511490653	0.0745625
chr19	10228183	10228184	0.672916216	0.511453716	0.1614625
chr7	157647241	157647242	0.726958559	0.511446059	0.2155125
chr14	93786330	93786331	0.65373964	0.51142714	0.1423125
chr5	124077966	124077967	0.452399099	0.511413401	0.9638125
chr5	95153995	95153996	0.576855856	0.511405856	0.06545
chr12	6486639	6486640	0.65812973	0.51137973	0.14675
chr1	24307516	24307517	0.683176577	0.511376577	0.1718
chr19	54876752	54876753	0.649479279	0.511354279	0.138125
chr19	15564105	15564106	0.447462162	0.511350338	0.9588125
chr6	168768113	168768114	0.548468468	0.511330968	0.0371375
chr7	26428084	26428085	0.766223423	0.511298423	0.254925
chr8	67454546	67454547	0.285083784	0.511253716	0.7963375
chr2	157291402	157291403	0.745515315	0.511252815	0.2342625
chr19	36490314	36490315	0.404676577	0.511248423	0.915925
chr1	1609388	1609389	0.634530631	0.511205631	0.123325
chr7	30737556	30737557	0.646581081	0.511156081	0.135425
chr19	33162885	33162886	0.614662162	0.511137162	0.103525
chr6	150174215	150174216	0.785697297	0.511097297	0.2746
chr17	63225111	63225112	0.577933333	0.511095833	0.0668375
chr22	47081751	47081752	0.647688288	0.511075788	0.1366125
chr17	76361166	76361167	0.575120721	0.511070721	0.06405
chr6	28884599	28884600	0.805181982	0.511031982	0.29415
chr11	358595	358596	0.303927928	0.510997072	0.814925
chr17	2699706	2699707	0.560088288	0.510975788	0.0491125
chr1	33457500	33457501	0.663118919	0.510968919	0.15215
chr6	146863647	146863648	0.808084685	0.510947185	0.2971375
chr4	141017399	141017400	0.589644144	0.510931644	0.0787125
chr13	50570018	50570019	0.706840541	0.510915541	0.195925
chr4	2934188	2934189	0.724596396	0.510896396	0.2137
chr22	25003854	25003855	0.665894595	0.510832095	0.1550625
chr6	20320376	20320377	0.641945946	0.510720946	0.131225
chr17	62009628	62009629	0.634589189	0.510689189	0.1239
chr19	3178413	3178414	0.558667568	0.510667568	0.048
chr7	105171843	105171844	0.694490991	0.510640991	0.18385
chr11	112000518	112000519	0.691524324	0.510624324	0.1809
chr7	6200140	6200141	0.42923964	0.51057286	0.9398125
chr4	185714524	185714525	0.558563964	0.510563964	0.048
chr8	68418480	68418481	0.620056757	0.510556757	0.1095
chr17	35457385	35457386	0.759717117	0.510554617	0.2491625
chr16	89033895	89033896	0.615272973	0.510510473	0.1047625
chr15	42749885	42749886	0.432503604	0.510496396	0.943
chr1	891193	891194	0.725791892	0.510491892	0.2153
chr10	11187764	11187765	0.538944144	0.510481644	0.0284625
chr2	46595230	46595231	0.663263063	0.510438063	0.152825
chr7	139761087	139761088	0.691004505	0.510417005	0.1805875
chr7	27155036	27155037	0.454904505	0.510395495	0.9653
chr1	92947035	92947036	0.441627027	0.510385473	0.9520125
chr20	37433765	37433766	0.559197297	0.510359797	0.0488375
chr6	36880416	36880417	0.647133333	0.510358333	0.136775
chr8	129180010	129180011	0.592727928	0.510352928	0.082375
chr7	4305042	4305043	0.692191892	0.510341892	0.18185
chr3	11078979	11078980	0.608558559	0.510333559	0.098225
chr7	1575621	1575622	0.697782883	0.510332883	0.18745
chr6	33040914	33040915	0.617591892	0.510329392	0.1072625
chr12	7061716	7061717	0.564586486	0.510311486	0.054275
chr10	24639738	24639739	0.597846847	0.510309347	0.0875375
chr6	153296563	153296564	0.616266667	0.510291667	0.105975
chr1	160682008	160682009	0.551412613	0.510250113	0.0411625
chr22	46482009	46482010	0.410564865	0.510247635	0.9208125
chr6	159070607	159070608	0.688648649	0.510186149	0.1784625
chr12	9913395	9913396	0.55980991	0.51018491	0.049625
chr7	30362781	30362782	0.611214414	0.510176914	0.1010375
chr16	67682065	67682066	0.416928829	0.510171171	0.9271
chr1	16499673	16499674	0.638287387	0.510149887	0.1281375
chr15	40600099	40600100	0.537692793	0.510142793	0.02755
chr1	15272082	15272083	0.399485586	0.510139414	0.909625
chr6	139644871	139644872	0.548698198	0.510123198	0.038575
chr16	30484218	30484219	0.535310811	0.510073311	0.0252375
chr12	6442526	6442527	0.718923423	0.510060923	0.2088625
chr22	51140977	51140978	0.729478378	0.510053378	0.219425
chr3	168331449	168331450	0.576438739	0.510038739	0.0664
chr12	124876101	124876102	0.602682883	0.510032883	0.09265
chr17	79428036	79428037	0.718468468	0.510030968	0.2084375
chr17	4847601	4847602	0.55255045	0.50998795	0.0425625
chr2	48795994	48795995	0.710708108	0.509908108	0.2008
chr14	102975405	102975406	0.410891892	0.509870608	0.9207625
chr16	86968386	86968387	0.568546847	0.509846847	0.0587
chr16	24220008	24220009	0.446692793	0.509844707	0.9565375
chr1	211666129	211666130	0.575621622	0.509796622	0.065825
chr6	32920657	32920658	0.645951351	0.509776351	0.136175
chr1	203293433	203293434	0.593084685	0.509759685	0.083325
chr3	11312864	11312865	0.71743964	0.50972714	0.2077125
chr10	70847350	70847351	0.536472072	0.509709572	0.0267625
chr4	1773246	1773247	0.644445946	0.509633446	0.1348125
chr2	240884925	240884926	0.663041441	0.509603941	0.1534375
chr20	20036779	20036780	0.763611712	0.509599212	0.2540125
chr1	180950955	180950956	0.595290991	0.509565991	0.085725
chr1	2805150	2805151	0.584808108	0.509558108	0.07525
chr16	90075204	90075205	0.67715045	0.50955045	0.1676
chr8	24151874	24151875	0.606468468	0.509543468	0.096925
chr12	124773995	124773996	0.375033333	0.509516667	0.88455
chr5	54829607	54829608	0.355936036	0.509488964	0.865425
chr19	6477033	6477034	0.467588288	0.509486712	0.977075
chr4	114823338	114823339	0.613295495	0.509482995	0.1038125
chr2	238253330	238253331	0.695347748	0.509460248	0.1858875
chr12	11002197	11002198	0.787684685	0.509447185	0.2782375
chr6	12595019	12595020	0.570847748	0.509435248	0.0614125
chr14	75764329	75764330	0.720286486	0.509423986	0.2108625
chr1	12533120	12533121	0.594705405	0.509367905	0.0853375
chr1	205255082	205255083	0.546572072	0.509347072	0.037225
chr12	62650767	62650768	0.624775676	0.509338176	0.1154375
chr11	2322808	2322809	0.65711982	0.50930732	0.1478125
chr16	87947779	87947780	0.748690991	0.509290991	0.2394
chr12	111099321	111099322	0.592935135	0.509272635	0.0836625
chr20	19954588	19954589	0.607637838	0.509262838	0.098375
chr9	117692954	117692955	0.544483784	0.509246284	0.0352375
chr20	5626258	5626259	0.614861261	0.509236261	0.105625
chr3	52812367	52812368	0.724543243	0.509193243	0.21535
chr9	36169949	36169950	0.776167568	0.509155068	0.2670125
chr13	77461368	77461369	0.332826126	0.509073874	0.8419
chr4	54458109	54458110	0.583161261	0.509048761	0.0741125
chr17	72272298	72272299	0.355477477	0.509010023	0.8644875
chr12	56111944	56111945	0.427686486	0.508988514	0.936675
chr6	157931933	157931934	0.767223423	0.508948423	0.258275
chr22	46463747	46463748	0.420246847	0.508940653	0.9291875
chr15	33200866	33200867	0.618645045	0.508907545	0.1097375
chr3	183309985	183309986	0.567256757	0.508906757	0.05835
chr4	1221935	1221936	0.671945946	0.508883446	0.1630625
chr12	58130183	58130184	0.43629009	0.50887241	0.9451625
chr4	15965025	15965026	0.613341441	0.508866441	0.104475
chr17	55175274	55175275	0.413290991	0.508821509	0.9221125
chr7	73132837	73132838	0.642724324	0.508799324	0.133925
chr3	185829300	185829301	0.762018919	0.508781419	0.2532375
chr2	113593859	113593860	0.727404505	0.508779505	0.218625
chr8	20169916	20169917	0.583858559	0.508733559	0.075125
chr10	129845739	129845740	0.552711712	0.508699212	0.0440125
chr5	176759081	176759082	0.809454955	0.508692455	0.3007625
chr10	94462361	94462362	0.586511712	0.508674212	0.0778375
chr16	67918813	67918814	0.45772973	0.50867027	0.9664
chr17	46697700	46697701	0.450773874	0.508638626	0.9594125
chr7	96745696	96745697	0.642308108	0.508595608	0.1337125
chr9	137535210	137535211	0.450027027	0.508585473	0.9586125
chr7	70060153	70060154	0.76192973	0.50857973	0.25335
chr9	123657221	123657222	0.436863964	0.508511036	0.945375
chr2	43422121	43422122	0.563846847	0.508396847	0.05545
chr14	70037973	70037974	0.751731532	0.508369032	0.2433625
chr20	19866746	19866747	0.426728829	0.508346171	0.935075
chr16	1507959	1507960	0.699885586	0.508260586	0.191625
chr6	31690949	31690950	0.764090991	0.508253491	0.2558375
chr6	16215614	16215615	0.666155856	0.508230856	0.157925
chr2	197024904	197024905	0.570652252	0.508227252	0.062425
chr2	12061277	12061278	0.692321622	0.508134122	0.1841875
chr3	16379963	16379964	0.535121622	0.508121622	0.027
chr21	39870704	39870705	0.563554955	0.508067455	0.0554875
chr10	574732	574733	0.711278378	0.508040878	0.2032375
chr16	85863576	85863577	0.672227928	0.508040428	0.1641875
chr16	89302571	89302572	0.740059459	0.508034459	0.232025
chr1	207140871	207140872	0.549689189	0.508026689	0.0416625
chr7	150896413	150896414	0.388164865	0.508022635	0.8961875
chr17	81006524	81006525	0.600124324	0.507999324	0.092125
chr5	119799220	119799221	0.57811982	0.50799482	0.070125
chr12	127762762	127762763	0.686328829	0.507978829	0.17835
chr12	2404134	2404135	0.568656757	0.507919257	0.0607375
chr20	4795864	4795865	0.560943243	0.507918243	0.053025
chr2	71298920	71298921	0.558768468	0.507905968	0.0508625
chr12	3427729	3427730	0.687213514	0.507901014	0.1793125
chr6	168633350	168633351	0.63295045	0.50786295	0.1250875
chr19	2234262	2234263	0.630983784	0.507846284	0.1231375
chr6	10556147	10556148	0.297958559	0.507828941	0.8057875
chr10	13388567	13388568	0.378626126	0.507798874	0.886425
chr3	9821816	9821817	0.552366667	0.507779167	0.0445875
chr14	102171582	102171583	0.693714414	0.507776914	0.1859375
chr16	84941294	84941295	0.589918018	0.507768018	0.08215
chr12	109028356	109028357	0.552846847	0.507759347	0.0450875
chr6	29602390	29602391	0.658211712	0.507736712	0.150475
chr6	133084289	133084290	0.628132432	0.507732432	0.1204
chr4	57395012	57395013	0.727208108	0.507720608	0.2194875
chr21	36412456	36412457	0.579383784	0.507696284	0.0716875
chr15	37178755	37178756	0.67411982	0.50766982	0.16645
chr4	8037325	8037326	0.548227027	0.507652027	0.040575
chr5	1169063	1169064	0.710247748	0.507647748	0.2026
chr2	176238150	176238151	0.594327928	0.507615428	0.0867125
chr15	38509709	38509710	0.572190991	0.507603491	0.0645875
chr19	2616921	2616922	0.605995495	0.507595495	0.0984
chr17	60801924	60801925	0.555876577	0.507589077	0.0482875
chr11	11610742	11610743	0.607621622	0.507584122	0.1000375
chr12	120445227	120445228	0.58301982	0.50758232	0.0754375
chr19	17942272	17942273	0.46181982	0.50756768	0.9693875
chr7	127907529	127907530	0.354110811	0.507564189	0.861675
chr11	94382347	94382348	0.635010811	0.507548311	0.1274625
chr2	19560467	19560468	0.730163964	0.507488964	0.222675
chr11	61666595	61666596	0.653895495	0.507470495	0.146425
chr22	44392384	44392385	0.665254955	0.507429955	0.157825
chr4	186559938	186559939	0.687404505	0.507392005	0.1800125
chr14	21853470	21853471	0.742443243	0.507355743	0.2350875
chr19	3191211	3191212	0.729745946	0.507333446	0.2224125
chr3	193923516	193923517	0.594405405	0.507330405	0.087075
chr19	10736448	10736449	0.470552252	0.507322748	0.977875
chr12	112074044	112074045	0.413422523	0.507314977	0.9207375
chr14	91866751	91866752	0.622076577	0.507314077	0.1147625
chr7	623846	623847	0.651231532	0.507281532	0.14395
chr8	22437870	22437871	0.534127928	0.507277928	0.02685
chr10	30337992	30337993	0.618956757	0.507144257	0.1118125
chr6	28983835	28983836	0.637642342	0.507117342	0.130525
chr1	221886639	221886640	0.56147027	0.50709527	0.054375
chr1	92953037	92953038	0.697564865	0.507077365	0.1904875
chr13	113677188	113677189	0.40575045	0.50707455	0.912825
chr19	10215551	10215552	0.564198198	0.507060698	0.0571375
chr12	125405786	125405787	0.552354955	0.507042455	0.0453125
chr10	128947230	128947231	0.644082883	0.507032883	0.13705
chr15	81589248	81589249	0.536648649	0.506986149	0.0296625
chr10	26855907	26855908	0.433272072	0.506977928	0.94025
chr14	21423837	21423838	0.633059459	0.506971959	0.1260875
chr8	56903623	56903624	0.763328829	0.506953829	0.256375
chr17	80545454	80545455	0.748925225	0.506950225	0.241975
chr7	155554462	155554463	0.696115315	0.506940315	0.189175
chr6	166267271	166267272	0.700815315	0.506927815	0.1938875
chr8	21771252	21771253	0.553658559	0.506921059	0.0467375
chr14	62401258	62401259	0.704095495	0.506907995	0.1971875
chr16	17107610	17107611	0.531491892	0.506904392	0.0245875
chr10	50321116	50321117	0.65720991	0.50689741	0.1503125
chr7	50900556	50900557	0.540689189	0.506889189	0.0338
chr20	1448637	1448638	0.685025225	0.506875225	0.17815
chr10	49892861	49892862	0.677399099	0.506874099	0.170525
chr22	44577222	44577223	0.563968468	0.506830968	0.0571375
chr7	2152625	2152626	0.671605405	0.506792905	0.1648125
chr1	12404945	12404946	0.619563063	0.506763063	0.1128
chr10	49893026	49893027	0.662164865	0.506727365	0.1554375
chr4	36210723	36210724	0.674800901	0.506700901	0.1681
chr17	2839005	2839006	0.723261261	0.506698761	0.2165625
chr12	106736581	106736582	0.440448649	0.506688851	0.9471375
chr3	191048377	191048378	0.380251351	0.506648649	0.8869
chr1	15208649	15208650	0.639733333	0.506633333	0.1331
chr1	160617092	160617093	0.578354054	0.506579054	0.071775
chr7	4848934	4848935	0.597461261	0.506573761	0.0908875
chr17	266066	266067	0.626573874	0.506561374	0.1200125
chr2	238936238	238936239	0.731190991	0.506540991	0.22465
chr6	33358040	33358041	0.720710811	0.506523311	0.2141875
chr17	76850256	76850257	0.788521622	0.506509122	0.2820125
chr1	221049931	221049932	0.610127928	0.506490428	0.1036375
chr2	69135655	69135656	0.545267568	0.506442568	0.038825
chr4	154354354	154354355	0.618817117	0.506442117	0.112375
chr9	136238392	136238393	0.640812613	0.506437613	0.134375
chr5	72570711	72570712	0.397512613	0.506374887	0.9038875
chr7	119131	119132	0.699374775	0.506362275	0.1930125
chr22	27014116	27014117	0.715312613	0.506325113	0.2089875
chr1	152079713	152079714	0.760533333	0.506283333	0.25425
chr2	7570948	7570949	0.733068468	0.506268468	0.2268
chr17	72755647	72755648	0.56383964	0.50620214	0.0576375
