"cereb_average" "all_brain_average" "other_brain_avg" "pref_average" "leuk_average" "white_matter" "chr" "start" "X.Sample_geo_accession"
"311405" 0.211833333333333 0.3517425 0.839056962025316 0.42938 0.9302125 0.337210526315789 "11" 69206335 "cg12570975"
"311406" 0.391516666666667 0.4244075 0.89223164556962 0.48876 0.9386375 0.386542105263158 "11" 69206434 "cg04710830"
"311536" 0.70695 0.3641075 0.824064556962025 0.3432 0.94915 0.2711 "11" 69461008 "cg06539449"
"311537" 0.742616666666667 0.497015 0.854813924050633 0.48006 0.9349 0.429673684210526 "11" 69461236 "cg13608094"
"311930" 0.780733333333333 0.538965 0.881032911392405 0.58426 0.9501875 0.416936842105263 "11" 70256556 "cg08914150"
"311931" 0.5862 0.4126275 0.818773417721519 0.47872 0.909375 0.306178947368421 "11" 70256645 "cg22720428"
"311932" 0.814233333333333 0.4874875 0.899336708860759 0.60652 0.951125 0.285494736842105 "11" 70256681 "cg02011981"
"311980" 0.876166666666667 0.56083 0.90210253164557 0.6612 0.9551875 0.377831578947368 "11" 70303307 "cg06268510"
"312624" 0.8423 0.473845 0.801193670886076 0.47974 0.9546 0.341115789473684 "11" 71760291 "cg14078335"
"312965" 0.8358 0.53802 0.8441 0.61896 0.9471625 0.385605263157895 "11" 72554159 "cg26549860"
"313631" 0.482416666666667 0.3651425 0.873570886075949 0.40474 0.95975 0.299378947368421 "11" 75132468 "cg08900426"
"314214" 0.1236 0.3202025 0.801741772151899 0.55648 0.95985 0.214342105263158 "11" 77033664 "cg12219707"
"314253" 0.837116666666667 0.52996 0.868213924050633 0.667 0.9647875 0.323284210526316 "11" 77236518 "cg15861102"
"314449" 0.826733333333333 0.4166 0.833391139240506 0.44256 0.928575 0.241463157894737 "11" 78029932 "cg25502267"
"314454" 0.875716666666667 0.5250475 0.882335443037975 0.609 0.9004375 0.338078947368421 "11" 78053252 "cg13226797"
"314736" 0.684216666666667 0.46705 0.898637974683544 0.58456 0.95625 0.315673684210526 "11" 82403271 "cg06017143"
"314881" 0.842233333333333 0.4514325 0.837459493670886 0.49194 0.9365375 0.288489473684211 "11" 83221624 "cg24182581"
"314923" 0.793083333333333 0.374975 0.841693670886076 0.37202 0.942875 0.2511 "11" 84028562 "cg01966922"
"314924" 0.752716666666667 0.354985 0.809458227848101 0.34712 0.9152 0.235805263157895 "11" 84028582 "cg21578457"
"314954" 0.663466666666667 0.459595 0.835584810126582 0.34972 0.9351 0.496536842105263 "11" 84634735 "cg16986720"
"315107" 0.813016666666667 0.46623 0.823183544303797 0.55984 0.9392125 0.295278947368421 "11" 85666533 "cg18815957"
"315168" 0.61695 0.3188825 0.864892405063291 0.29952 0.920175 0.221684210526316 "11" 86012744 "cg20921106"
"315616" 0.837833333333333 0.54884 0.854389873417722 0.60936 0.9327625 0.406915789473684 "11" 92511989 "cg03171882"
"315748" 0.686166666666667 0.4131825 0.922373417721519 0.53022 0.96465 0.247921052631579 "11" 93392398 "cg23878831"
"315886" 0.764016666666667 0.376525641025641 0.811592405063291 0.41572 0.9326125 0.216633333333333 "11" 93875999 "cg16805189"
"316105" 0.746666666666667 0.519555 0.838856962025316 0.61716 0.9458625 0.341215789473684 "11" 94798802 "cg18180230"
"316128" 0.195833333333333 0.360145 0.86029746835443 0.48144 0.9353375 0.305221052631579 "11" 94824747 "cg12675417"
"316154" 0.850316666666667 0.5629125 0.875606329113924 0.6722 0.95665 0.3953 "11" 94958630 "cg04837284"
"316888" 0.875666666666667 0.484605 0.905182278481013 0.56264 0.95245 0.298989473684211 "11" 104654124 "cg02083707"
"316973" 0.150366666666667 0.4359975 0.875056962025316 0.5416 0.9503125 0.443805263157895 "11" 105483680 "cg05087008"
"316987" 0.827166666666667 0.58346 0.835303797468354 0.64894 0.9086 0.464510526315789 "11" 105882718 "cg24683695"
"317295" 0.858116666666667 0.4767025 0.921378481012658 0.57344 0.954875 0.281210526315789 "11" 108157812 "cg12139707"
"317296" 0.876383333333333 0.505565 0.925510126582278 0.62252 0.9638875 0.305110526315789 "11" 108157868 "cg05471373"
"318183" 0.551216666666667 0.3521625 0.827427848101266 0.42002 0.91705 0.219842105263158 "11" 113577071 "cg15844374"
"318391" 0.872233333333333 0.5917875 0.833616455696203 0.61264 0.9330125 0.499157894736842 "11" 114312777 "cg05757907"
"318485" 0.251416666666667 0.4350975 0.841179746835443 0.55444 0.9517375 0.386210526315789 "11" 115115297 "cg26262197"
"318493" 0.729816666666667 0.5448275 0.848245569620253 0.67168 0.907 0.397684210526316 "11" 115261735 "cg17425584"
"318787" 0.191666666666667 0.2752725 0.829948101265823 0.3623 0.9661375 0.226642105263158 "11" 116831787 "cg12204166"
"318982" 0.877366666666667 0.5782625 0.807840506329114 0.58368 0.934375 0.460157894736842 "11" 117373249 "cg23531697"
"319021" 0.844766666666667 0.5089175 0.844559493670886 0.60058 0.905975 0.328731578947368 "11" 117541468 "cg13444151"
"319029" 0.886966666666667 0.6038425 0.903584810126582 0.6416 0.9626875 0.4814 "11" 117603285 "cg01923891"
"319041" 0.804066666666667 0.402125 0.854773417721519 0.4089 0.9256625 0.2666 "11" 117664470 "cg12621303"
"319394" 0.515166666666667 0.4340225 0.809316455696202 0.52466 0.92305 0.332305263157895 "11" 118477147 "cg20510012"
"319648" 0.756716666666667 0.359205 0.844527848101266 0.38108 0.9249875 0.203731578947368 "11" 118952474 "cg14362814"
"319970" 0.8614 0.5453925 0.877526582278481 0.5396 0.974075 0.442873684210526 "11" 119534765 "cg05520940"
"320060" 0.8567 0.511275 0.848517721518987 0.5403 0.940025 0.374773684210526 "11" 119957478 "cg10628015"
"320246" 0.770783333333333 0.3536475 0.858379746835443 0.31982 0.9268125 0.243905263157895 "11" 120434710 "cg09221960"
"320324" 0.867516666666667 0.5846075 0.89849746835443 0.64092 0.94675 0.444331578947368 "11" 120938859 "cg02243207"
"320451" 0.882633333333333 0.4407675 0.821801265822785 0.34862 0.950325 0.357415789473684 "11" 121542234 "cg26143540"
"320464" 0.855 0.4273175 0.929103797468354 0.41396 0.92905 0.279178947368421 "11" 121665583 "cg06898823"
"320465" 0.886533333333333 0.43503 0.95846582278481 0.37168 0.9453375 0.326642105263158 "11" 121665641 "cg09833720"
"320467" 0.846916666666667 0.482865 0.914781012658228 0.40656 0.9465125 0.428057894736842 "11" 121665836 "cg22856771"
"321242" 0.883166666666667 0.511525 0.903892405063291 0.52934 0.9509625 0.367726315789474 "11" 124790365 "cg22871233"
"321249" 0.711116666666667 0.36276 0.872654430379747 0.4261 0.9553375 0.192084210526316 "11" 124805538 "cg06142324"
"321253" 0.73025 0.369995 0.826606329113924 0.4134 0.9269625 0.210631578947368 "11" 124806173 "cg09763790"
"321396" 0.6641 0.3643425 0.848821518987342 0.3572 0.902325 0.279810526315789 "11" 125322169 "cg25121437"
"321590" 0.655933333333333 0.374395 0.822721518987342 0.45194 0.9221 0.208184210526316 "11" 125952694 "cg07498426"
"321801" 0.8111 0.46299 0.828478481012658 0.48778 0.9013125 0.334978947368421 "11" 126626136 "cg24301250"
"321868" 0.802433333333333 0.47345 0.809806329113924 0.54372 0.9177625 0.326463157894737 "11" 127445168 "cg21488396"
"321872" 0.789766666666667 0.48608 0.847067948717949 0.52038 0.91785 0.354768421052632 "11" 127547963 "cg01861019"
"322513" 0.8953 0.52965 0.853169620253165 0.6223 0.9336375 0.353568421052632 "11" 130116833 "cg10318641"
"322832" 0.559933333333333 0.4763225 0.851951898734177 0.56668 0.9086625 0.378163157894737 "11" 131847139 "cg13778222"
"322844" 0.71275 0.5497725 0.830217721518987 0.58468 0.9023125 0.461752631578947 "11" 131918149 "cg20827960"
"322886" 0.183816666666667 0.422275 0.843841772151899 0.51188 0.9168375 0.4253 "11" 132115530 "cg16996632"
"322902" 0.78685 0.55744 0.900330379746835 0.64394 0.942425 0.410457894736842 "11" 132271581 "cg24656269"
"323142" 0.353566666666667 0.4042325 0.874353164556962 0.46078 0.95375 0.382431578947368 "11" 133804557 "cg18298997"
"323146" 0.414383333333333 0.39063 0.918783544303797 0.49822 0.933175 0.293578947368421 "11" 133805057 "cg04625914"
"323235" 0.844066666666667 0.4152725 0.80906835443038 0.49102 0.9356875 0.216773684210526 "11" 133940520 "cg07545846"
"323236" 0.90035 0.5425575 0.869110126582278 0.64582 0.9521 0.349068421052632 "11" 133941205 "cg19712573"
"323263" 0.8276 0.50135641025641 0.86886835443038 0.5007 0.92165 0.379883333333333 "11" 134021905 "cg03206660"
"323764" 0.515316666666667 0.447213157894737 0.803627848101266 0.53808 0.946575 0.339458823529412 "12" 562848 "cg23826980"
"323765" 0.584466666666667 0.4741875 0.822317721518987 0.56026 0.923825 0.378221052631579 "12" 563019 "cg16901862"
"324059" 0.173516666666667 0.4861375 0.832950632911392 0.65286 0.94905 0.450273684210526 "12" 1741869 "cg17123639"
"324211" 0.198633333333333 0.1894225 0.834369620253165 0.30774 0.932775 0.0808315789473684 "12" 2046045 "cg09094964"
"324212" 0.281416666666667 0.3740675 0.879929113924051 0.45776 0.9555 0.325042105263158 "12" 2046230 "cg14310533"
"324219" 0.5678 0.3278725 0.826313924050633 0.3986 0.9610625 0.202078947368421 "12" 2082218 "cg11046030"
"324463" 0.813216666666667 0.58999 0.868593670886076 0.6613 0.9155 0.439163157894737 "12" 2934143 "cg14121472"
"324662" 0.83765 0.39276 0.807656962025316 0.39722 0.9315375 0.241252631578947 "12" 3446079 "cg16063018"
"325003" 0.23925 0.2454275 0.842991139240506 0.32802 0.9316125 0.180594736842105 "12" 4596426 "cg24211304"
"325175" 0.898016666666667 0.518935 0.828525316455696 0.56756 0.90095 0.372010526315789 "12" 5352389 "cg13209192"
"325218" 0.474383333333333 0.4553325 0.833073417721519 0.4649 0.9588125 0.443484210526316 "12" 5564478 "cg21719937"
"325370" 0.8929 0.58561 0.838310126582278 0.61706 0.945075 0.453121052631579 "12" 6323224 "cg26639146"
"326455" 0.676166666666667 0.4490375 0.843503797468354 0.52246 0.93415 0.306 "12" 8332152 "cg21649761"
"326456" 0.6396 0.40775 0.835411392405063 0.47086 0.95275 0.266268421052632 "12" 8332156 "cg08624705"
"326888" 0.7317 0.5139025 0.807367088607595 0.57152 0.928425 0.408873684210526 "12" 10163345 "cg20040306"
"327360" 0.827016666666667 0.45132 0.841429113924051 0.47954 0.9124 0.298578947368421 "12" 12673150 "cg00637826"
"327540" 0.899683333333333 0.62208 0.892264556962025 0.67222 0.92835 0.483347368421053 "12" 13130178 "cg25190654"
"327671" 0.85985 0.42357 0.876927848101266 0.42356 0.917025 0.286805263157895 "12" 14109211 "cg16083711"
"327673" 0.756916666666667 0.4059525 0.84536582278481 0.4282 0.90295 0.301478947368421 "12" 14109569 "cg08931917"
"327674" 0.7931 0.4032175 0.871859493670886 0.4112 0.9183125 0.289678947368421 "12" 14109584 "cg06111374"
"327935" 0.8367 0.55538 0.873811392405063 0.61562 0.91035 0.421394736842105 "12" 15873565 "cg03652390"
"328113" 0.80145 0.5579 0.835187341772152 0.60066 0.9206 0.449094736842105 "12" 18797084 "cg10769507"
"328212" 0.831033333333333 0.58695 0.87800253164557 0.65112 0.9111 0.456615789473684 "12" 19600128 "cg18625486"
"328310" 0.84125 0.573965 0.844936708860759 0.59844 0.90755 0.470626315789474 "12" 20848821 "cg14525610"
"328527" 0.52205 0.32073 0.840048101265823 0.3191 0.9435875 0.253552631578947 "12" 22777409 "cg17839399"
"328597" 0.751516666666667 0.4126275 0.89726582278481 0.4485 0.921725 0.273973684210526 "12" 24168193 "cg02402843"
"328884" 0.743783333333333 0.3417125 0.802345569620253 0.43278 0.9201625 0.158052631578947 "12" 26195988 "cg02320784"
"328958" 0.900966666666667 0.4733525 0.898737974683544 0.54316 0.964425 0.272963157894737 "12" 26492184 "cg13948824"
"329197" 0.862716666666667 0.494465 0.910077215189873 0.61538 0.9559875 0.303552631578947 "12" 27930307 "cg20377881"
"329198" 0.839366666666667 0.402845 0.818558227848101 0.46154 0.918425 0.229457894736842 "12" 27930472 "cg24082799"
"329683" 0.867816666666667 0.564635 0.91280253164557 0.61364 0.9654375 0.431542105263158 "12" 31879426 "cg25949502"
"329840" 0.685866666666667 0.52605 0.877956962025316 0.61382 0.9404 0.391547368421053 "12" 32851191 "cg04454629"
"330361" 0.890083333333333 0.5857825 0.853884810126582 0.65022 0.937525 0.435878947368421 "12" 41860791 "cg22027151"
"330363" 0.207216666666667 0.39507 0.817651898734177 0.42506 0.93 0.437631578947368 "12" 41902309 "cg01826056"
"330515" 0.411483333333333 0.4149375 0.855184810126582 0.53074 0.9338125 0.326542105263158 "12" 43151825 "cg16758809"
"331005" 0.815533333333333 0.5419375 0.845107594936709 0.5604 0.9631875 0.444873684210526 "12" 47549530 "cg09640447"
"331107" 0.326233333333333 0.3698975 0.805822784810127 0.46846 0.9341875 0.303089473684211 "12" 48177017 "cg20458244"
"332154" 0.860966666666667 0.3698475 0.91139746835443 0.44304 0.93235 0.151010526315789 "12" 50400225 "cg16614527"
"332568" 0.572566666666667 0.34861 0.828494936708861 0.43 0.9381 0.205089473684211 "12" 51756242 "cg00245075"
"333696" 0.253766666666667 0.4458875 0.849046835443038 0.50602 0.924725 0.456473684210526 "12" 53996158 "cg13074795"
"334502" 0.8344 0.4795525 0.889693670886076 0.56136 0.938775 0.305963157894737 "12" 55369150 "cg22688241"
"334878" 0.877483333333333 0.5878525 0.859267088607595 0.66628 0.91795 0.438778947368421 "12" 56479243 "cg23731805"
"335646" 0.665266666666667 0.4386275 0.82566835443038 0.44772 0.9378875 0.350252631578947 "12" 57783795 "cg21503345"
"336391" 0.6186 0.501325641025641 0.839564556962025 0.6162 0.94715 0.364627777777778 "12" 63108809 "cg17742903"
"336421" 0.763716666666667 0.5633 0.84909746835443 0.68388 0.9465625 0.406389473684211 "12" 63310660 "cg25802191"
"336791" 0.818233333333333 0.6070525 0.832920253164557 0.6891 0.9515625 0.473257894736842 "12" 65961644 "cg22200649"
"336979" 0.121433333333333 0.247005 0.805798734177215 0.33934 0.973175 0.230568421052632 "12" 67073022 "cg09414535"
"336980" 0.322883333333333 0.425045 0.831953164556962 0.46636 0.91285 0.435478947368421 "12" 67073062 "cg10865238"
"337579" 0.844866666666667 0.51397 0.809069620253165 0.58776 0.91045 0.349936842105263 "12" 71835737 "cg04538585"
"337580" 0.84335 0.556175 0.801506329113924 0.6267 0.9054375 0.411189473684211 "12" 71835739 "cg06680065"
"337583" 0.85005 0.4566825 0.847308974358974 0.52154 0.900175 0.256157894736842 "12" 71850942 "cg23190164"
"338498" 0.860716666666667 0.61419 0.864525316455696 0.67218 0.9255875 0.485057894736842 "12" 83059257 "cg12201681"
"338518" 0.801766666666667 0.5305575 0.848744303797468 0.63088 0.9316375 0.341094736842105 "12" 83176430 "cg01602666"
"339018" 0.830433333333333 0.4861875 0.890487341772152 0.60344 0.936 0.307357894736842 "12" 92433263 "cg26219070"
"339088" 0.185733333333333 0.3644 0.811359493670886 0.48392 0.9341875 0.308357894736842 "12" 92976320 "cg21472050"
"339375" 0.811233333333333 0.40591 0.848784810126582 0.4251 0.9342375 0.255468421052632 "12" 94559051 "cg09366587"
"339382" 0.155966666666667 0.2055925 0.807421518987342 0.24536 0.9843 0.194610526315789 "12" 94580657 "cg09625259"
"339453" 0.860783333333333 0.5792275 0.8492 0.62878 0.9373625 0.448873684210526 "12" 95041542 "cg23469417"
"339940" 0.67795 0.5035675 0.881330379746835 0.5427 0.950325 0.41618947368421 "12" 97955802 "cg15370103"
"340082" 0.8544 0.51253 0.876706329113924 0.47746 0.941 0.444526315789474 "12" 99146745 "cg25895490"
"340092" 0.298766666666667 0.335235 0.852616455696202 0.49358 0.9034 0.202310526315789 "12" 99257038 "cg27245185"
"340760" 0.667016666666667 0.5367475 0.90853164556962 0.68932 0.9625875 0.377226315789474 "12" 104461859 "cg13939297"
"340844" 0.636616666666667 0.5347725 0.809606329113924 0.58504 0.9513875 0.459473684210526 "12" 104734362 "cg20245822"
"341003" 0.290316666666667 0.2651525 0.842870886075949 0.37582 0.927825 0.156584210526316 "12" 105626788 "cg01650245"
"341103" 0.8973 0.457925 0.905458227848101 0.49332 0.9674375 0.283 "12" 106480756 "cg18069268"
"341104" 0.878533333333333 0.4831325 0.86869746835443 0.52714 0.9363875 0.325489473684211 "12" 106480771 "cg14958265"
"341167" 0.851716666666667 0.5528525 0.821743037974684 0.54878 0.9224875 0.457852631578947 "12" 106645964 "cg26538335"
"341306" 0.820466666666667 0.5925325 0.904226582278481 0.65892 0.9570625 0.472731578947368 "12" 107280558 "cg27081585"
"341942" 0.4866 0.3932725 0.882464556962025 0.45512 0.9483875 0.313042105263158 "12" 109797277 "cg22581933"
"341943" 0.654116666666667 0.434815 0.912922784810127 0.5441 0.9666125 0.299252631578947 "12" 109797312 "cg12075647"
"341965" 0.87065 0.5229275 0.878155696202532 0.58864 0.9560875 0.350652631578947 "12" 109896967 "cg23877008"
"342083" 0.759816666666667 0.4627325 0.843060759493671 0.52734 0.90155 0.306989473684211 "12" 110157712 "cg19879537"
"342140" 0.874566666666667 0.6064225 0.823632911392405 0.65574 0.9562875 0.469005263157895 "12" 110309563 "cg26829990"
"342225" 0.853916666666667 0.52664 0.906339240506329 0.60874 0.9754125 0.345042105263158 "12" 110479335 "cg16047828"
"342803" 0.532766666666667 0.4522725 0.826427848101266 0.53972 0.9495375 0.355831578947368 "12" 112455255 "cg10101109"
"342998" 0.748516666666667 0.53406 0.84019746835443 0.5586 0.9038375 0.448157894736842 "12" 113448327 "cg03240232"
"343110" 0.46455 0.4367575 0.810378481012658 0.45644 0.927125 0.413321052631579 "12" 113630080 "cg05582340"
"343188" 0.175616666666667 0.3305825 0.831112658227848 0.3866 0.93525 0.345947368421053 "12" 113797720 "cg16381917"
"343366" 0.848666666666667 0.578305 0.88190253164557 0.57592 0.970525 0.479047368421053 "12" 114313136 "cg20109233"
"343747" 0.21265 0.37685 0.846124050632911 0.41514 0.910025 0.402684210526316 "12" 115786178 "cg24805559"
"343822" 0.664366666666667 0.38179 0.848869620253165 0.43208 0.9564 0.235336842105263 "12" 116639897 "cg07091934"
"343963" 0.169366666666667 0.4539675 0.803483544303797 0.56182 0.91535 0.442305263157895 "12" 117155636 "cg21805138"
"344065" 0.19885 0.44382 0.824141772151899 0.56182 0.9541375 0.430689473684211 "12" 117407879 "cg19084629"
"344066" 0.17115 0.408965 0.819093670886076 0.53718 0.9517 0.381868421052632 "12" 117407970 "cg01807313"
"344067" 0.170333333333333 0.430265 0.857955696202532 0.52726 0.9451375 0.431447368421053 "12" 117408122 "cg02973792"
"344068" 0.151883333333333 0.37545 0.838644303797468 0.51562 0.9573 0.328373684210526 "12" 117408163 "cg16111737"
"344350" 0.793783333333333 0.4805225 0.883817721518987 0.53162 0.9143875 0.345621052631579 "12" 118588929 "cg12245245"
"344552" 0.71915 0.465405 0.83086582278481 0.43848 0.952025 0.422915789473684 "12" 120130253 "cg09414280"
"345054" 0.768833333333333 0.52566 0.896098734177215 0.57766 0.9391125 0.406178947368421 "12" 121282930 "cg04974751"
"345281" 0.803683333333333 0.515195 0.810162025316456 0.50918 0.954075 0.431115789473684 "12" 121882415 "cg06646494"
"345562" 0.79055 0.48902 0.923149367088608 0.6043 0.941775 0.303863157894737 "12" 122396677 "cg13411923"
"345563" 0.761716666666667 0.4951525 0.926937974683544 0.62972 0.95395 0.305815789473684 "12" 122396687 "cg15417875"
"345634" 0.821166666666667 0.5186575 0.804441772151899 0.60868 0.91655 0.359810526315789 "12" 122652224 "cg13607082"
"345862" 0.594666666666667 0.4132525 0.90696835443038 0.50766 0.9173625 0.268742105263158 "12" 123333205 "cg00805577"
"345883" 0.201383333333333 0.359635 0.826877215189873 0.44814 0.9368875 0.343973684210526 "12" 123350077 "cg13548946"
"345947" 0.825666666666667 0.46903 0.836425316455696 0.528 0.9078375 0.307184210526316 "12" 123453858 "cg16427983"
"346058" 0.689166666666667 0.493645 0.839549367088608 0.46416 0.937375 0.455868421052632 "12" 123633728 "cg24619895"
"346263" 0.76445 0.4930475 0.839706329113924 0.56408 0.932575 0.365336842105263 "12" 124105429 "cg13209683"
