chr	start	CpG Probe	Cerebellum Average	All brain average	"Average all tissues, not brain"	Prefrontal cortex average	Leukocyte average	White matter average
5	148442554	cg14818279	0.851616667	0.41899	0.823881013	0.48922	0.9363	0.222942105
4	57922113	cg14824921	0.139333333	0.2629675	0.855079747	0.33426	0.9563125	0.238010526
17	40120496	cg14826331	0.8661	0.473915	0.923996203	0.527	0.9507625	0.299836842
17	38249430	cg14829516	0.132066667	0.398735	0.802922785	0.40354	0.9456625	0.481805263
3	45195950	cg14844741	0.848616667	0.532235	0.886940506	0.63584	0.905025	0.343426316
3	105591430	cg14845268	0.813433333	0.59967	0.871502532	0.69548	0.9272875	0.4282
12	125333322	cg14846380	0.1729	0.3455575	0.873712658	0.4031	0.972275	0.343252632
11	68427020	cg14879279	0.403366667	0.4019925	0.800053165	0.38392	0.9557375	0.400894737
17	72258231	cg14886530	0.82255	0.47952	0.830212658	0.58762	0.9347875	0.284521053
15	66584493	cg14893932	0.822983333	0.55699	0.844910127	0.57634	0.9393625	0.451315789
22	43266228	cg14910055	0.391166667	0.3906475	0.817668354	0.48426	0.937225	0.322926316
13	50091767	cg14933246	0.791733333	0.53925	0.863070886	0.56116	0.921125	0.420184211
6	32363933	cg14945317	0.638766667	0.59099	0.900732911	0.69966	0.9292375	0.497742105
10	589375	cg14957660	0.166033333	0.3778175	0.879882278	0.34006	0.9033	0.484173684
12	106480771	cg14958265	0.878533333	0.4831325	0.868697468	0.52714	0.9363875	0.325489474
19	40195983	cg14962197	0.742666667	0.54779	0.81361519	0.62722	0.9141875	0.409463158
20	61299190	cg14966074	0.831416667	0.5113275	0.850598734	0.5492	0.9605375	0.370115789
5	4230502	cg14971327	0.7853	0.5099925	0.862177215	0.50622	0.9612875	0.419421053
5	122297244	cg14971439	0.82245	0.5846075	0.876788608	0.687	0.9375625	0.424889474
8	810491	cg14975347	0.430183333	0.4232175	0.852472152	0.53972	0.9428875	0.362242105
4	189158022	cg14994521	0.838966667	0.490025	0.912924051	0.55722	0.9624375	0.372873684
2	236619445	cg15002250	0.800066667	0.3851525	0.858550633	0.38732	0.9277625	0.233089474
6	170396116	cg15022051	0.109266667	0.2655025	0.835479747	0.35782	0.9763625	0.237126316
18	34823045	cg15022739	0.921483333	0.568195	0.831806329	0.52548	0.93065	0.497826316
4	184938291	cg15031753	0.875616667	0.49259	0.86421519	0.56002	0.976675	0.317868421
3	66437456	cg15035590	0.841416667	0.42739	0.880510127	0.50676	0.92385	0.216789474
18	33713240	cg15040521	0.818333333	0.59488	0.855144304	0.63508	0.9325	0.477168421
11	11969590	cg15045356	0.8276	0.509695	0.870075949	0.55696	0.9429125	0.368542105
3	39544697	cg15069948	0.869783333	0.6402175	0.911546835	0.72004	0.9484125	0.493605263
19	47770746	cg15080870	0.3302	0.260005	0.814373418	0.30678	0.9708375	0.198152632
7	127584444	cg15084433	0.18795	0.181855	0.856006329	0.21596	0.9408625	0.140789474
10	61946556	cg15087178	0.176533333	0.38634	0.821510127	0.50128	0.9672125	0.370910526
5	1728044	cg15100417	0.845866667	0.5716275	0.881305063	0.58718	0.920225	0.471257895
1	6333867	cg15100947	0.575316667	0.4742675	0.905256962	0.5373	0.9446625	0.414268421
9	140115474	cg15106452	0.768283333	0.4228325	0.879502532	0.51244	0.920225	0.249610526
2	74665089	cg15135990	0.83075	0.5144375	0.812372152	0.57392	0.95	0.369210526
12	125500700	cg15161050	0.8504	0.4242475	0.905468354	0.39228	0.9421	0.307084211
13	99100528	cg15168958	0.839666667	0.463175	0.905992405	0.51668	0.96575	0.290257895
7	127380546	cg15181393	0.754766667	0.5632225	0.839265823	0.57584	0.908175	0.4908
18	74729064	cg15224291	0.705516667	0.47483	0.87644557	0.5519	0.9344125	0.324347368
7	2742433	cg15231989	0.79685	0.543665	0.832343038	0.5513	0.91385	0.452252632
7	14031941	cg15256387	0.73685	0.4504625	0.820741772	0.50754	0.9340375	0.301473684
6	170712708	cg15259233	0.6112	0.27389	0.801548101	0.2802	0.900975	0.162268421
7	154035993	cg15264162	0.74545	0.34984	0.939034177	0.41266	0.9410125	0.164426316
13	113464532	cg15278390	0.8181	0.6028525	0.882058228	0.6831	0.9202	0.480415789
11	7689017	cg15290965	0.662883333	0.4754225	0.846425316	0.50486	0.930225	0.397384211
8	1405138	cg15305361	0.8909	0.543395	0.868489873	0.52348	0.95655	0.423373684
1	230992843	cg15324917	0.835683333	0.3819725	0.875688608	0.433	0.9463375	0.178736842
3	170359029	cg15346493	0.879233333	0.50302	0.839386076	0.55948	0.9294	0.325163158
6	52965200	cg15359916	0.789316667	0.588035	0.826063291	0.69134	0.9330375	0.454884211
12	97955802	cg15370103	0.67795	0.5035675	0.88133038	0.5427	0.950325	0.416189474
17	47892591	cg15370732	0.64795	0.31919	0.85725443	0.40122	0.948	0.140047368
10	11342742	cg15370982	0.862316667	0.430445	0.925696203	0.4246	0.9281	0.302231579
5	124835828	cg15380511	0.657416667	0.30864	0.834325316	0.34498	0.9187	0.151521053
18	74691423	cg15391531	0.863	0.37552	0.904734177	0.38268	0.9259125	0.223984211
1	244318867	cg15393025	0.64815	0.3994925	0.920382278	0.48462	0.96535	0.2488
12	122396687	cg15417875	0.761716667	0.4951525	0.926937975	0.62972	0.95395	0.305815789
18	72201775	cg15441535	0.82065	0.5033775	0.914831646	0.57584	0.9596875	0.3403
7	124364398	cg15443791	0.8273	0.5392975	0.860727848	0.65858	0.9046375	0.360047368
1	23162550	cg15447913	0.8941	0.4466675	0.9175	0.51244	0.9445875	0.2556
8	16942004	cg15454043	0.521216667	0.4987775	0.818127848	0.54036	0.92185	0.463015789
14	33826344	cg15454195	0.740466667	0.459235	0.801517722	0.4407	0.9011125	0.3643
8	17541992	cg15458977	0.319033333	0.5401275	0.848497468	0.67208	0.9217625	0.4917
1	205039083	cg15460899	0.305066667	0.4782275	0.900486076	0.7087	0.973025	0.355026316
10	134630615	cg15480200	0.488866667	0.457315	0.851779747	0.5382	0.91025	0.365894737
15	81666393	cg15484651	0.3034	0.390835	0.830812658	0.47182	0.93485	0.342678947
10	77166318	cg15488978	0.642966667	0.4088975	0.815805063	0.48016	0.9375	0.258631579
18	74729151	cg15495463	0.64605	0.458195	0.861170886	0.53324	0.96935	0.314752632
1	77836400	cg15505642	0.361133333	0.3667125	0.806767089	0.52598	0.9218875	0.242673684
7	150669058	cg15510325	0.35675	0.4751525	0.828788608	0.51626	0.9680875	0.459363158
1	234136308	cg15523980	0.787766667	0.497365	0.88566962	0.62902	0.958	0.302621053
20	35488454	cg15535174	0.205766667	0.4396825	0.802373418	0.49834	0.939325	0.471747368
1	205114634	cg15542880	0.856	0.6156025	0.895656962	0.66338	0.9495125	0.491726316
13	67645170	cg15566921	0.80895	0.603305	0.877103797	0.66222	0.9358625	0.471168421
1	14113203	cg15568145	0.175933333	0.4047025	0.902843038	0.53036	0.9707125	0.382368421
13	113411162	cg15571686	0.70735	0.5730075	0.917567089	0.70048	0.919075	0.419073684
2	51228125	cg15573998	0.842116667	0.45325	0.886705063	0.52696	0.91525	0.255905263
2	242754333	cg15576082	0.903383333	0.546095	0.920992405	0.62492	0.9726375	0.372031579
2	175629219	cg15580167	0.68105	0.4935575	0.856065823	0.58128	0.9604625	0.367405263
6	126021665	cg15590671	0.826233333	0.4780975	0.898583544	0.62444	0.942375	0.2545
10	79937002	cg15602037	0.73995	0.363105	0.899824051	0.35468	0.959225	0.230778947
1	200371248	cg15617883	0.753616667	0.60397	0.829303797	0.66768	0.914525	0.496636842
1	3133763	cg15619820	0.103816667	0.4735875	0.845489873	0.59884	0.9716625	0.484268421
5	80272559	cg15620250	0.827416667	0.5952275	0.862201266	0.63072	0.9318125	0.482126316
10	129796199	cg15621651	0.75685	0.3723425	0.823859494	0.34708	0.9266	0.279810526
6	163862445	cg15622891	0.510433333	0.2999925	0.840772152	0.355	0.9522125	0.175057895
X	70442895	cg15626629	0.93235	0.61175	0.863031646	0.77104	0.9373375	0.369568421
10	122864146	cg15663412	0.791783333	0.5284225	0.845177215	0.59484	0.943775	0.392421053
7	9319265	cg15669879	0.858483333	0.6036075	0.838303797	0.68504	0.93455	0.466289474
5	126430183	cg15678380	0.86375	0.5245775	0.878973418	0.61256	0.9386	0.355657895
13	97991057	cg15683856	0.373733333	0.32264	0.819416456	0.38344	0.9042625	0.264931579
8	29732547	cg15686474	0.790333333	0.38569	0.846075949	0.36972	0.973275	0.258721053
17	40612928	cg15690573	0.211633333	0.4096525	0.847160759	0.44216	0.92275	0.434368421
2	121545260	cg15699099	0.816	0.3932325	0.803531646	0.40098	0.910175	0.241526316
1	11182153	cg15725046	0.643933333	0.475835	0.847834177	0.54176	0.9363625	0.372494737
13	112874219	cg15745910	0.758833333	0.5396675	0.862591139	0.62508	0.94965	0.4082
17	39861969	cg15745944	0.856416667	0.5235725	0.805135443	0.5111	0.9576875	0.418805263
13	36944433	cg15754752	0.750233333	0.3758075	0.864160759	0.42688	0.963725	0.2006
6	41554529	cg15760474	0.134383333	0.15725	0.838303797	0.23524	0.9275875	0.089363158
7	101754758	cg15770446	0.513216667	0.33699	0.869786076	0.41508	0.934275	0.232852632
7	4762742	cg15770585	0.915633333	0.51748	0.922529114	0.41548	0.9749625	0.471463158
19	38993534	cg15804426	0.9207	0.390495	0.956493671	0.34002	0.96355	0.257536842
11	12935897	cg15805337	0.6212	0.380055	0.853063291	0.47734	0.945925	0.198763158
19	4045686	cg15810996	0.55405	0.5212825	0.859268354	0.55368	0.9144125	0.477026316
1	44482420	cg15821401	0.7586	0.354225	0.890574684	0.43892	0.9616875	0.160157895
20	62730763	cg15824741	0.46235	0.4345975	0.813143038	0.54306	0.9331375	0.341552632
2	80060018	cg15831228	0.838833333	0.4818125	0.837610127	0.59282	0.925125	0.282468421
8	32409008	cg15835792	0.877783333	0.5781475	0.853427848	0.61016	0.9597	0.469052632
15	32964208	cg15837109	0.85885	0.5066625	0.874196203	0.54954	0.93775	0.343268421
17	46199907	cg15841310	0.63495	0.3684	0.853281013	0.4839	0.9429125	0.190405263
11	113577071	cg15844374	0.551216667	0.3521625	0.827427848	0.42002	0.91705	0.219842105
15	59595945	cg15851882	0.889866667	0.45916	0.908756962	0.5128	0.962725	0.272147368
11	77236518	cg15861102	0.837116667	0.52996	0.868213924	0.667	0.9647875	0.323284211
14	100757498	cg15862841	0.871966667	0.54617	0.917529114	0.6268	0.96805	0.368752632
14	60334088	cg15874425	0.518266667	0.503605	0.804036709	0.65408	0.91175	0.373610526
3	11651881	cg15876825	0.65585	0.39739	0.805208861	0.48206	0.963625	0.238221053
1	55331361	cg15894315	0.67555	0.4505175	0.824750633	0.53738	0.960675	0.301926316
8	53322321	cg15905979	0.794816667	0.3925	0.8313	0.42468	0.909575	0.2431
2	55199843	cg15913875	0.69415	0.4926225	0.808079747	0.52526	0.959275	0.415984211
2	3192619	cg15914340	0.849366667	0.5896625	0.898036709	0.67008	0.941175	0.439131579
1	234852892	cg15924102	0.854483333	0.5406125	0.85185443	0.60846	0.9691875	0.391768421
13	114802548	cg15934607	0.841533333	0.5800825	0.866250633	0.67578	0.956125	0.417526316
7	104863626	cg15951914	0.7194	0.54916	0.865012658	0.55426	0.904	0.486805263
10	106426210	cg15989318	0.777083333	0.413815	0.84133038	0.45714	0.9273875	0.2717
10	97182445	cg16004767	0.669383333	0.39738	0.862539241	0.46384	0.92755	0.264563158
14	58875610	cg16020706	0.504466667	0.475535	0.858779747	0.61926	0.94125	0.336568421
7	137027135	cg16029260	0.8462	0.4002675	0.820193671	0.44254	0.9038875	0.214873684
12	110479335	cg16047828	0.853916667	0.52664	0.906339241	0.60874	0.9754125	0.345042105
12	3446079	cg16063018	0.83765	0.39276	0.807656962	0.39722	0.9315375	0.241252632
18	51058709	cg16080643	0.807233333	0.46154	0.879851899	0.49248	0.9150875	0.320563158
12	14109211	cg16083711	0.85985	0.42357	0.876927848	0.42356	0.917025	0.286805263
2	236826207	cg16096176	0.71925	0.373595	0.882316456	0.48128	0.906725	0.170084211
12	117408163	cg16111737	0.151883333	0.37545	0.838644304	0.51562	0.9573	0.328373684
6	164506197	cg16163174	0.773916667	0.47988	0.855449367	0.54012	0.94035	0.333047368
22	42302146	cg16170490	0.307016667	0.4780025	0.883979747	0.61914	0.9286	0.427078947
10	75313138	cg16193203	0.827716667	0.3649425	0.846863291	0.38504	0.917175	0.199473684
10	21551074	cg16203758	0.757433333	0.502305	0.857507595	0.48236	0.9332125	0.445794737
6	161860561	cg16210324	0.69945	0.3448375	0.821994937	0.34284	0.9595875	0.225005263
10	103509326	cg16210719	0.6113	0.3356325	0.831107595	0.47484	0.9398875	0.140757895
3	123339918	cg16212219	0.77285	0.46673	0.850701266	0.49072	0.950225	0.357947368
19	51051954	cg16212298	0.21365	0.31966	0.805587342	0.42968	0.9020875	0.258594737
3	50295474	cg16222802	0.586	0.52796	0.856926582	0.55616	0.96425	0.474226316
7	1097131	cg16232530	0.735216667	0.5355925	0.916294937	0.53746	0.95015	0.477389474
2	101181112	cg16238207	0.872566667	0.61685	0.913710127	0.69494	0.9497625	0.464589474
3	193361843	cg16241473	0.727366667	0.5472675	0.825416456	0.55888	0.9453125	0.470947368
1	230272611	cg16246661	0.133916667	0.3523425	0.83006962	0.33874	0.954725	0.428042105
5	2866877	cg16252110	0.108866667	0.223815	0.912911392	0.34708	0.9647625	0.153078947
3	133464463	cg16267236	0.845333333	0.5176325	0.864586076	0.59212	0.9083125	0.340015789
1	14113230	cg16273075	0.208866667	0.4027925	0.913239241	0.5105	0.9499875	0.374210526
3	123813587	cg16278716	0.881116667	0.541755	0.898139241	0.49102	0.9374125	0.490447368
5	2111458	cg16288562	0.741066667	0.457385	0.838559494	0.49502	0.924	0.337494737
13	110008482	cg16291699	0.414333333	0.4176675	0.894456962	0.40424	0.958425	0.434484211
18	9535889	cg16300329	0.29895	0.410045	0.844827848	0.47236	0.93515	0.389389474
12	130434373	cg16313485	0.406716667	0.3986775	0.908874684	0.51064	0.952325	0.303026316
6	79940953	cg16343616	0.83635	0.580485	0.861393671	0.69166	0.9475	0.416468421
3	48465206	cg16357930	0.805133333	0.4111875	0.868827848	0.3979	0.94825	0.285684211
5	978322	cg16360831	0.178483333	0.36192	0.834802532	0.46526	0.936925	0.333652632
1	6132185	cg16361915	0.31155	0.4595075	0.8219	0.55536	0.92785	0.422942105
7	127837796	cg16363154	0.8515	0.5990425	0.846502532	0.658	0.9366875	0.478915789
12	113797720	cg16381917	0.175616667	0.3305825	0.831112658	0.3866	0.93525	0.345947368
7	76149509	cg16393713	0.364733333	0.4861075	0.820293671	0.60296	0.935025	0.428384211
8	96394047	cg16405960	0.625066667	0.45135	0.823136709	0.42542	0.9478625	0.407010526
12	123453858	cg16427983	0.825666667	0.46903	0.836425316	0.528	0.9078375	0.307184211
14	91963127	cg16433844	0.815383333	0.50784	0.830936709	0.59536	0.91585	0.337931579
21	39087399	cg16435782	0.8196	0.4972825	0.863562025	0.60486	0.9257875	0.320568421
6	158515068	cg16479050	0.722366667	0.5193775	0.860862025	0.6036	0.9009625	0.394184211
11	8133258	cg16484162	0.116	0.1830275	0.804034177	0.25788	0.9249375	0.150863158
18	64271341	cg16489926	0.761166667	0.4098725	0.835063291	0.48198	0.9447	0.229557895
5	55460876	cg16501561	0.355166667	0.284805	0.813391139	0.35446	0.9378125	0.181989474
20	56960027	cg16510440	0.805833333	0.4518825	0.851391139	0.53614	0.9289	0.280810526
16	1022411	cg16515546	0.7926	0.47454	0.833744304	0.51292	0.9510375	0.338210526
11	36407169	cg16522885	0.856016667	0.6191075	0.807093671	0.67002	0.90395	0.499810526
1	74445461	cg16556696	0.8271	0.590975	0.859473418	0.62282	0.9054875	0.489126316
3	120179862	cg16562288	0.68345	0.334125	0.816070886	0.32792	0.9228	0.229310526
13	114202683	cg16567723	0.075983333	0.3514	0.852591139	0.2937	0.9499875	0.468957895
7	93811563	cg16568084	0.820866667	0.53875	0.838744304	0.62952	0.9097125	0.373584211
17	72400209	cg16568256	0.181	0.4465775	0.837749367	0.523	0.9601375	0.465321053
15	90579809	cg16571836	0.183133333	0.3788275	0.834501266	0.51074	0.9212125	0.342926316
1	119702694	cg16577665	0.471116667	0.5197225	0.83186962	0.54764	0.9233125	0.4862
22	20252617	cg16597537	0.182133333	0.33011	0.872450633	0.44474	0.915325	0.287389474
2	129335841	cg16597778	0.877133333	0.62491	0.835625316	0.6846	0.904125	0.493142105
16	89982618	cg16613990	0.1959	0.4761275	0.906873418	0.60958	0.9716875	0.472673684
12	50400225	cg16614527	0.860966667	0.3698475	0.911397468	0.44304	0.93235	0.151010526
10	134420036	cg16627236	0.400483333	0.3600425	0.807034177	0.41204	0.9206	0.289584211
21	33749772	cg16627247	0.866	0.6403925	0.881982278	0.72422	0.9429875	0.495305263
13	113405067	cg16628188	0.84455	0.5022175	0.872189873	0.6094	0.9205625	0.305805263
19	2249239	cg16636114	0.798883333	0.5983875	0.841340506	0.66902	0.9182375	0.487315789
18	5556629	cg16648887	0.8697	0.55666	0.825729114	0.60752	0.96295	0.421331579
1	14134260	cg16652739	0.88575	0.549985	0.883417722	0.55526	0.9288375	0.457947368
3	134413289	cg16671157	0.84865	0.5557675	0.858877215	0.59644	0.9167375	0.423805263
10	89504155	cg16682935	0.6674	0.5246625	0.825278481	0.57414	0.930125	0.4582
1	230272358	cg16698674	0.165516667	0.336365	0.835592405	0.35708	0.9643375	0.368768421
1	193150499	cg16712103	0.81465	0.4667825	0.858122785	0.4496	0.942925	0.385452632
20	43530216	cg16718537	0.785066667	0.424495	0.886292405	0.51838	0.9178625	0.233705263
17	210096	cg16720678	0.713983333	0.4796525	0.80088481	0.55364	0.90795	0.352226316
16	15130678	cg16724811	0.604666667	0.4925025	0.828958228	0.47438	0.9038	0.472315789
3	39509195	cg16729794	0.691283333	0.5411	0.836322785	0.67172	0.905875	0.375647368
11	47194031	cg16733769	0.46405	0.4752275	0.853151899	0.49056	0.945125	0.460236842
6	158706047	cg16740157	0.835216667	0.5132075	0.867513924	0.6604	0.9073625	0.304873684
8	12958083	cg16749785	0.480683333	0.356665	0.873083544	0.46272	0.957475	0.228168421
12	43151825	cg16758809	0.411483333	0.4149375	0.85518481	0.53074	0.9338125	0.326542105
20	62795807	cg16772207	0.197766667	0.32694	0.881589873	0.37498	0.946225	0.313357895
7	133974228	cg16785291	0.56345	0.38342	0.819835443	0.46266	0.9378125	0.271363158
11	93875999	cg16805189	0.764016667	0.3421125	0.811592405	0.41572	0.9326125	0.1526
10	134246620	cg16809293	0.8333	0.5231975	0.86645443	0.51524	0.9536125	0.453231579
7	101754920	cg16829042	0.1738	0.3308175	0.802786076	0.40218	0.9200375	0.338842105
10	134491593	cg16829244	0.188233333	0.4096725	0.816794937	0.493	0.9233625	0.424315789
10	709610	cg16859636	0.66215	0.5207175	0.908765823	0.56336	0.9543375	0.439831579
16	75252695	cg16863382	0.850133333	0.5409325	0.875686076	0.60732	0.9502125	0.382121053
12	563019	cg16901862	0.584466667	0.4741875	0.822317722	0.56026	0.923825	0.378221053
1	64668576	cg16910238	0.877616667	0.5611025	0.896334177	0.66676	0.9457625	0.383984211
10	15410179	cg16923137	0.631533333	0.37889	0.80338481	0.41422	0.95025	0.281215789
10	729226	cg16936421	0.872716667	0.4889675	0.858574684	0.47546	0.9185375	0.370657895
6	128452547	cg16940399	0.548666667	0.43831	0.877649367	0.58442	0.9598	0.275878947
11	84634735	cg16986720	0.663466667	0.459595	0.83558481	0.34972	0.9351	0.496536842
11	132115530	cg16996632	0.183816667	0.422275	0.843841772	0.51188	0.9168375	0.4253
5	71331494	cg17008412	0.528583333	0.545165	0.817494937	0.6437	0.9275625	0.477384211
8	25543184	cg17008486	0.1255	0.2646575	0.912225316	0.32952	0.94265	0.203873684
2	153194513	cg17013888	0.617966667	0.5363525	0.917625316	0.62896	0.9550625	0.433989474
1	117117195	cg17032184	0.83025	0.6112575	0.847726582	0.64914	0.90835	0.499710526
2	102475470	cg17032990	0.751816667	0.485615	0.877451899	0.56622	0.941175	0.341057895
11	36023494	cg17037611	0.8282	0.44821	0.837686076	0.5203	0.9151375	0.274184211
7	140034703	cg17102674	0.681716667	0.39001	0.837689873	0.50708	0.9029375	0.205778947
12	1741869	cg17123639	0.173516667	0.4861375	0.832950633	0.65286	0.94905	0.450273684
1	182642748	cg17124700	0.87105	0.51301	0.874581013	0.5462	0.915125	0.368842105
1	243877447	cg17133045	0.2356	0.24557	0.816981013	0.31382	0.94845	0.199284211
18	54270189	cg17140299	0.652666667	0.5518975	0.80663038	0.66524	0.90335	0.441647368
6	136227579	cg17148503	0.824233333	0.508585	0.807432911	0.52228	0.906525	0.406389474
3	186330067	cg17151621	0.8525	0.5297325	0.84036962	0.62562	0.90955	0.350642105
1	204518670	cg17158762	0.315366667	0.420095	0.809740506	0.54772	0.9523375	0.353957895
7	35844045	cg17168428	0.637466667	0.3733375	0.855668354	0.4568	0.9336	0.222684211
8	89123876	cg17185705	0.83305	0.5858175	0.876221519	0.61038	0.9469625	0.477852632
17	36511291	cg17217443	0.182216667	0.42649	0.800560759	0.43924	0.9567375	0.499168421
5	67483875	cg17229173	0.827333333	0.330915	0.841922785	0.32886	0.945575	0.156894737
6	29625991	cg17242574	0.807716667	0.5027675	0.845797468	0.59044	0.941775	0.315357895
8	17027613	cg17257720	0.790866667	0.50048	0.87115443	0.59766	0.9523125	0.339926316
17	1474778	cg17258335	0.3731	0.364545	0.841208861	0.45494	0.9439625	0.294252632
21	39087625	cg17258460	0.8996	0.45764	0.884391139	0.5148	0.9067875	0.291657895
