chr,start,end,cereb_average,all_brain_average,other_brain_avg,pref_average,leuk_average,white_matter,temporal,X.Sample_geo_accession
chr11,86012744,86012745,0.61695,0.3188825,0.864892405,0.29952,0.920175,0.221684211,0.3344,cg20921106
chr11,92511989,92511990,0.837833333,0.54884,0.854389873,0.60936,0.9327625,0.406915789,0.61484,cg03171882
chr11,93392398,93392399,0.686166667,0.4131825,0.922373418,0.53022,0.96465,0.247921053,0.50487,cg23878831
chr11,93875999,93876000,0.764016667,0.376525641,0.811592405,0.41572,0.9326125,0.216633333,0.41224,cg16805189
chr11,94798802,94798803,0.746666667,0.519555,0.838856962,0.61716,0.9458625,0.341215789,0.67333,cg18180230
chr11,94824747,94824748,0.195833333,0.360145,0.860297468,0.48144,0.9353375,0.305221053,0.50244,cg12675417
chr11,94958630,94958631,0.850316667,0.5629125,0.875606329,0.6722,0.95665,0.3953,0.65429,cg04837284
chr11,104654124,104654125,0.875666667,0.484605,0.905182278,0.56264,0.95245,0.298989474,0.56362,cg02083707
chr11,105483680,105483681,0.150366667,0.4359975,0.875056962,0.5416,0.9503125,0.443805263,0.53974,cg05087008
chr11,105882718,105882719,0.827166667,0.58346,0.835303797,0.64894,0.9086,0.464510526,0.6305,cg24683695
chr11,108157812,108157813,0.858116667,0.4767025,0.921378481,0.57344,0.954875,0.281210526,0.57092,cg12139707
chr11,108157868,108157869,0.876383333,0.505565,0.925510127,0.62252,0.9638875,0.305110526,0.60546,cg05471373
chr11,113577071,113577072,0.551216667,0.3521625,0.827427848,0.42002,0.91705,0.219842105,0.45021,cg15844374
chr11,114312777,114312778,0.872233333,0.5917875,0.833616456,0.61264,0.9330125,0.499157895,0.58909,cg05757907
chr11,115115297,115115298,0.251416667,0.4350975,0.841179747,0.55444,0.9517375,0.386210526,0.57852,cg26262197
chr11,115261735,115261736,0.729816667,0.5448275,0.84824557,0.67168,0.907,0.397684211,0.64998,cg17425584
chr11,116831787,116831788,0.191666667,0.2752725,0.829948101,0.3623,0.9661375,0.226642105,0.37432,cg12204166
chr11,117373249,117373250,0.877366667,0.5782625,0.807840506,0.58368,0.934375,0.460157895,0.62049,cg23531697
chr11,117541468,117541469,0.844766667,0.5089175,0.844559494,0.60058,0.905975,0.328731579,0.60393,cg13444151
chr11,117603285,117603286,0.886966667,0.6038425,0.90358481,0.6416,0.9626875,0.4814,0.64773,cg01923891
chr11,117664470,117664471,0.804066667,0.402125,0.854773418,0.4089,0.9256625,0.2666,0.41507,cg12621303
chr11,118477147,118477148,0.515166667,0.4340225,0.809316456,0.52466,0.92305,0.332305263,0.53328,cg20510012
chr11,118952474,118952475,0.756716667,0.359205,0.844527848,0.38108,0.9249875,0.203731579,0.40516,cg14362814
chr11,119534765,119534766,0.8614,0.5453925,0.877526582,0.5396,0.974075,0.442873684,0.55347,cg05520940
chr11,119957478,119957479,0.8567,0.511275,0.848517722,0.5403,0.940025,0.374773684,0.54886,cg10628015
chr11,120434710,120434711,0.770783333,0.3536475,0.858379747,0.31982,0.9268125,0.243905263,0.32879,cg09221960
chr11,120938859,120938860,0.867516667,0.5846075,0.898497468,0.64092,0.94675,0.444331579,0.65323,cg02243207
chr11,121542234,121542235,0.882633333,0.4407675,0.821801266,0.34862,0.950325,0.357415789,0.38009,cg26143540
chr11,121665583,121665584,0.855,0.4273175,0.929103797,0.41396,0.92905,0.279178947,0.45885,cg06898823
chr11,121665641,121665642,0.886533333,0.43503,0.958465823,0.37168,0.9453375,0.326642105,0.40174,cg09833720
chr11,121665836,121665837,0.846916667,0.482865,0.914781013,0.40656,0.9465125,0.428057895,0.40672,cg22856771
chr11,124790365,124790366,0.883166667,0.511525,0.903892405,0.52934,0.9509625,0.367726316,0.55285,cg22871233
chr11,124805538,124805539,0.711116667,0.36276,0.87265443,0.4261,0.9553375,0.192084211,0.44636,cg06142324
chr11,124806173,124806174,0.73025,0.369995,0.826606329,0.4134,0.9269625,0.210631579,0.43493,cg09763790
chr11,125322169,125322170,0.6641,0.3643425,0.848821519,0.3572,0.902325,0.279810526,0.34867,cg25121437
chr11,125952694,125952695,0.655933333,0.374395,0.822721519,0.45194,0.9221,0.208184211,0.4825,cg07498426
chr11,126626136,126626137,0.8111,0.46299,0.828478481,0.48778,0.9013125,0.334978947,0.48495,cg24301250
chr11,127445168,127445169,0.802433333,0.47345,0.809806329,0.54372,0.9177625,0.326463158,0.5202,cg21488396
chr11,127547963,127547964,0.789766667,0.48608,0.847067949,0.52038,0.91785,0.354768421,0.53621,cg01861019
chr11,130116833,130116834,0.8953,0.52965,0.85316962,0.6223,0.9336375,0.353568421,0.59849,cg10318641
chr11,131847139,131847140,0.559933333,0.4763225,0.851951899,0.56668,0.9086625,0.378163158,0.56748,cg13778222
chr11,131918149,131918150,0.71275,0.5497725,0.830217722,0.58468,0.9023125,0.461752632,0.60177,cg20827960
chr11,132115530,132115531,0.183816667,0.422275,0.843841772,0.51188,0.9168375,0.4253,0.5148,cg16996632
chr11,132271581,132271582,0.78685,0.55744,0.90033038,0.64394,0.942425,0.410457895,0.65581,cg24656269
chr11,133804557,133804558,0.353566667,0.4042325,0.874353165,0.46078,0.95375,0.382431579,0.44778,cg18298997
chr11,133805057,133805058,0.414383333,0.39063,0.918783544,0.49822,0.933175,0.293578947,0.50698,cg04625914
chr11,133940520,133940521,0.844066667,0.4152725,0.809068354,0.49102,0.9356875,0.216773684,0.49727,cg07545846
chr11,133941205,133941206,0.90035,0.5425575,0.869110127,0.64582,0.9521,0.349068421,0.64388,cg19712573
chr11,134021905,134021906,0.8276,0.50135641,0.868868354,0.5007,0.92165,0.379883333,0.52459,cg03206660
chr12,562848,562849,0.515316667,0.447213158,0.803627848,0.53808,0.946575,0.339458824,0.5441,cg23826980
chr12,563019,563020,0.584466667,0.4741875,0.822317722,0.56026,0.923825,0.378221053,0.54732,cg16901862
chr12,1741869,1741870,0.173516667,0.4861375,0.832950633,0.65286,0.94905,0.450273684,0.65849,cg17123639
chr12,2046045,2046046,0.198633333,0.1894225,0.83436962,0.30774,0.932775,0.080831579,0.33106,cg09094964
chr12,2046230,2046231,0.281416667,0.3740675,0.879929114,0.45776,0.9555,0.325042105,0.48096,cg14310533
chr12,2082218,2082219,0.5678,0.3278725,0.826313924,0.3986,0.9610625,0.202078947,0.38756,cg11046030
chr12,2934143,2934144,0.813216667,0.58999,0.868593671,0.6613,0.9155,0.439163158,0.70697,cg14121472
chr12,3446079,3446080,0.83765,0.39276,0.807656962,0.39722,0.9315375,0.241252632,0.41146,cg16063018
chr12,4596426,4596427,0.23925,0.2454275,0.842991139,0.32802,0.9316125,0.180594737,0.33102,cg24211304
chr12,5352389,5352390,0.898016667,0.518935,0.828525316,0.56756,0.90095,0.372010526,0.54633,cg13209192
chr12,5564478,5564479,0.474383333,0.4553325,0.833073418,0.4649,0.9588125,0.443484211,0.46163,cg21719937
chr12,6323224,6323225,0.8929,0.58561,0.838310127,0.61706,0.945075,0.453121053,0.63724,cg26639146
chr12,8332152,8332153,0.676166667,0.4490375,0.843503797,0.52246,0.93415,0.306,0.54782,cg21649761
chr12,8332156,8332157,0.6396,0.40775,0.835411392,0.47086,0.95275,0.266268421,0.5059,cg08624705
chr12,10163345,10163346,0.7317,0.5139025,0.807367089,0.57152,0.928425,0.408873684,0.55397,cg20040306
chr12,12673150,12673151,0.827016667,0.45132,0.841429114,0.47954,0.9124,0.298578947,0.502,cg00637826
chr12,13130178,13130179,0.899683333,0.62208,0.892264557,0.67222,0.92835,0.483347368,0.69404,cg25190654
chr12,14109211,14109212,0.85985,0.42357,0.876927848,0.42356,0.917025,0.286805263,0.42166,cg16083711
chr12,14109569,14109570,0.756916667,0.4059525,0.845365823,0.4282,0.90295,0.301478947,0.38275,cg08931917
chr12,14109584,14109585,0.7931,0.4032175,0.871859494,0.4112,0.9183125,0.289678947,0.38102,cg06111374
chr12,15873565,15873566,0.8367,0.55538,0.873811392,0.61562,0.91035,0.421394737,0.61104,cg03652390
chr12,18797084,18797085,0.80145,0.5579,0.835187342,0.60066,0.9206,0.449094737,0.59712,cg10769507
chr12,19600128,19600129,0.831033333,0.58695,0.878002532,0.65112,0.9111,0.456615789,0.65605,cg18625486
chr12,20848821,20848822,0.84125,0.573965,0.844936709,0.59844,0.90755,0.470626316,0.5977,cg14525610
chr12,22777409,22777410,0.52205,0.32073,0.840048101,0.3191,0.9435875,0.253552632,0.32839,cg17839399
chr12,24168193,24168194,0.751516667,0.4126275,0.897265823,0.4485,0.921725,0.273973684,0.4548,cg02402843
chr12,26195988,26195989,0.743783333,0.3417125,0.80234557,0.43278,0.9201625,0.158052632,0.40389,cg02320784
chr12,26492184,26492185,0.900966667,0.4733525,0.898737975,0.54316,0.964425,0.272963158,0.56262,cg13948824
chr12,27930307,27930308,0.862716667,0.494465,0.910077215,0.61538,0.9559875,0.303552632,0.57579,cg20377881
chr12,27930472,27930473,0.839366667,0.402845,0.818558228,0.46154,0.918425,0.229457895,0.44102,cg24082799
chr12,31879426,31879427,0.867816667,0.564635,0.912802532,0.61364,0.9654375,0.431542105,0.6111,cg25949502
chr12,32851191,32851192,0.685866667,0.52605,0.877956962,0.61382,0.9404,0.391547368,0.64183,cg04454629
chr12,41860791,41860792,0.890083333,0.5857825,0.85388481,0.65022,0.937525,0.435878947,0.6558,cg22027151
chr12,41902309,41902310,0.207216667,0.39507,0.817651899,0.42506,0.93,0.437631579,0.41192,cg01826056
chr12,43151825,43151826,0.411483333,0.4149375,0.85518481,0.53074,0.9338125,0.326542105,0.52706,cg16758809
chr12,47549530,47549531,0.815533333,0.5419375,0.845107595,0.5604,0.9631875,0.444873684,0.55297,cg09640447
chr12,48177017,48177018,0.326233333,0.3698975,0.805822785,0.46846,0.9341875,0.303089474,0.47375,cg20458244
chr12,50400225,50400226,0.860966667,0.3698475,0.911397468,0.44304,0.93235,0.151010526,0.45437,cg16614527
chr12,51756242,51756243,0.572566667,0.34861,0.828494937,0.43,0.9381,0.205089474,0.44623,cg00245075
chr12,53996158,53996159,0.253766667,0.4458875,0.849046835,0.50602,0.924725,0.456473684,0.51098,cg13074795
chr12,55369150,55369151,0.8344,0.4795525,0.889693671,0.56136,0.938775,0.305963158,0.55556,cg22688241
chr12,56479243,56479244,0.877483333,0.5878525,0.859267089,0.66628,0.91795,0.438778947,0.6581,cg23731805
chr12,57783795,57783796,0.665266667,0.4386275,0.825668354,0.44772,0.9378875,0.350252632,0.46601,cg21503345
chr12,63108809,63108810,0.6186,0.501325641,0.839564557,0.6162,0.94715,0.364627778,0.61958,cg17742903
chr12,63310660,63310661,0.763716667,0.5633,0.849097468,0.68388,0.9465625,0.406389474,0.68089,cg25802191
chr12,65961644,65961645,0.818233333,0.6070525,0.832920253,0.6891,0.9515625,0.473257895,0.69353,cg22200649
chr12,67073022,67073023,0.121433333,0.247005,0.805798734,0.33934,0.973175,0.230568421,0.30741,cg09414535
chr12,67073062,67073063,0.322883333,0.425045,0.831953165,0.46636,0.91285,0.435478947,0.44586,cg10865238
chr12,71835737,71835738,0.844866667,0.51397,0.80906962,0.58776,0.91045,0.349936842,0.5902,cg04538585
chr12,71835739,71835740,0.84335,0.556175,0.801506329,0.6267,0.9054375,0.411189474,0.62408,cg06680065
chr12,71850942,71850943,0.85005,0.4566825,0.847308974,0.52154,0.900175,0.256157895,0.56923,cg23190164
chr12,83059257,83059258,0.860716667,0.61419,0.864525316,0.67218,0.9255875,0.485057895,0.68263,cg12201681
chr12,83176430,83176431,0.801766667,0.5305575,0.848744304,0.63088,0.9316375,0.341094737,0.67765,cg01602666
chr12,92433263,92433264,0.830433333,0.4861875,0.890487342,0.60344,0.936,0.307357895,0.56079,cg26219070
chr12,92976320,92976321,0.185733333,0.3644,0.811359494,0.48392,0.9341875,0.308357895,0.51832,cg21472050
chr12,94559051,94559052,0.811233333,0.40591,0.84878481,0.4251,0.9342375,0.255468421,0.43896,cg09366587
chr12,94580657,94580658,0.155966667,0.2055925,0.807421519,0.24536,0.9843,0.194610526,0.23635,cg09625259
chr12,95041542,95041543,0.860783333,0.5792275,0.8492,0.62878,0.9373625,0.448873684,0.63319,cg23469417
chr12,97955802,97955803,0.67795,0.5035675,0.88133038,0.5427,0.950325,0.416189474,0.54539,cg15370103
chr12,99146745,99146746,0.8544,0.51253,0.876706329,0.47746,0.941,0.444526316,0.45415,cg25895490
chr12,99257038,99257039,0.298766667,0.335235,0.852616456,0.49358,0.9034,0.202310526,0.5305,cg27245185
chr12,104461859,104461860,0.667016667,0.5367475,0.908531646,0.68932,0.9625875,0.377226316,0.68539,cg13939297
chr12,104734362,104734363,0.636616667,0.5347725,0.809606329,0.58504,0.9513875,0.459473684,0.5916,cg20245822
chr12,105626788,105626789,0.290316667,0.2651525,0.842870886,0.37582,0.927825,0.156584211,0.401,cg01650245
chr12,106480756,106480757,0.8973,0.457925,0.905458228,0.49332,0.9674375,0.283,0.50896,cg18069268
chr12,106480771,106480772,0.878533333,0.4831325,0.868697468,0.52714,0.9363875,0.325489474,0.52341,cg14958265
chr12,106645964,106645965,0.851716667,0.5528525,0.821743038,0.54878,0.9224875,0.457852632,0.55607,cg26538335
chr12,107280558,107280559,0.820466667,0.5925325,0.904226582,0.65892,0.9570625,0.472731579,0.6502,cg27081585
chr12,109797277,109797278,0.4866,0.3932725,0.882464557,0.45512,0.9483875,0.313042105,0.45879,cg22581933
chr12,109797312,109797313,0.654116667,0.434815,0.912922785,0.5441,0.9666125,0.299252632,0.50616,cg12075647
chr12,109896967,109896968,0.87065,0.5229275,0.878155696,0.58864,0.9560875,0.350652632,0.60876,cg23877008
chr12,110157712,110157713,0.759816667,0.4627325,0.843060759,0.52734,0.90155,0.306989474,0.54809,cg19879537
chr12,110309563,110309564,0.874566667,0.6064225,0.823632911,0.65574,0.9562875,0.469005263,0.68197,cg26829990
chr12,110479335,110479336,0.853916667,0.52664,0.906339241,0.60874,0.9754125,0.345042105,0.63426,cg16047828
chr12,112455255,112455256,0.532766667,0.4522725,0.826427848,0.53972,0.9495375,0.355831579,0.54349,cg10101109
chr12,113448327,113448328,0.748516667,0.53406,0.840197468,0.5586,0.9038375,0.448157895,0.55633,cg03240232
chr12,113630080,113630081,0.46455,0.4367575,0.810378481,0.45644,0.927125,0.413321053,0.45477,cg05582340
chr12,113797720,113797721,0.175616667,0.3305825,0.831112658,0.3866,0.93525,0.345947368,0.36636,cg16381917
chr12,114313136,114313137,0.848666667,0.578305,0.881902532,0.57592,0.970525,0.479047368,0.60587,cg20109233
chr12,115786178,115786179,0.21265,0.37685,0.846124051,0.41514,0.910025,0.402684211,0.40714,cg24805559
chr12,116639897,116639898,0.664366667,0.38179,0.84886962,0.43208,0.9564,0.235336842,0.46536,cg07091934
chr12,117155636,117155637,0.169366667,0.4539675,0.803483544,0.56182,0.91535,0.442305263,0.59296,cg21805138
chr12,117407879,117407880,0.19885,0.44382,0.824141772,0.56182,0.9541375,0.430689474,0.55675,cg19084629
chr12,117407970,117407971,0.17115,0.408965,0.819093671,0.53718,0.9517,0.381868421,0.53903,cg01807313
chr12,117408122,117408123,0.170333333,0.430265,0.857955696,0.52726,0.9451375,0.431447368,0.53548,cg02973792
chr12,117408163,117408164,0.151883333,0.37545,0.838644304,0.51562,0.9573,0.328373684,0.52895,cg16111737
chr12,118588929,118588930,0.793783333,0.4805225,0.883817722,0.53162,0.9143875,0.345621053,0.52333,cg12245245
chr12,120130253,120130254,0.71915,0.465405,0.830865823,0.43848,0.952025,0.422915789,0.40735,cg09414280
chr12,121282930,121282931,0.768833333,0.52566,0.896098734,0.57766,0.9391125,0.406178947,0.58077,cg04974751
chr12,121882415,121882416,0.803683333,0.515195,0.810162025,0.50918,0.954075,0.431115789,0.50486,cg06646494
chr12,122396677,122396678,0.79055,0.48902,0.923149367,0.6043,0.941775,0.303863158,0.60226,cg13411923
chr12,122396687,122396688,0.761716667,0.4951525,0.926937975,0.62972,0.95395,0.305815789,0.62767,cg15417875
chr12,122652224,122652225,0.821166667,0.5186575,0.804441772,0.60868,0.91655,0.359810526,0.59395,cg13607082
chr12,123333205,123333206,0.594666667,0.4132525,0.906968354,0.50766,0.9173625,0.268742105,0.53177,cg00805577
chr12,123350077,123350078,0.201383333,0.359635,0.826877215,0.44814,0.9368875,0.343973684,0.44009,cg13548946
chr12,123453858,123453859,0.825666667,0.46903,0.836425316,0.528,0.9078375,0.307184211,0.53307,cg16427983
chr12,123633728,123633729,0.689166667,0.493645,0.839549367,0.46416,0.937375,0.455868421,0.46285,cg24619895
chr12,124105429,124105430,0.76445,0.4930475,0.839706329,0.56408,0.932575,0.365336842,0.53734,cg13209683
chr12,124429745,124429746,0.677,0.502565,0.914550633,0.55464,0.9670125,0.397226316,0.57201,cg25758996
chr12,124432994,124432995,0.628133333,0.4323925,0.917258228,0.53412,0.9621125,0.272910526,0.5671,cg14501977
chr12,124763658,124763659,0.77985,0.49585641,0.901346835,0.51844,0.9707625,0.374255556,0.53305,cg25024515
chr12,124812999,124813000,0.642783333,0.4225225,0.800497468,0.4816,0.9017625,0.313221053,0.4685,cg11601197
chr12,124850781,124850782,0.855666667,0.4508375,0.948618987,0.51554,0.9523375,0.289636842,0.48187,cg24631609
chr12,124850836,124850837,0.56085,0.4136625,0.811824051,0.47416,0.9145,0.329094737,0.45578,cg10283674
chr12,124901555,124901556,0.6809,0.4877025,0.880291139,0.58832,0.976725,0.365468421,0.55372,cg04804139
chr12,124905230,124905231,0.26955,0.333725,0.848962025,0.38552,0.9086125,0.318552632,0.37516,cg17429587
chr12,124971775,124971776,0.370466667,0.432666667,0.907092405,0.50966,0.9438,0.385966667,0.51555,cg24461063
chr12,124985889,124985890,0.557816667,0.3754975,0.884892405,0.49656,0.938525,0.221252632,0.49864,cg20494738
chr12,125042466,125042467,0.114116667,0.41606,0.820031646,0.50378,0.9143,0.442926316,0.50232,cg11846355
chr12,125333267,125333268,0.156183333,0.2857,0.845078481,0.35316,0.9431,0.271389474,0.35687,cg13075279
chr12,125333322,125333323,0.1729,0.3455575,0.873712658,0.4031,0.972275,0.343252632,0.42476,cg14846380
chr12,125500511,125500512,0.889133333,0.4632,0.907624051,0.42572,0.9355625,0.345821053,0.4494,cg07155331
chr12,125500634,125500635,0.761416667,0.31413,0.916636709,0.32544,0.94055,0.157947368,0.33685,cg01589353
chr12,125500700,125500701,0.8504,0.4242475,0.905468354,0.39228,0.9421,0.307084211,0.40715,cg15161050
chr12,125590291,125590292,0.838166667,0.54702,0.903762025,0.63376,0.94535,0.386494737,0.63396,cg08118942
chr12,129931424,129931425,0.196033333,0.3958875,0.802986076,0.52304,0.9554625,0.364110526,0.5126,cg11023224
chr12,130434373,130434374,0.406716667,0.3986775,0.933347436,0.51064,0.952325,0.303026316,0.51961,cg16313485
chr12,130434412,130434413,0.342966667,0.266835,0.864594937,0.4181,0.913875,0.118147368,0.42803,cg23592392
chr12,131057092,131057093,0.748133333,0.475845,0.810516456,0.41102,0.9005,0.439089474,0.41472,cg06697057
chr12,131204046,131204047,0.301683333,0.39227,0.810362025,0.54054,0.9274375,0.306073684,0.53626,cg23934163
chr12,131452297,131452298,0.365033333,0.4676525,0.953924359,0.46858,0.9397125,0.496910526,0.47317,cg23617848
chr12,131708174,131708175,0.911716667,0.5300675,0.963862025,0.5209,0.957175,0.419515789,0.51571,cg23969380
chr12,132606003,132606004,0.807466667,0.58017,0.871858228,0.66158,0.93255,0.432773684,0.68314,cg25800356
chr12,133102272,133102273,0.65665,0.4356275,0.948505063,0.54144,0.9523375,0.272805263,0.55947,cg12967384
chr12,133102331,133102332,0.411416667,0.3559525,0.895188608,0.4291,0.970925,0.263426316,0.4619,cg09663836
chr12,133123459,133123460,0.383716667,0.40937,0.810805063,0.4618,0.9615875,0.380747368,0.45293,cg14034782
chr12,133351421,133351422,0.397516667,0.398905,0.88534557,0.5391,0.908975,0.282805263,0.55023,cg11136205
chr13,21047444,21047445,0.862183333,0.5077925,0.884513924,0.59382,0.9521875,0.326347368,0.59689,cg25578013
chr13,21288062,21288063,0.779766667,0.4205725,0.808940506,0.43188,0.95525,0.288578947,0.45019,cg12475590
chr13,21896616,21896617,0.743766667,0.5473625,0.885172152,0.55186,0.934475,0.485994737,0.54387,cg06138931
chr13,22794813,22794814,0.86895,0.50011,0.89111519,0.49202,0.9493625,0.371963158,0.52633,cg19994159
chr13,23458307,23458308,0.387583333,0.4845875,0.838375949,0.53286,0.9532,0.472294737,0.54201,cg25869628
chr13,24189786,24189787,0.388583333,0.287785,0.804920253,0.39246,0.9531375,0.164421053,0.40936,cg24776343
chr13,24665543,24665544,0.780583333,0.482415,0.80595443,0.59278,0.910075,0.300447368,0.59407,cg06850315
chr13,25740027,25740028,0.151533333,0.226245,0.874755696,0.3681,0.954075,0.121194737,0.39974,cg02592525
chr13,25743999,25744000,0.084016667,0.200555,0.859593671,0.24678,0.929025,0.182352632,0.28195,cg13055385
chr13,26584279,26584280,0.29005,0.5010125,0.853143038,0.63572,0.932625,0.450463158,0.65628,cg02286270
chr13,27692257,27692258,0.171216667,0.4342175,0.803556962,0.52522,0.954075,0.434589474,0.54581,cg22822630
chr13,36073819,36073820,0.499166667,0.53324,0.84998481,0.63862,0.9587,0.480226316,0.60172,cg13003178
